"시도별(17개)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"대구광역시","의료용 기기 제조업","전규모","무급가족 및 기타종사자[명]","명","121","121","58","45","40",
"대구광역시","의료용 기기 제조업","전규모","상용근로자[명]","명","4039","4116","3688","4030","4207",
"대구광역시","의료용 기기 제조업","전규모","임시 및 일용근로자[명]","명","474","462","201","172","154",
"대구광역시","의료용 기기 제조업","1~4인","자영업자[명]","명","320","295","280","320","281",
"대구광역시","의료용 기기 제조업","1~4인","무급가족 및 기타종사자[명]","명","97","82","43","29","23",
"대구광역시","의료용 기기 제조업","1~4인","상용근로자[명]","명","448","446","476","593","570",
"대구광역시","의료용 기기 제조업","1~4인","임시 및 일용근로자[명]","명","202","175","88","79","71",
"대구광역시","의료용 기기 제조업","5~9인","자영업자[명]","명","161","147","111","90","104",
"대구광역시","의료용 기기 제조업","5~9인","무급가족 및 기타종사자[명]","명","22","30","15","15","14",
"대구광역시","의료용 기기 제조업","5~9인","상용근로자[명]","명","823","728","598","590","627",
"대구광역시","의료용 기기 제조업","5~9인","임시 및 일용근로자[명]","명","233","160","67","37","35",
"대구광역시","의료용 기기 제조업","10~29인","자영업자[명]","명","46","46","35","33","26",
"대구광역시","의료용 기기 제조업","10~29인","무급가족 및 기타종사자[명]","명","2","4","0","1","3",
"대구광역시","의료용 기기 제조업","10~29인","상용근로자[명]","명","1144","1114","974","954","828",
"대구광역시","의료용 기기 제조업","10~29인","임시 및 일용근로자[명]","명","25","30","34","26","36",
"대구광역시","의료용 기기 제조업","30~49인","자영업자[명]","명","0","0","0","0","1",
"대구광역시","의료용 기기 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","30~49인","상용근로자[명]","명","161","231","268","387","417",
"대구광역시","의료용 기기 제조업","30~49인","임시 및 일용근로자[명]","명","1","8","0","18","11",
"대구광역시","의료용 기기 제조업","50~99인","자영업자[명]","명","2","2","2","2","2",
"대구광역시","의료용 기기 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","5","0","0","0",
"대구광역시","의료용 기기 제조업","50~99인","상용근로자[명]","명","811","883","601","527","630",
"대구광역시","의료용 기기 제조업","50~99인","임시 및 일용근로자[명]","명","7","89","11","12","1",
"대구광역시","의료용 기기 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","100~199인","상용근로자[명]","명","350","474","462","610","836",
"대구광역시","의료용 기기 제조업","100~199인","임시 및 일용근로자[명]","명","6","0","1","0","0",
"대구광역시","의료용 기기 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","200~299인","상용근로자[명]","명","0","240","0","0","299",
"대구광역시","의료용 기기 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","300~499인","상용근로자[명]","명","302","0","309","369","0",
"대구광역시","의료용 기기 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","의료용 기기 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","전규모","자영업자[명]","명","165","160","142","151","148",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","전규모","무급가족 및 기타종사자[명]","명","13","20","7","3","4",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","전규모","상용근로자[명]","명","2004","2238","1897","1974","2015",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","전규모","임시 및 일용근로자[명]","명","120","122","82","56","80",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1~4인","자영업자[명]","명","108","106","93","107","107",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1~4인","무급가족 및 기타종사자[명]","명","12","12","6","2","1",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1~4인","상용근로자[명]","명","237","231","243","307","329",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1~4인","임시 및 일용근로자[명]","명","54","44","23","21","37",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","5~9인","자영업자[명]","명","49","42","38","33","30",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","5~9인","무급가족 및 기타종사자[명]","명","1","4","1","0","3",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","5~9인","상용근로자[명]","명","455","497","404","401","368",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","5~9인","임시 및 일용근로자[명]","명","58","54","23","18","21",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","10~29인","자영업자[명]","명","8","11","11","11","11",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","1","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","10~29인","상용근로자[명]","명","481","527","710","595","657",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","10~29인","임시 및 일용근로자[명]","명","8","8","36","12","21",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","30~49인","자영업자[명]","명","0","1","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","30~49인","상용근로자[명]","명","243","239","76","214","165",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","30~49인","임시 및 일용근로자[명]","명","0","15","0","5","1",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","50~99인","무급가족 및 기타종사자[명]","명","0","4","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","50~99인","상용근로자[명]","명","228","307","288","294","339",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","50~99인","임시 및 일용근로자[명]","명","0","1","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","100~199인","상용근로자[명]","명","110","437","176","163","157",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","200~299인","상용근로자[명]","명","250","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","전규모","자영업자[명]","명","4","3","4","2","2",
"대구광역시","사진장비 및 광학 기기 제조업","전규모","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","전규모","상용근로자[명]","명","124","50","46","52","60",
"대구광역시","사진장비 및 광학 기기 제조업","전규모","임시 및 일용근로자[명]","명","7","6","1","1","2",
"대구광역시","사진장비 및 광학 기기 제조업","1~4인","자영업자[명]","명","1","2","4","0","2",
"대구광역시","사진장비 및 광학 기기 제조업","1~4인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","1~4인","상용근로자[명]","명","5","6","7","3","4",
"대구광역시","사진장비 및 광학 기기 제조업","1~4인","임시 및 일용근로자[명]","명","1","5","1","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","5~9인","자영업자[명]","명","3","1","0","2","0",
"대구광역시","사진장비 및 광학 기기 제조업","5~9인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","5~9인","상용근로자[명]","명","3","4","0","3","6",
"대구광역시","사진장비 및 광학 기기 제조업","5~9인","임시 및 일용근로자[명]","명","5","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","10~29인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","10~29인","상용근로자[명]","명","42","40","39","46","50",
"대구광역시","사진장비 및 광학 기기 제조업","10~29인","임시 및 일용근로자[명]","명","1","1","0","1","2",
"대구광역시","사진장비 및 광학 기기 제조업","30~49인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","30~49인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","30~49인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","50~99인","상용근로자[명]","명","74","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","100~199인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","사진장비 및 광학 기기 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","전규모","자영업자[명]","명","0","3","2","2","2",
"대구광역시","시계 및 시계 부품 제조업","전규모","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","전규모","상용근로자[명]","명","2","3","4","4","4",
"대구광역시","시계 및 시계 부품 제조업","전규모","임시 및 일용근로자[명]","명","0","6","4","4","4",
"대구광역시","시계 및 시계 부품 제조업","1~4인","자영업자[명]","명","0","2","1","1","1",
"대구광역시","시계 및 시계 부품 제조업","1~4인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","1~4인","상용근로자[명]","명","2","3","4","4","4",
"대구광역시","시계 및 시계 부품 제조업","1~4인","임시 및 일용근로자[명]","명","0","2","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","5~9인","자영업자[명]","명","0","1","1","1","1",
"대구광역시","시계 및 시계 부품 제조업","5~9인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","5~9인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","5~9인","임시 및 일용근로자[명]","명","0","4","4","4","4",
"대구광역시","시계 및 시계 부품 제조업","10~29인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","10~29인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","10~29인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","10~29인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","30~49인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","30~49인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","30~49인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","50~99인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","50~99인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","100~199인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","100~199인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","200~299인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","200~299인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","300~499인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","500~999인","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","시계 및 시계 부품 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","전규모","자영업자[명]","명","478","466","423","455","441",
"대구광역시","전기장비 제조업","전규모","무급가족 및 기타종사자[명]","명","109","95","64","30","18",
"대구광역시","전기장비 제조업","전규모","상용근로자[명]","명","7266","6364","7108","7706","8287",
"대구광역시","전기장비 제조업","전규모","임시 및 일용근로자[명]","명","517","574","443","418","369",
"대구광역시","전기장비 제조업","1~4인","자영업자[명]","명","310","293","269","316","307",
"대구광역시","전기장비 제조업","1~4인","무급가족 및 기타종사자[명]","명","66","64","25","24","12",
"대구광역시","전기장비 제조업","1~4인","상용근로자[명]","명","547","537","551","711","755",
"대구광역시","전기장비 제조업","1~4인","임시 및 일용근로자[명]","명","184","210","132","101","115",
"대구광역시","전기장비 제조업","5~9인","자영업자[명]","명","136","135","122","108","99",
"대구광역시","전기장비 제조업","5~9인","무급가족 및 기타종사자[명]","명","29","28","17","4","4",
"대구광역시","전기장비 제조업","5~9인","상용근로자[명]","명","1091","1158","1009","893","790",
"대구광역시","전기장비 제조업","5~9인","임시 및 일용근로자[명]","명","215","160","97","93","89",
"대구광역시","전기장비 제조업","10~29인","자영업자[명]","명","27","33","30","29","33",
"대구광역시","전기장비 제조업","10~29인","무급가족 및 기타종사자[명]","명","14","3","22","2","2",
"대구광역시","전기장비 제조업","10~29인","상용근로자[명]","명","1182","1301","1223","1304","1388",
"대구광역시","전기장비 제조업","10~29인","임시 및 일용근로자[명]","명","103","125","70","63","123",
"대구광역시","전기장비 제조업","30~49인","자영업자[명]","명","3","3","2","2","2",
"대구광역시","전기장비 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","30~49인","상용근로자[명]","명","662","609","547","675","648",
"대구광역시","전기장비 제조업","30~49인","임시 및 일용근로자[명]","명","10","16","2","13","15",
"대구광역시","전기장비 제조업","50~99인","자영업자[명]","명","2","2","0","0","0",
"대구광역시","전기장비 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","50~99인","상용근로자[명]","명","1105","1152","1129","910","842",
"대구광역시","전기장비 제조업","50~99인","임시 및 일용근로자[명]","명","1","57","7","0","10",
"대구광역시","전기장비 제조업","100~199인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","100~199인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","100~199인","상용근로자[명]","명","971","816","916","681","630",
"대구광역시","전기장비 제조업","100~199인","임시 및 일용근로자[명]","명","4","3","6","13","16",
"대구광역시","전기장비 제조업","200~299인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","200~299인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","200~299인","상용근로자[명]","명","1065","791","297","219","698",
"대구광역시","전기장비 제조업","200~299인","임시 및 일용근로자[명]","명","0","3","0","0","1",
"대구광역시","전기장비 제조업","300~499인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","300~499인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","300~499인","상용근로자[명]","명","0","0","852","1817","1922",
"대구광역시","전기장비 제조업","300~499인","임시 및 일용근로자[명]","명","0","0","129","41","0",
"대구광역시","전기장비 제조업","500~999인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","500~999인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","500~999인","상용근로자[명]","명","643","0","584","496","614",
"대구광역시","전기장비 제조업","500~999인","임시 및 일용근로자[명]","명","0","0","0","94","0",
"대구광역시","전기장비 제조업","1000인이상","자영업자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","1000인이상","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","1000인이상","상용근로자[명]","명","0","0","0","0","0",
"대구광역시","전기장비 제조업","1000인이상","임시 및 일용근로자[명]","명","0","0","0","0","0",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","전규모","자영업자[명]","명","305","299","272","297","283",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","전규모","무급가족 및 기타종사자[명]","명","44","53","22","13","8",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","전규모","상용근로자[명]","명","2320","2351","2281","2309","2417",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","전규모","임시 및 일용근로자[명]","명","248","277","140","164","191",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","1~4인","자영업자[명]","명","205","190","176","207","196",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","1~4인","무급가족 및 기타종사자[명]","명","34","35","15","10","5",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","1~4인","상용근로자[명]","명","341","332","348","419","427",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","1~4인","임시 및 일용근로자[명]","명","109","107","63","56","52",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","5~9인","자영업자[명]","명","88","94","82","75","69",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","5~9인","무급가족 및 기타종사자[명]","명","9","15","5","2","3",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","5~9인","상용근로자[명]","명","662","718","601","534","505",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","5~9인","임시 및 일용근로자[명]","명","108","103","52","61","65",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","10~29인","자영업자[명]","명","11","14","13","15","18",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","10~29인","무급가족 및 기타종사자[명]","명","1","3","2","1","0",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","10~29인","상용근로자[명]","명","593","665","607","725","735",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","10~29인","임시 및 일용근로자[명]","명","30","52","19","31","49",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","30~49인","자영업자[명]","명","1","1","1","0","0",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","30~49인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","30~49인","상용근로자[명]","명","251","211","254","189","182",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","30~49인","임시 및 일용근로자[명]","명","1","12","0","5","0",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","50~99인","자영업자[명]","명","0","0","0","0","0",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","50~99인","무급가족 및 기타종사자[명]","명","0","0","0","0","0",
"대구광역시","전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업","50~99인","상용근로자[명]","명","133","180","199","56","122",
