"H.운수 및 창고업(49~52)","계","500~999인",41,29075,0,980,24947,3148,39,26772,0,990,24162,1620,36,25084,0,862,22503,1719,46,31342,0,402,28796,2144,47,31481,0,14,27788,3679
"H.운수 및 창고업(49~52)","계","1000인이상",17,45813,0,0,42217,3596,18,46131,0,0,41385,4746,22,53021,0,18,48257,4746,21,47735,0,0,46385,1350,23,50348,0,0,48601,1747
"H.운수 및 창고업(49~52)","남자","전규모",-,653767,10552,112294,484822,46099,-,657592,12847,112929,487781,44035,-,587842,7996,59871,484478,35497,-,627492,7878,101979,486751,30884,-,627299,7690,98461,486868,34280
"H.운수 및 창고업(49~52)","남자","1~4인",-,34428,5622,1319,21884,5603,-,41339,8323,1394,23491,8131,-,33642,4848,968,23776,4050,-,37734,4640,1202,28898,2994,-,40593,4152,1010,32719,2712
"H.운수 및 창고업(49~52)","남자","5~9인",-,47961,3208,5089,31419,8245,-,45091,2910,5531,30759,5891,-,37199,2015,2761,28960,3463,-,41468,1982,4393,32133,2960,-,38426,2092,3941,29482,2911
"H.운수 및 창고업(49~52)","남자","10~29인",-,113001,1535,29189,73734,8543,-,114374,1399,30322,75402,7251,-,94916,977,14661,73969,5309,-,111263,1066,27114,77616,5467,-,111198,1214,26223,77015,6746
"H.운수 및 창고업(49~52)","남자","30~49인",-,73023,130,19661,49383,3849,-,72873,149,20458,48413,3853,-,60435,108,8904,48520,2903,-,74523,133,19324,51843,3223,-,74145,180,19391,51312,3262
"H.운수 및 창고업(49~52)","남자","50~99인",-,111854,51,28225,78084,5494,-,118082,56,26971,84986,6069,-,106266,41,14011,87564,4650,-,116683,52,25515,85850,5266,-,112276,47,24888,82366,4975
"H.운수 및 창고업(49~52)","남자","100~199인",-,137868,6,20844,111527,5491,-,130843,10,19880,106316,4637,-,110354,7,11787,93775,4785,-,103549,5,15731,84101,3712,-,110681,5,16846,89086,4744
"H.운수 및 창고업(49~52)","남자","200~299인",-,54646,0,4389,48147,2110,-,56449,0,5584,48967,1898,-,53352,0,3531,46268,3553,-,53865,0,4677,46485,2703,-,55641,0,4396,48274,2971
"H.운수 및 창고업(49~52)","남자","300~499인",-,32630,0,2620,28515,1495,-,30603,0,1822,27028,1753,-,37710,0,2583,32316,2811,-,35758,0,3647,29828,2283,-,32186,0,1765,28451,1970
"H.운수 및 창고업(49~52)","남자","500~999인",-,23628,0,958,20118,2552,-,21615,0,967,19481,1167,-,20558,0,655,18453,1450,-,26398,0,376,24476,1546,-,25048,0,1,22089,2958
"H.운수 및 창고업(49~52)","남자","1000인이상",-,24728,0,0,22011,2717,-,26323,0,0,22938,3385,-,33410,0,10,30877,2523,-,26251,0,0,25521,730,-,27105,0,0,26074,1031
"H.운수 및 창고업(49~52)","여자","전규모",-,133583,3030,4644,112484,13425,-,135080,3630,4501,111210,15739,-,125535,2336,2736,109393,11070,-,134538,2611,3701,120041,8185,-,140919,2697,4246,124740,9236
"H.운수 및 창고업(49~52)","여자","1~4인",-,13314,1832,637,8862,1983,-,17516,2503,603,9082,5328,-,13551,1634,360,9708,1849,-,15109,1895,295,11906,1013,-,15280,1796,319,12228,937
"H.운수 및 창고업(49~52)","여자","5~9인",-,17794,820,635,12830,3509,-,16428,752,649,12538,2489,-,14403,474,274,12352,1303,-,15416,455,310,13683,968,-,15023,540,272,13314,897
"H.운수 및 창고업(49~52)","여자","10~29인",-,28554,341,1085,24088,3040,-,28858,323,1008,25096,2431,-,26425,193,516,24015,1701,-,28949,227,1084,25945,1693,-,29843,318,1083,26611,1831
"H.운수 및 창고업(49~52)","여자","30~49인",-,11896,22,856,9991,1027,-,11475,40,620,9815,1000,-,11001,18,303,9744,936,-,12267,21,771,10694,781,-,12213,27,752,10565,869
"H.운수 및 창고업(49~52)","여자","50~99인",-,14174,12,857,12202,1103,-,15619,7,930,13343,1339,-,14776,12,506,13042,1216,-,15425,12,678,13620,1115,-,15629,14,1081,13421,1113
"H.운수 및 창고업(49~52)","여자","100~199인",-,12255,3,240,11507,505,-,11695,4,568,10383,740,-,11219,4,390,9900,925,-,11118,1,336,10208,573,-,13236,2,559,11503,1172
"H.운수 및 창고업(49~52)","여자","200~299인",-,4650,0,100,4343,207,-,4157,1,38,3811,307,-,4659,0,124,4171,364,-,4804,0,144,4323,337,-,5539,0,165,4976,398
"H.운수 및 창고업(49~52)","여자","300~499인",-,4414,0,212,3626,576,-,4367,0,62,4014,291,-,5364,1,48,5031,284,-,5022,0,57,4478,487,-,4480,0,2,3896,582
"H.운수 및 창고업(49~52)","여자","500~999인",-,5447,0,22,4829,596,-,5157,0,23,4681,453,-,4526,0,207,4050,269,-,4944,0,26,4320,598,-,6433,0,13,5699,721
"H.운수 및 창고업(49~52)","여자","1000인이상",-,21085,0,0,20206,879,-,19808,0,0,18447,1361,-,19611,0,8,17380,2223,-,21484,0,0,20864,620,-,23243,0,0,22527,716
"I.숙박 및 음식점업(55~56)","계","전규모",372922,1735936,341788,139948,677329,576871,405652,1823149,373009,158673,704606,586861,292017,1312540,257886,71365,564378,418911,313550,1389089,275837,61251,632849,419152,339206,1559284,323178,63328,675619,497159
"I.숙박 및 음식점업(55~56)","계","1~4인",263405,784468,252869,104596,186118,240885,289143,856516,276521,111959,192314,275722,207451,574094,189678,47409,166326,170681,226668,642286,209357,45410,215227,172292,237638,689971,235048,47208,214328,193387
"I.숙박 및 음식점업(55~56)","계","5~9인",87381,538985,76897,27569,230551,203968,94243,558988,84830,39282,245094,189782,67366,416079,59295,18816,186612,151356,69484,425780,58562,13081,204276,149861,81105,498940,77495,13640,221928,185877
"I.숙박 및 음식점업(55~56)","계","10~29인",19944,274583,11748,4864,161534,96437,20210,274228,11440,4992,165994,91802,15574,215757,8774,2517,132277,72189,15796,219040,7807,1735,136742,72756,18696,258433,10486,1541,157033,89373
"I.숙박 및 음식점업(55~56)","계","30~49인",1419,53197,212,943,32691,19351,1272,47502,166,835,34209,12292,1027,38014,114,322,25030,12548,1039,38475,94,233,26098,12050,1149,42937,129,128,27731,14949
"I.숙박 및 음식점업(55~56)","계","50~99인",580,37454,61,972,25728,10693,594,37707,51,688,27609,9359,438,27560,24,340,20890,6306,412,26349,17,427,19977,5928,466,30054,20,268,22883,6883
"I.숙박 및 음식점업(55~56)","계","100~199인",122,17302,1,404,14654,2243,113,15542,1,167,12827,2547,90,11913,1,204,10240,1468,88,11878,0,64,10043,1771,92,12640,0,0,10951,1689
"I.숙박 및 음식점업(55~56)","계","200~299인",26,6361,0,381,5579,401,32,7695,0,486,6539,670,32,7782,0,519,6310,953,30,7301,0,133,6401,767,21,5208,0,451,4387,370
"I.숙박 및 음식점업(55~56)","계","300~499인",27,10227,0,174,8732,1321,23,8794,0,196,7170,1428,22,8525,0,452,6873,1200,23,8956,0,0,7479,1477,23,8950,0,65,7423,1462
"I.숙박 및 음식점업(55~56)","계","500~999인",15,10025,0,45,8868,1112,18,11931,0,68,9229,2634,14,9243,0,786,6598,1859,7,5012,0,0,4357,655,14,9551,0,27,7041,2483
"I.숙박 및 음식점업(55~56)","계","1000인이상",3,3334,0,0,2874,460,4,4246,0,0,3621,625,3,3573,0,0,3222,351,3,4012,0,168,2249,1595,2,2600,0,0,1914,686
"I.숙박 및 음식점업(55~56)","남자","전규모",-,641907,155987,63160,258590,164170,-,690711,170773,70628,269955,179355,-,509332,124268,33504,222610,128950,-,526755,135009,27817,248115,115814,-,604544,163693,26931,268536,145384
"I.숙박 및 음식점업(55~56)","남자","1~4인",-,272143,109583,47899,61586,53075,-,315173,120773,50648,66162,77590,-,220594,88401,22275,61630,48288,-,238193,99628,20685,78756,39124,-,266756,115722,19791,80476,50767
"I.숙박 및 음식점업(55~56)","남자","5~9인",-,195843,39479,11867,84397,60100,-,205244,43310,16903,88639,56392,-,154263,30803,8894,69593,44973,-,157578,30845,6024,78834,41875,-,187510,41707,6245,87107,52451
"I.숙박 및 음식점업(55~56)","남자","10~29인",-,109315,6729,1904,65817,34865,-,107285,6531,1883,67115,31756,-,84424,4969,1120,53623,24712,-,83915,4458,703,54825,23929,-,99579,6153,617,63233,29576
"I.숙박 및 음식점업(55~56)","남자","30~49인",-,23163,148,646,13707,8662,-,20104,119,517,14201,5267,-,16280,73,154,10570,5483,-,16181,65,72,10895,5149,-,18129,93,65,11728,6243
"I.숙박 및 음식점업(55~56)","남자","50~99인",-,16782,47,559,11492,4684,-,16662,39,462,12171,3990,-,11949,21,213,9000,2715,-,11562,13,246,8761,2542,-,13068,18,85,9997,2968
"I.숙박 및 음식점업(55~56)","남자","100~199인",-,8415,1,133,7228,1053,-,8182,1,17,6847,1317,-,5616,1,34,4905,676,-,5416,0,0,4632,784,-,6197,0,0,5449,748
"I.숙박 및 음식점업(55~56)","남자","200~299인",-,3182,0,138,2879,165,-,4080,0,184,3582,314,-,4300,0,223,3775,302,-,3959,0,47,3503,409,-,2463,0,101,2219,143
"I.숙박 및 음식점업(55~56)","남자","300~499인",-,5747,0,1,5093,653,-,5020,0,14,4237,769,-,4875,0,270,3839,766,-,4872,0,0,4137,735,-,4510,0,0,3893,617
"I.숙박 및 음식점업(55~56)","남자","500~999인",-,5123,0,13,4450,660,-,6297,0,0,4688,1609,-,4953,0,321,3758,874,-,2734,0,0,2358,376,-,4870,0,27,3324,1519
"I.숙박 및 음식점업(55~56)","남자","1000인이상",-,2194,0,0,1941,253,-,2664,0,0,2313,351,-,2078,0,0,1917,161,-,2345,0,40,1414,891,-,1462,0,0,1110,352
"I.숙박 및 음식점업(55~56)","여자","전규모",-,1094029,185801,76788,418739,412701,-,1132438,202236,88045,434651,407506,-,803208,133618,37861,341768,289961,-,862334,140828,33434,384734,303338,-,954740,159485,36397,407083,351775
"I.숙박 및 음식점업(55~56)","여자","1~4인",-,512325,143286,56697,124532,187810,-,541343,155748,61311,126152,198132,-,353500,101277,25134,104696,122393,-,404093,109729,24725,136471,133168,-,423215,119326,27417,133852,142620
"I.숙박 및 음식점업(55~56)","여자","5~9인",-,343142,37418,15702,146154,143868,-,353744,41520,22379,156455,133390,-,261816,28492,9922,117019,106383,-,268202,27717,7057,125442,107986,-,311430,35788,7395,134821,133426
"I.숙박 및 음식점업(55~56)","여자","10~29인",-,165268,5019,2960,95717,61572,-,166943,4909,3109,98879,60046,-,131333,3805,1397,78654,47477,-,135125,3349,1032,81917,48827,-,158854,4333,924,93800,59797
"I.숙박 및 음식점업(55~56)","여자","30~49인",-,30034,64,297,18984,10689,-,27398,47,318,20008,7025,-,21734,41,168,14460,7065,-,22294,29,161,15203,6901,-,24808,36,63,16003,8706
"I.숙박 및 음식점업(55~56)","여자","50~99인",-,20672,14,413,14236,6009,-,21045,12,226,15438,5369,-,15611,3,127,11890,3591,-,14787,4,181,11216,3386,-,16986,2,183,12886,3915
"I.숙박 및 음식점업(55~56)","여자","100~199인",-,8887,0,271,7426,1190,-,7360,0,150,5980,1230,-,6297,0,170,5335,792,-,6462,0,64,5411,987,-,6443,0,0,5502,941
"I.숙박 및 음식점업(55~56)","여자","200~299인",-,3179,0,243,2700,236,-,3615,0,302,2957,356,-,3482,0,296,2535,651,-,3342,0,86,2898,358,-,2745,0,350,2168,227
"I.숙박 및 음식점업(55~56)","여자","300~499인",-,4480,0,173,3639,668,-,3774,0,182,2933,659,-,3650,0,182,3034,434,-,4084,0,0,3342,742,-,4440,0,65,3530,845
"I.숙박 및 음식점업(55~56)","여자","500~999인",-,4902,0,32,4418,452,-,5634,0,68,4541,1025,-,4290,0,465,2840,985,-,2278,0,0,1999,279,-,4681,0,0,3717,964
"I.숙박 및 음식점업(55~56)","여자","1000인이상",-,1140,0,0,933,207,-,1582,0,0,1308,274,-,1495,0,0,1305,190,-,1667,0,128,835,704,-,1138,0,0,804,334
"J.정보통신업(58~63)","계","전규모",34059,547337,6479,8923,505300,26635,35485,558106,6677,9112,515026,27291,37237,571619,6020,9772,530948,24879,46006,689314,6607,10549,643554,28604,56766,747573,7166,12255,691902,36250
"J.정보통신업(58~63)","계","1~4인",17099,41458,4707,764,32921,3066,19139,45290,5132,596,34835,4727,20395,45181,4469,1018,36376,3318,24222,57433,4799,715,48188,3731,34472,72846,5347,991,59212,7296
"J.정보통신업(58~63)","계","5~9인",7556,49200,1357,994,43321,3528,7240,46970,1191,789,42108,2882,7512,48975,1187,1021,43168,3599,9843,64059,1402,1247,57044,4366,9741,63900,1421,1293,55475,5711
"J.정보통신업(58~63)","계","10~29인",6147,98318,390,2214,90266,5448,5788,94338,326,1574,86881,5557,6140,99153,346,1884,91207,5716,8025,129105,389,2519,118240,7957,8279,135335,379,2572,122757,9627
"J.정보통신업(58~63)","계","30~49인",1439,53662,21,1229,47241,5171,1403,52632,20,1011,47280,4321,1291,48537,14,1161,45016,2346,1699,63456,13,1195,59504,2744,1877,70287,12,1457,65136,3682
"J.정보통신업(58~63)","계","50~99인",1018,70461,3,1669,65121,3668,1081,74250,7,2250,67946,4047,1039,72173,4,1713,67651,2805,1253,86291,4,2073,80793,3421,1363,93549,6,2224,87914,3405
"J.정보통신업(58~63)","계","100~199인",477,65518,1,1043,62338,2136,504,70054,1,1189,66734,2130,493,68481,0,1231,65444,1806,562,77537,0,1368,74403,1766,609,84052,1,1626,80260,2165
"J.정보통신업(58~63)","계","200~299인",150,36356,0,607,34774,975,140,33778,0,183,33004,591,172,41756,0,220,40419,1117,189,45207,0,849,43459,899,191,45264,0,1164,43197,903
"J.정보통신업(58~63)","계","300~499인",104,40327,0,403,39006,918,109,41860,0,759,39760,1341,103,39628,0,87,37480,2061,112,43012,0,583,41416,1013,122,46407,0,928,44398,1081
"J.정보통신업(58~63)","계","500~999인",45,30241,0,0,29265,976,57,37299,0,689,35738,872,63,42738,0,1422,39893,1423,69,47773,0,0,46443,1330,79,53412,0,0,52117,1295
"J.정보통신업(58~63)","계","1000인이상",24,61796,0,0,61047,749,24,61635,0,72,60740,823,29,64997,0,15,64294,688,32,75441,0,0,74064,1377,33,82521,0,0,81436,1085
"J.정보통신업(58~63)","남자","전규모",-,378720,4808,5232,354718,13962,-,384513,4882,5155,359461,15015,-,391788,4471,5501,367818,13998,-,465232,4896,6406,438090,15840,-,501532,5286,7873,467798,20575
"J.정보통신업(58~63)","남자","1~4인",-,28489,3431,481,22910,1667,-,30498,3672,388,23961,2477,-,30547,3226,710,24776,1835,-,38324,3453,496,32289,2086,-,50481,3857,661,41400,4563
"J.정보통신업(58~63)","남자","5~9인",-,33268,1033,663,29544,2028,-,31248,924,506,28197,1621,-,32295,950,665,28636,2044,-,42176,1109,799,37715,2553,-,41660,1102,821,36354,3383
"J.정보통신업(58~63)","남자","10~29인",-,68193,323,1349,63671,2850,-,65633,264,978,61357,3034,-,67409,280,1122,62831,3176,-,86851,318,1538,80613,4382,-,90311,309,1574,83067,5361
"J.정보통신업(58~63)","남자","30~49인",-,37161,17,744,33840,2560,-,36463,14,682,33447,2320,-,33682,12,731,31614,1325,-,43062,12,717,40751,1582,-,47430,11,968,44399,2052
"J.정보통신업(58~63)","남자","50~99인",-,48685,3,866,45955,1861,-,51152,7,1273,47639,2233,-,50439,3,911,47894,1631,-,58873,4,1284,55726,1859,-,63135,6,1441,59775,1913
"J.정보통신업(58~63)","남자","100~199인",-,46231,1,754,44475,1001,-,47926,1,753,45955,1217,-,46621,0,641,44972,1008,-,51970,0,926,50038,1006,-,55608,1,1136,53312,1159
"J.정보통신업(58~63)","남자","200~299인",-,25227,0,107,24597,523,-,23572,0,120,23145,307,-,28662,0,40,28069,553,-,30008,0,507,29059,442,-,29635,0,702,28464,469
"J.정보통신업(58~63)","남자","300~499인",-,27700,0,268,26978,454,-,28260,0,404,27051,805,-,26895,0,69,25472,1354,-,27323,0,139,26741,443,-,30297,0,570,29217,510
"J.정보통신업(58~63)","남자","500~999인",-,21569,0,0,20873,696,-,25294,0,38,24709,547,-,28610,0,600,27365,645,-,32550,0,0,31834,716,-,35085,0,0,34445,640
"J.정보통신업(58~63)","남자","1000인이상",-,42197,0,0,41875,322,-,44467,0,13,44000,454,-,46628,0,12,46189,427,-,54095,0,0,53324,771,-,57890,0,0,57365,525
"J.정보통신업(58~63)","여자","전규모",-,168617,1671,3691,150582,12673,-,173593,1795,3957,155565,12276,-,179831,1549,4271,163130,10881,-,224082,1711,4143,205464,12764,-,246041,1880,4382,224104,15675
"J.정보통신업(58~63)","여자","1~4인",-,12969,1276,283,10011,1399,-,14792,1460,208,10874,2250,-,14634,1243,308,11600,1483,-,19109,1346,219,15899,1645,-,22365,1490,330,17812,2733
"J.정보통신업(58~63)","여자","5~9인",-,15932,324,331,13777,1500,-,15722,267,283,13911,1261,-,16680,237,356,14532,1555,-,21883,293,448,19329,1813,-,22240,319,472,19121,2328
"J.정보통신업(58~63)","여자","10~29인",-,30125,67,865,26595,2598,-,28705,62,596,25524,2523,-,31744,66,762,28376,2540,-,42254,71,981,37627,3575,-,45024,70,998,39690,4266
"J.정보통신업(58~63)","여자","30~49인",-,16501,4,485,13401,2611,-,16169,6,329,13833,2001,-,14855,2,430,13402,1021,-,20394,1,478,18753,1162,-,22857,1,489,20737,1630
"J.정보통신업(58~63)","여자","50~99인",-,21776,0,803,19166,1807,-,23098,0,977,20307,1814,-,21734,1,802,19757,1174,-,27418,0,789,25067,1562,-,30414,0,783,28139,1492
"J.정보통신업(58~63)","여자","100~199인",-,19287,0,289,17863,1135,-,22128,0,436,20779,913,-,21860,0,590,20472,798,-,25567,0,442,24365,760,-,28444,0,490,26948,1006
"J.정보통신업(58~63)","여자","200~299인",-,11129,0,500,10177,452,-,10206,0,63,9859,284,-,13094,0,180,12350,564,-,15199,0,342,14400,457,-,15629,0,462,14733,434
"J.정보통신업(58~63)","여자","300~499인",-,12627,0,135,12028,464,-,13600,0,355,12709,536,-,12733,0,18,12008,707,-,15689,0,444,14675,570,-,16110,0,358,15181,571
"J.정보통신업(58~63)","여자","500~999인",-,8672,0,0,8392,280,-,12005,0,651,11029,325,-,14128,0,822,12528,778,-,15223,0,0,14609,614,-,18327,0,0,17672,655
"J.정보통신업(58~63)","여자","1000인이상",-,19599,0,0,19172,427,-,17168,0,59,16740,369,-,18369,0,3,18105,261,-,21346,0,0,20740,606,-,24631,0,0,24071,560
"K.금융 및 보험업(64~66)","계","전규모",39426,709930,1654,240411,450932,16933,39701,712658,2181,227414,467113,15950,38236,677711,1340,193627,467895,14849,39612,708571,1510,196571,496995,13495,40526,706747,1520,202393,487428,15406
"K.금융 및 보험업(64~66)","계","1~4인",9630,25850,1177,1036,23064,573,10902,29438,1756,1063,23978,2641,11491,27779,1048,1109,24773,849,11757,28891,1166,870,25856,999,12908,30956,1102,825,27862,1167
"K.금융 및 보험업(64~66)","계","5~9인",10852,74597,323,6507,66262,1505,10714,73234,263,5818,65826,1327,10169,69537,212,4611,63267,1447,10659,72446,201,4537,66293,1415,10586,72260,224,4972,65583,1481
"K.금융 및 보험업(64~66)","계","10~29인",13762,215888,133,62740,147658,5357,12869,201253,130,55313,141369,4441,11830,183731,60,43189,136192,4290,12255,192683,106,45688,143100,3789,12108,190393,151,49550,136978,3714
"K.금융 및 보험업(64~66)","계","30~49인",3201,119720,17,77711,39226,2766,3091,116382,21,76172,38456,1733,2644,100207,12,60435,37838,1922,2800,105187,20,62184,41573,1410,2839,106613,27,66069,39383,1134
"K.금융 및 보험업(64~66)","계","50~99인",1369,87549,4,48960,36690,1895,1513,97395,9,55731,39857,1798,1488,97031,8,53465,41532,2026,1524,99836,16,51848,45950,2022,1481,95864,13,50983,43504,1364
"K.금융 및 보험업(64~66)","계","100~199인",362,47506,0,19509,26742,1255,351,46762,2,16948,28622,1190,359,47601,0,15430,30159,2012,356,47567,1,15390,30654,1522,351,46958,3,16476,28829,1650
"K.금융 및 보험업(64~66)","계","200~299인",89,21371,0,9003,11987,381,94,23093,0,7250,15010,833,92,22544,0,7768,14258,518,90,21320,0,5475,14719,1126,88,21277,0,3819,16700,758
"K.금융 및 보험업(64~66)","계","300~499인",81,31416,0,5526,25273,617,76,28834,0,5000,23660,174,70,26090,0,5440,20120,530,69,26347,0,4699,21107,541,65,24334,0,4239,19839,256
"K.금융 및 보험업(64~66)","계","500~999인",48,32895,0,3388,29126,381,56,37486,0,3019,34353,114,55,36706,0,2172,33907,627,64,43527,0,2703,40490,334,60,40885,0,1283,38544,1058
"K.금융 및 보험업(64~66)","계","1000인이상",32,53138,0,6031,44904,2203,35,58781,0,1100,55982,1699,38,66485,0,8,65849,628,38,70767,0,3177,67253,337,40,77207,0,4177,70206,2824
"K.금융 및 보험업(64~66)","남자","전규모",-,311108,1128,58795,245134,6051,-,314480,1423,52766,253722,6569,-,295798,885,42579,246749,5585,-,311004,974,42261,262054,5715,-,310531,1003,43450,259546,6532
"K.금융 및 보험업(64~66)","남자","1~4인",-,14300,787,475,12807,231,-,16255,1137,471,13345,1302,-,15230,681,589,13619,341,-,16092,736,426,14404,526,-,17950,717,354,16216,663
"K.금융 및 보험업(64~66)","남자","5~9인",-,38616,232,2450,35407,527,-,37866,184,2037,35151,494,-,35083,148,1712,32730,493,-,36426,142,1547,34232,505,-,35864,156,1722,33408,578
"K.금융 및 보험업(64~66)","남자","10~29인",-,93565,93,14693,76998,1781,-,87834,82,12569,73651,1532,-,79525,42,9470,68591,1422,-,82475,75,9730,71274,1396,-,82074,101,10880,69806,1287
"K.금융 및 보험업(64~66)","남자","30~49인",-,37101,13,15351,20841,896,-,35606,13,13955,21037,601,-,29739,10,9919,19083,727,-,30924,13,10175,20152,584,-,32020,17,11612,19926,465
"K.금융 및 보험업(64~66)","남자","50~99인",-,31366,3,12009,18672,682,-,34238,5,13210,20334,689,-,32831,4,11660,20307,860,-,33887,7,11174,21881,825,-,31548,11,10136,20856,545
"K.금융 및 보험업(64~66)","남자","100~199인",-,20088,0,5537,14201,350,-,20090,2,4942,14692,454,-,20722,0,4354,15505,863,-,20014,1,3592,15736,685,-,19626,1,4543,14427,655
"K.금융 및 보험업(64~66)","남자","200~299인",-,9756,0,2403,7211,142,-,11168,0,2202,8474,492,-,11233,0,2748,8192,293,-,10629,0,1492,8456,681,-,10360,0,1101,8939,320
"K.금융 및 보험업(64~66)","남자","300~499인",-,16825,0,2429,14145,251,-,14623,0,1384,13161,78,-,12155,0,1160,10872,123,-,13867,0,1715,11904,248,-,12245,0,825,11343,77
"K.금융 및 보험업(64~66)","남자","500~999인",-,19578,0,1411,18042,125,-,22010,0,1446,20534,30,-,21564,0,961,20339,264,-,25090,0,594,24347,149,-,24293,0,376,23312,605
"K.금융 및 보험업(64~66)","남자","1000인이상",-,29913,0,2037,26810,1066,-,34790,0,550,33343,897,-,37716,0,6,37511,199,-,41600,0,1816,39668,116,-,44551,0,1901,41313,1337
"K.금융 및 보험업(64~66)","여자","전규모",-,398822,526,181616,205798,10882,-,398178,758,174648,213391,9381,-,381913,455,151048,221146,9264,-,397567,536,154310,234941,7780,-,396216,517,158943,227882,8874
"K.금융 및 보험업(64~66)","여자","1~4인",-,11550,390,561,10257,342,-,13183,619,592,10633,1339,-,12549,367,520,11154,508,-,12799,430,444,11452,473,-,13006,385,471,11646,504
"K.금융 및 보험업(64~66)","여자","5~9인",-,35981,91,4057,30855,978,-,35368,79,3781,30675,833,-,34454,64,2899,30537,954,-,36020,59,2990,32061,910,-,36396,68,3250,32175,903
"K.금융 및 보험업(64~66)","여자","10~29인",-,122323,40,48047,70660,3576,-,113419,48,42744,67718,2909,-,104206,18,33719,67601,2868,-,110208,31,35958,71826,2393,-,108319,50,38670,67172,2427
"K.금융 및 보험업(64~66)","여자","30~49인",-,82619,4,62360,18385,1870,-,80776,8,62217,17419,1132,-,70468,2,50516,18755,1195,-,74263,7,52009,21421,826,-,74593,10,54457,19457,669
"K.금융 및 보험업(64~66)","여자","50~99인",-,56183,1,36951,18018,1213,-,63157,4,42521,19523,1109,-,64200,4,41805,21225,1166,-,65949,9,40674,24069,1197,-,64316,2,40847,22648,819
"K.금융 및 보험업(64~66)","여자","100~199인",-,27418,0,13972,12541,905,-,26672,0,12006,13930,736,-,26879,0,11076,14654,1149,-,27553,0,11798,14918,837,-,27332,2,11933,14402,995
"K.금융 및 보험업(64~66)","여자","200~299인",-,11615,0,6600,4776,239,-,11925,0,5048,6536,341,-,11311,0,5020,6066,225,-,10691,0,3983,6263,445,-,10917,0,2718,7761,438
"K.금융 및 보험업(64~66)","여자","300~499인",-,14591,0,3097,11128,366,-,14211,0,3616,10499,96,-,13935,0,4280,9248,407,-,12480,0,2984,9203,293,-,12089,0,3414,8496,179
"K.금융 및 보험업(64~66)","여자","500~999인",-,13317,0,1977,11084,256,-,15476,0,1573,13819,84,-,15142,0,1211,13568,363,-,18437,0,2109,16143,185,-,16592,0,907,15232,453
"K.금융 및 보험업(64~66)","여자","1000인이상",-,23225,0,3994,18094,1137,-,23991,0,550,22639,802,-,28769,0,2,28338,429,-,29167,0,1361,27585,221,-,32656,0,2276,28893,1487
"L.부동산업(68)","계","전규모",75467,428390,26050,29094,343684,29562,83565,449524,25835,27893,363710,32086,79970,412212,18000,14236,341776,38200,90076,455344,19267,18014,389191,28872,97505,450544,17377,16242,386877,30048
"L.부동산업(68)","계","1~4인",51063,122437,23311,11273,78928,8925,57139,127759,22479,9129,85092,11059,56760,118091,15730,3591,85400,13370,64120,136059,17526,5362,104796,8375,72532,144074,15625,5064,113713,9672
"L.부동산업(68)","계","5~9인",15816,101492,2398,3923,89996,5175,17353,105215,3009,6716,90439,5051,15405,98687,2012,2363,87606,6706,17212,110386,1506,3020,100778,5082,16605,106843,1568,2966,97332,4977
"L.부동산업(68)","계","10~29인",7404,109108,324,6222,95800,6762,7838,112188,323,4952,100230,6683,6742,98854,246,3265,89594,5749,7662,111151,224,4214,101288,5425,7355,106464,175,3748,97311,5230
"L.부동산업(68)","계","30~49인",728,26942,15,3221,21405,2301,700,25962,15,2371,21531,2045,591,21734,8,1243,18454,2029,627,22990,10,1470,19619,1891,596,21853,8,1701,18434,1710
"L.부동산업(68)","계","50~99인",258,17238,2,2403,13906,927,317,20802,8,1891,17065,1838,275,18437,3,1172,15226,2036,261,17245,1,1823,14189,1232,215,14212,0,1210,11943,1059
"L.부동산업(68)","계","100~199인",127,17007,0,1484,14383,1140,139,18125,1,1526,15083,1515,110,15346,1,756,13474,1115,110,15392,0,715,13770,907,118,16277,0,1209,14028,1040
"L.부동산업(68)","계","200~299인",31,7708,0,504,5946,1258,30,7522,0,341,6684,497,37,9176,0,400,7724,1052,34,8309,0,199,6846,1264,40,9929,1,0,8521,1407
"L.부동산업(68)","계","300~499인",21,8227,0,64,6974,1189,28,10191,0,967,8016,1208,27,10235,0,335,7986,1914,24,8428,0,335,7154,939,24,9119,0,344,7621,1154
"L.부동산업(68)","계","500~999인",12,8006,0,0,7523,483,13,8731,0,0,7812,919,14,9282,0,1111,7177,994,18,12140,0,876,9626,1638,13,9462,0,0,7843,1619
"L.부동산업(68)","계","1000인이상",7,10225,0,0,8823,1402,8,13029,0,0,11758,1271,9,12370,0,0,9135,3235,8,13244,0,0,11125,2119,7,12311,0,0,10131,2180
"L.부동산업(68)","남자","전규모",-,276540,15960,13615,232751,14214,-,294850,15568,13682,248171,17429,-,271139,11284,7253,231653,20949,-,299059,11803,10168,261648,15440,-,296229,10516,8901,260516,16296
"L.부동산업(68)","남자","1~4인",-,73835,13816,5364,51026,3629,-,78826,13157,4214,55634,5821,-,74555,9573,2014,56271,6697,-,85319,10506,3160,67782,3871,-,92908,9244,2848,75863,4953
"L.부동산업(68)","남자","5~9인",-,70064,1853,2459,62747,3005,-,72846,2135,3814,63791,3106,-,68427,1513,1544,61274,4096,-,76243,1116,1977,70169,2981,-,73429,1128,1868,67514,2919
