id,mbti_personality
1236665136,entp
1098204257466179584,entp
2957219070,entp
2507719429,entp
921247496,entp
1090742865007964161,entp
182749253,entp
3309226884,entp
2886110035,entp
542140444,entp
823020673517977600,entp
1390244384,entp
360029629,entp
376563018,entp
13248782,entp
117827249,entp
2539731932,entp
260374835,entp
373972465,entp
775503154871803905,entp
1641499076,entp
870842211587375105,entp
1051774032,entp
3146728981,entp
386806272,entp
3099016409,entp
819022832319524865,entp
4895230612,entp
323554784,entp
738659332636696576,entp
1102561390278004737,entp
15058919,entp
744469937943617536,entp
16139105,entp
3351714794,entp
1014127188596088838,entp
868136187445342208,entp
1040917821927116800,entp
201541297,entp
2402018958,entp
66567515,entp
144287487,entp
1044255771335315458,entp
21689059,entp
152469558,entp
816663703332364288,entp
769880489259851776,entp
952195674019418114,entp
11481452,entp
1151508189466304513,entp
2957626230,entp
753064037798125568,entp
3351767206,entp
1605117056,entp
729986406211301376,entp
117229615,entp
14849953,entp
18603754,entp
351238344,entp
3275913552,entp
3419040706,entp
2696886005,entp
14119529,entp
335870790,entp
738808215941566464,entp
1940602590,entp
3351630201,entp
2780736232,entp
17322568,entp
928645884740620289,entp
2903485301,entp
48317554,entp
953234791645794304,entp
972115987,entp
3232813634,entp
1011659731885330437,entp
879576750971396096,entp
4321534641,entp
755544369218854916,entp
41868106,entp
765119611780071424,entp
969876896686264320,entp
837536226,entp
3675995654,entp
828167866910334976,entp
1015755213020581890,entp
29030259,istp
116152022,istp
482975371,istp
1849987603,istp
67632529,istp
70901647,istp
2796937710,istp
159245855,istp
165431597,istp
789582950,istp
1008313800,istp
182570141,istp
110710931,istp
604512661,istp
412580323,istp
741386799378006020,istp
34873072,istp
58766098,istp
258851165,istp
19977748,istp
763028396217466882,istp
242248059,istp
999530060,istp
742302133,istp
579034274,istp
121590132,istp
2175331914,istp
1589104344,istp
2697942427,istp
41768922,istp
7349262,istp
1594683470,istp
496948925,istp
1968831750,istp
238338977,istp
6941462,istp
739729655553495040,istp
501853056,istp
29379140,istp
436240745,istp
856046587,istp
552664033,istp
100115571,istp
228269671,istp
515665648,istp
14181114,istp
1422424543,istp
3056785935,istp
1891512781,istp
15259976,istp
561210847,istp
1349586553,istp
1330249843,istp
1097442090701737984,istp
739989675432017921,istp
2524031088,istp
97872046,istp
507260371,istp
10465912,istp
770705310,istp
95646559,istp
850029953382887425,istp
369869543,istp
764435250315309056,istp
41083038,istp
84343199,istp
53341582,istp
60439978,istp
42466620,istp
2658932606,istp
709521655,istp
109445819,istp
457491704,istp
37215250,istp
104146123,istp
1039838005660405760,istp
20904997,istp
67421749,istp
160564595,istp
331814424,istp
1050628169454088198,istp
1592529805,istp
22805362,istp
90259674,istp
233943240,istp
20994967,istp
3378774370,istp
126919425,istp
1939314337,istp
877340725259710464,istp
101289675,istp
741836280384782336,istp
247283031,istp
19365694,istp
10709972,istp
798008467751464960,istp
331095155,istp
139050002,istp
2783154385,istp
45311526,istp
375262351,istp
17924137,istp
132266507,istp
1978552554,istp
124989229,istp
952181145797476353,istp
741554391359049728,istp
747939906710708225,istp
1249952413,istp
5689452,istp
5796072,istp
1027451054,istp
1056065140582506497,istp
429932555,istp
13602052,istp
262837411,istp
342774244,istp
3242734560,istp
959166104324190209,istp
998149785302450176,istp
42529498,istp
106969973,istp
1003511,istp
986814006722691072,istp
875395142471077890,istp
15246783,istp
937401975976747008,istp
707662023971250176,istp
462572635,istp
534591019,istp
2235532951,istp
1924056991,istp
272296363,istp
1867771958,istp
1263239508,istp
1046930262268006400,istp
2473201340,istp
146462868,istp
908103752,istp
2937570906,istp
816688155130789888,istp
69305908,istp
321151731,istp
1025915245,istp
773127694376632320,istp
56973040,istp
876706415485825024,istp
140963866,istp
712382436102029313,istp
21980960,istp
852275776611393536,istp
111533484,istp
48432473,istp
16684003,istp
1076314840954744832,istp
37744204,istp
830690299030753280,istp
26272472,istp
321326496,istp
1089954661,istp
1094216566361722880,istp
1022324144963235840,istp
1026083819504508929,istp
709911499129487360,istp
705131742382964736,istp
1111359367046201344,istp
707622169166147584,istp
770978717069869056,istp
1043677669257306113,istp
214403395,istp
405325364,istp
2334122147,istp
33055373,istp
3190004640,istp
778119882512760832,istp
4846243035,istp
814453436108443649,istp
141095744,istp
4013016022,istp
849606296588496896,istp
814966416436854784,istp
780697816649740289,istp
861611477022715904,istp
625776587,istp
1412693857,istp
874114003873738752,istp
1086445798563418114,istp
785775786175389696,istp
959466985645051904,istp
1320679148,istp
870036747857666048,istp
777965070819155973,istp
875167632365948929,istp
839145632036237313,istp
784400042652209152,istp
2728686036,istp
981358368223834112,istp
4723155442,istp
721848296,istp
1068141860047081472,istp
911933459408470016,istp
581167074,istp
1089458778389573635,istp
1535339952,istp
1928398884,istp
4829961869,istp
1070388019159556097,istp
936701187935686657,istp
491457428,istp
154649757,estp
64558771,estp
4245466629,estp
78618761,estp
149049707,estp
135804704,estp
201611692,estp
141139289,estp
328048262,estp
472274631,estp
628128886,estp
930273547,estp
1242611227,estp
1435511262,estp
57651210,estp
462929579,estp
491699909,estp
713362616,estp
361460084,estp
82313149,estp
222432222,estp
49347811,estp
221209290,estp
519314576,estp
477666174,estp
339863856,estp
866902275075317761,estp
357821318,estp
62171459,estp
120029027,estp
720406682753449985,estp
392185574,estp
49259993,estp
832682137,estp
36592726,estp
3303435572,estp
465455709,estp
251746992,estp
140838246,estp
1922156594,estp
9908862,estp
3138000146,estp
87224800,estp
90992848,estp
253874851,estp
188327301,estp
437579387,estp
79751068,estp
3254057005,estp
136447892,estp
2745597170,estp
14587175,estp
489361691,estp
1692275166,estp
45337862,estp
248002529,estp
815078461521981440,estp
310232071,estp
783251459391496192,estp
151922910,estp
14283777,estp
1051265015330816000,estp
69317867,estp
860414018,estp
748031191396323328,estp
2271065994,estp
3288997999,estp
545571051,estp
3521059572,estp
310976242,estp
1042965821474013185,estp
1077135421,estp
2863594436,estp
967383515376619520,estp
534903360,estp
1733986562,estp
953661091229372418,estp
885502111,estp
736384856612032512,estp
15395054,estp
900524636701679616,estp
285197303,estp
1053019674600976385,estp
465127748,estp
88758693,estp
95096515,estp
862120536,estp
899005290028433410,estp
484724046,estp
120136759,estp
787378630691201024,estp
786478572487618561,estp
594472996,estp
2893853205,estp
17633512,estp
754007449770815488,estp
250626032,estp
435441575,estp
816602597230542848,estp
896632806079688706,estp
1058494980757454848,estp
2395267560,estp
221543188,estp
269751768,estp
2177965716,estp
929263601357131776,estp
71904870,estp
414793252,estp
999435722569539584,estp
1002508101520482304,estp
319947705,estp
54198695,estp
1096931131675500544,estp
747609061173116929,estp
2365614843,estp
570050482,estp
869703075761664006,estp
1319328030,estp
2502801680,estp
2307042780,estp
586917781,estp
776666652427550724,estp
137298948,estp
709916736892571649,estp
1132781254347296773,estp
946232522089881601,estp
1088727931424247809,estp
3335905569,estp
382052334,estp
956641603384377346,estp
242971733,estp
499460260,estp
1934574312,estp
237845117,estp
861907775273783296,estp
1875682789,estp
824700717592150016,estp
943971920,estp
3102972155,estp
2841649778,estp
776576163363844097,estp
864008713597849600,estp
901555139332452352,estp
44878992,estp
1334826230,estp
1067268954660503552,estp
997328002374488064,estp
1712831,infj
604374175,infj
43502365,infj
40434781,infj
190849564,infj
220760593,infj
33582909,infj
359605519,infj
339920823,infj
515349221,infj
512718393,infj
109449668,infj
543681047,infj
232241698,infj
57980068,infj
19588212,infj
46724382,infj
61125151,infj
724759818,infj
380608558,infj
1657455127,infj
725115724709023744,infj
421898223,infj
1961313498,infj
384661558,infj
89305050,infj
26189923,infj
24328808,infj
255161410,infj
3298894580,infj
485732177,infj
51074567,infj
42076080,infj
205510717,infj
22656297,infj
92036584,infj
2479133078,infj
15523980,infj
1202736744,infj
1149312288,infj
1478876581,infj
122852379,infj
1112058697,infj
20819916,infj
25233551,infj
253976885,infj
1901202800,infj
23667584,infj
20039736,infj
91943914,infj
22457041,infj
576627484,infj
37933762,infj
737491483,infj
284868921,infj
431076757,infj
160183543,infj
45917603,infj
78716213,infj
4289317051,infj
336750098,infj
279700075,infj
361537780,infj
9550352,infj
4625091563,infj
2731337604,infj
81869897,infj
449076460,infj
28238715,infj
127822031,infj
1876757454,infj
145667259,infj
19017772,infj
486218237,infj
72612206,infj
41568771,infj
2983373659,infj
24252158,infj
59500355,infj
14507734,infj
14115713,infj
17343124,infj
157633593,infj
136861387,infj
68252266,infj
2570719229,infj
97574091,infj
24035998,infj
55622773,infj
1576743792,infj
35060124,infj
311476854,infj
69930524,infj
56703451,infj
15938249,infj
47774753,infj
135852900,infj
714904263743434752,infj
14464849,infj
14955576,infj
15427626,infj
420094655,infj
40849223,infj
51511644,infj
1489872080,infj
234010915,infj
22999985,infj
14736934,infj
1038226543,infj
756614916,infj
45055454,infj
15222393,infj
387383722,infj
150799069,infj
191647070,infj
16859105,infj
9501702,infj
306539878,infj
156894545,infj
21055439,infj
303921087,infj
38067121,infj
17571515,infj
323949139,infj
35041247,infj
25842551,infj
51458197,infj
19848425,infj
118499684,infj
56703268,infj
22569361,infj
19484095,infj
28735893,infj
2731919712,infj
301643120,infj
100531107,infj
757723482222317569,infj
197310509,infj
233766474,infj
91934486,infj
358508008,infj
3387707473,infj
21230617,infj
35672554,infj
269989543,infj
1315993760,infj
33306325,infj
76284678,infj
29845061,infj
1915950643,infj
174945219,infj
64655425,infj
24422284,infj
25554770,infj
96151831,infj
2863083106,infj
2613258511,infj
193080847,infj
546170013,infj
358605686,infj
806839585,infj
19663219,infj
51592131,infj
502567862,infj
17516065,infj
1342377547,infj
71651549,infj
6291962,infj
1069962997743923200,infj
760160108,infj
2430041470,infj
149203194,infj
778933753150251008,infj
15452118,infj
8758962,infj
14846535,infj
31804187,infj
116540794,infj
470321148,infj
766353917542359041,infj
17128429,infj
14921256,infj
291933974,infj
91567136,infj
766553918,infj
15084740,infj
29329586,infj
15613005,infj
794263285726113792,infj
700901633652350976,infj
2535661333,infj
93644272,infj
26229236,infj
14199636,infj
803103379,infj
40833850,infj
21548076,infj
37327210,infj
16176691,infj
19595132,infj
750338726,infj
352405674,infj
26599982,infj
1087728438,infj
22060084,infj
2598262093,infj
1621303962,infj
213435521,infj
25761253,infj
20010229,infj
439256096,infj
435574027,infj
15939946,infj
19865149,infj
90670113,infj
821988,infj
135500772,infj
1691943594,infj
25139784,infj
134881078,infj
6398152,infj
357550998,infj
24232208,infj
38479795,infj
1116915092,infj
4100452835,infj
140271577,infj
63410551,infj
502457659,infj
233070625,infj
434647029,infj
2844223427,infj
787880,infj
32375436,infj
4680361639,infj
779494213725466625,infj
61214929,infj
20104283,infj
87326897,infj
20002116,infj
29160770,infj
516590458,infj
2601673909,infj
1030010149,infj
17766172,infj
57537134,infj
16173574,infj
20509109,infj
1385383704,infj
68308582,infj
42395328,infj
214993018,infj
630609426,infj
406380503,infj
17888209,infj
3394285732,infj
235937922,infj
2409241868,infj
331487559,infj
22015317,infj
17512565,infj
2241302843,infj
172497487,infj
77238559,infj
1006608492571095040,infj
1343085360,infj
2743027520,infj
14176132,infj
18409540,infj
429629626,infj
367076680,infj
19640926,infj
18956286,infj
2260232055,infj
1536420200,infj
41803087,infj
344213805,infj
17850637,infj
977583046462353408,infj
1128366296,infj
2160799479,infj
11811702,infj
9266382,infj
139940140,infj
589279280,infj
141931511,infj
15098108,infj
113612004,infj
61618441,infj
1366401,infj
17633960,infj
14565384,infj
231510752,infj
22881234,infj
13789662,infj
555238553,infj
1909602218,infj
518418656,infj
9128372,infj
16399114,infj
17662573,infj
47018380,infj
297655460,infj
108070632,infj
1086094129,infj
1266741,infj
143033513,infj
1380361633,infj
21862556,infj
1005461,infj
23918294,infj
896985090865209344,infj
76267219,infj
15924301,infj
38897057,infj
21418081,infj
14947878,infj
33500075,infj
1350163873,infj
74742965,infj
2507938830,infj
23972161,infj
2354155250,infj
360377010,infj
19220953,infj
22548025,infj
1072901470272479232,infj
905284629862768640,infj
1055349892715970561,infj
246801055,infj
200373607,infj
42956391,infj
13314502,infj
156764640,infj
57639564,infj
1295519514,infj
1039679057141657600,infj
57855801,infj
181740470,infj
2538271566,infj
991701181054398466,infj
83052055,infj
538384350,infj
6398532,infj
851926811625869313,infj
16265658,infj
999562825830936576,infj
20707923,infj
734966474972876800,infj
338514665,infj
617254369,infj
1198315274,infj
82581686,infj
28451594,infj
235419113,infj
451109507,infj
3082138918,infj
162074844,infj
15866526,infj
15877456,infj
144433450,infj
195374609,infj
2898904790,infj
278678627,infj
2458289108,infj
4114555223,infj
18982378,infj
189692815,infj
293700996,infj
391784502,infj
241326400,infj
4463759175,infj
177227260,infj
16116439,infj
309851428,infj
111384384,infj
4577105713,infj
6347182,infj
142618623,infj
306241973,infj
3298575064,infj
2342329140,infj
1283914802,infj
768363929638735872,infj
194417745,infj
105603107,infj
127527559,infj
21458131,infj
33066171,infj
218482452,infj
264860954,infj
14564989,infj
4433062814,infj
79826920,infj
350480365,infj
39843094,infj
24443975,infj
17999514,infj
2849721229,infj
1902583399,infj
1043334018,infj
23412000,infj
48435808,infj
70210879,infj
1046418339290075136,infj
1332743239,infj
17225583,infj
3011804248,infj
960987432219967489,infj
735570269176094720,infj
2182819459,infj
369150212,infj
148839193,infj
40193592,infj
61564930,infj
22309159,infj
43484498,infj
1858145036,infj
2960153089,infj
368529191,infj
1140969160656281605,infj
15087368,infj
1326901596,infj
2620813033,infj
962254926016602112,infj
3253832486,infj
23062274,infj
303669117,infj
700565740492034048,infj
261260355,infj
20924971,infj
14691196,infj
48496176,infj
40664476,infj
962547527873712128,infj
19758880,infj
14579543,infj
37044541,infj
255990193,infj
9642742,infj
532643665,infj
3253303949,infj
915360959010504704,infj
877878979956551680,infj
8723352,infj
4876298373,infj
732173083,infj
47476120,infj
41551550,infj
103846480,infj
2396811,infj
48961277,infj
15533521,infj
720103603,infj
183660529,infj
177321814,infj
2193010483,infj
132989562,infj
4331831476,infj
735980324,infj
971687853305446400,infj
18931723,infj
262668297,infj
24708468,infj
16159310,infj
898140553946177536,infj
289224445,infj
3334997952,infj
1898696725,infj
2321846801,infj
6456012,infj
94194089,infj
16208767,infj
413216614,infj
18167730,infj
1003500066,infj
115135139,infj
4408948042,infj
4831842976,infj
1634128105,infj
863195364,infj
19166736,infj
105671894,infj
3242879191,infj
15103761,infj
22917263,infj
759460784909025281,infj
868691125,infj
235857810,infj
2883245657,infj
15999545,infj
861201,infj
14563296,infj
1192335060,infj
16826740,infj
626122994,infj
416567293,infj
376541164,infj
2936137963,infj
27391877,infj
15774876,infj
3481301,infj
1020934662,infj
16845234,infj
75387230,infj
23527067,infj
14432866,infj
314194564,infj
25307712,infj
63151960,infj
17207346,infj
10114262,infj
62162812,infj
15694913,infj
24397810,infj
66204983,infj
58382423,infj
768509390194405376,infj
2477657478,infj
949365522415538176,infj
193941475,infj
146794549,infj
14633717,infj
293109653,infj
28763561,infj
28126232,infj
2276666947,infj
223693080,infj
99372563,infj
59809306,infj
401272940,infj
812761273909805056,infj
228059003,infj
45382501,infj
1103453642,infj
543023381,infj
1037436455373729798,infj
1649466332,infj
7889662,infj
587717099,infj
1201571575,infj
70892712,infj
396046085,infj
294770211,infj
27799046,infj
234881599,infj
1042723679053000704,infj
17049657,infj
39379695,infj
19125341,infj
1058579514,infj
13120152,infj
75226741,infj
2671138358,infj
17032110,infj
572064621,infj
17330226,infj
36154392,infj
4503185674,infj
1883471731,infj
991246883350691845,infj
1624364336,infj
536924813,infj
168349104,infj
175909588,infj
212365886,infj
709465610330226688,infj
2240063767,infj
500697674,infj
2841912455,infj
1450075351,infj
818502,infj
794542388,infj
266009369,infj
1538674286,infj
15865622,infj
16945871,infj
1106649403,infj
125871629,infj
53521527,infj
47798512,infj
740687389,infj
141332093,infj
34987747,infj
48450414,infj
73699895,infj
793860221953273856,infj
928222386,infj
1005192329571885056,infj
770509538520891393,infj
93961433,infj
799903520375865344,infj
884796247,infj
614797247,infj
210756136,infj
976566119665319936,infj
31841271,infj
14257992,infj
2929007637,infj
2481633257,infj
1921414519,infj
2983168665,infj
44596248,infj
2561840401,infj
34809486,infj
756213294709481472,infj
1253361798,infj
2904699183,infj
50374664,infj
158399891,infj
14130818,infj
1097062741431517184,infj
824467516391096323,infj
34338874,infj
180262569,infj
1168276152,infj
469061703,infj
1019230891095322626,infj
3398099535,infj
20494108,infj
983952134851866624,infj
888755269823582208,infj
22865577,infj
614008187,infj
151508714,infj
876657572417163264,infj
45991787,infj
190086717,infj
314786990,infj
817139299,infj
945744931,infj
849433578,infj
3313258156,infj
966437122327699457,infj
336961024,infj
7045692,infj
29662579,infj
132295460,infj
736984804122595329,infj
87997692,infj
131708193,infj
3300867548,infj
937727419997290496,infj
400962980,infj
93754982,infj
24576876,infj
4259673619,infj
718947624720596992,infj
31467201,infj
3611409150,infj
14369959,infj
44300388,infj
356264723,infj
36406700,infj
1124886360345731074,infj
56438234,infj
3300934811,infj
263900438,infj
784502901263765504,infj
64918415,infj
2571844044,infj
4348130297,infj
16298156,infj
626374757,infj
50019402,infj
3171194006,infj
459062096,infj
20312531,infj
903426432768016384,infj
950094014392471553,infj
2404335980,infj
98836150,infj
22252485,infj
260257817,infj
178473493,infj
996639310983172096,infj
42657293,infj
822512040585609216,infj
1470864991,infj
2652770880,infj
903013305991786496,infj
141517773,infj
974873984167636992,infj
11801852,infj
1538446363,infj
2339886265,infj
282074829,infj
29607366,infj
858964272939802624,infj
12969182,infj
18092918,infj
560021417,infj
334237705,infj
14873406,infj
93044888,infj
4831482645,infj
127870840,infj
71798047,infj
748681402238066688,infj
765226943444910080,infj
1071394902267912194,infj
36693735,infj
75977042,infj
594857834,infj
51176296,infj
2907419046,infj
2259929401,infj
435849970,infj
500378211,infj
45491937,infj
2154127171,infj
377086768,infj
2802232084,infj
100626127,infj
43832070,infj
627128088,infj
14584456,infj
928812125153193984,infj
2916420628,infj
4274454494,infj
43817632,infj
1000151565855023104,infj
1618513591,infj
249243919,infj
1041702760083730432,infj
372251098,infj
4879194591,infj
133886184,infj
25708231,infj
16502462,infj
930441667,infj
205879342,infj
19694296,infj
304831144,infj
2303948892,infj
3235610838,infj
44041260,infj
73759312,infj
2567817096,infj
1042963007901335554,infj
27401863,infj
22182106,infj
2872165257,infj
4818683969,infj
46918664,infj
827661524177133568,infj
1499728580,infj
892548857929895936,infj
121087649,infj
1015928490,infj
34643696,infj
38003931,infj
3005142620,infj
52616357,infj
49414938,infj
994605938756804609,infj
2202009467,infj
1123317434054860802,infj
2147968717,infj
497767488,infj
53002780,infj
1941992497,infj
1043588437981446150,infj
11780592,infj
61554108,infj
761980560633761793,infj
1048074684816875521,infj
1112183235226812416,infj
21078042,infj
80761048,infj
496173108,infj
920331073552187393,infj
2375600900,infj
18465758,infj
312427280,infj
3222198201,infj
4781106756,infj
26162987,infj
129256780,infj
1023835993672179713,infj
1322964444,infj
1116491177400918016,infj
729721187681501184,infj
2403097154,infj
44640873,infj
28932883,infj
1139725518951993345,infj
35728136,infj
21535990,infj
48712574,infj
21737339,infj
717059913697112064,infj
569348703,infj
817482630425739264,infj
91534575,infj
1097287314,infj
3065357307,infj
1239353185,infj
3313771267,infj
771275465533239296,infj
30391637,infj
2269633794,infj
520867886,infj
2256660442,infj
592890097,infj
983528672488337408,infj
352505498,infj
2583929094,infj
251970466,infj
2794441749,infj
24393439,infj
817851790884360192,infj
61360605,infj
836221747,infj
1138719363886804992,infj
2856886376,infj
309294101,infj
377746993,infj
949346726208405504,infj
1086612063634538496,infj
29713500,infj
3416829412,infj
730134893737320448,infj
1039333611642740743,infj
10134012,infj
3110393239,infj
752858690903040000,infj
784157329,infj
43224247,infj
1012048660769705991,infj
732033164269518848,infj
1676308028,infj
1552301593,infj
1099757142838530049,infj
1008794887720972290,infj
481697815,infj
46165908,infj
1118701425859522563,infj
738449257020194816,infj
429448858,infj
320306110,infj
18584859,infj
800766765554798593,infj
1068560642464976898,infj
4885736352,infj
53553344,infj
36008569,infj
893232985,infj
1104967108016918528,infj
2457889003,infj
32764383,infj
957830946429915136,infj
46957835,infj
1648927046,infj
703548961991208960,infj
117241601,infj
868680539359780868,infj
4614451948,infj
3993177494,infj
759070706722283520,infj
472570080,infj
22393410,infj
36613952,infj
717696028091228160,infj
3039692548,infj
48085315,infj
887948470790668288,infj
1136258145959981056,infj
2307948594,infj
988828368635297793,infj
717565643638317056,infj
397025567,infj
892387406439120897,infj
1062842277402296320,infj
809510555740413953,infj
390757464,infj
14461721,infj
1079662070,infj
1077249590552813568,infj
1117735135896428544,infj
2241397350,infj
1159737129494339584,infj
805304640472371200,infj
745369358340259843,infj
972495894733049860,infj
1105235991386824706,infj
777324182883360768,infj
2272527997,infj
865082408042975232,infj
2848105041,infj
739249146578620418,infj
153121073,infj
343235659,infj
795375313840640000,infj
20884000,infj
248524701,infj
3110199072,infj
1135807337011265537,infj
970759099288764416,infj
883040075033870336,infj
207278934,infj
1121945945682382848,infj
1006151699709550592,infj
1077650427531784192,infj
967488893925945349,infj
15111811,infj
1012892486077960193,infj
1267219302,infj
156311110,infj
931140657355350016,infj
1176567558868103168,infj
1162400018164142080,infj
1085374855699226624,infj
1172739175076040704,infj
1027906845950832642,infj
780181374724481024,infj
1515910134,infj
24087715,enfj
37529237,enfj
57381942,enfj
30276757,enfj
392833429,enfj
17473512,enfj
203878228,enfj
26626345,enfj
46214091,enfj
887308531,enfj
22548964,enfj
1720598060,enfj
63306889,enfj
1324841401,enfj
62860901,enfj
46956818,enfj
2225528318,enfj
141474132,enfj
153598460,enfj
438905898,enfj
71427842,enfj
15506203,enfj
64180517,enfj
21912633,enfj
184040543,enfj
24500507,enfj
276483407,enfj
21144818,enfj
384486160,enfj
737346149066018820,enfj
27194514,enfj
17227785,enfj
174817950,enfj
147662615,enfj
117922121,enfj
12704412,enfj
94254196,enfj
729776996549427200,enfj
2812148346,enfj
72178501,enfj
445828690,enfj
242399870,enfj
296580713,enfj
24148814,enfj
219488961,enfj
2585579306,enfj
2661989837,enfj
505232354,enfj
2570765815,enfj
83301636,enfj
183257793,enfj
238797305,enfj
279530398,enfj
2559132923,enfj
60718533,enfj
38769113,enfj
169790288,enfj
18076738,enfj
66639777,enfj
35422220,enfj
558185944,enfj
799396,enfj
552161407,enfj
613826282,enfj
990253140,enfj
24886562,enfj
29506510,enfj
4195278553,enfj
20955266,enfj
60024180,enfj
15398442,enfj
58166346,enfj
38834604,enfj
369312285,enfj
910976907470139392,enfj
45009512,enfj
521853568,enfj
4593665356,enfj
1725649170,enfj
162643113,enfj
57853764,enfj
63141183,enfj
133276578,enfj
47550546,enfj
193051600,enfj
240782821,enfj
16341818,enfj
2361265233,enfj
732623390725414912,enfj
546479852,enfj
702883538,enfj
256901152,enfj
2307272438,enfj
51796608,enfj
374173558,enfj
45775078,enfj
546086107,enfj
90459788,enfj
317983675,enfj
2997447854,enfj
53122644,enfj
14326244,enfj
20567249,enfj
70137352,enfj
279897430,enfj
42324677,enfj
24662106,enfj
3005140385,enfj
43652944,enfj
239943490,enfj
108283327,enfj
1326662414,enfj
46007836,enfj
46970523,enfj
144087733,enfj
473873180,enfj
48051795,enfj
224576505,enfj
17504707,enfj
931181454,enfj
17097107,enfj
75521145,enfj
74407661,enfj
344191889,enfj
325830804,enfj
88552684,enfj
1858307334,enfj
151417192,enfj
559236826,enfj
1966490575,enfj
51943322,enfj
107180496,enfj
25391001,enfj
2835819031,enfj
874492939296264192,enfj
56870659,enfj
1437190116,enfj
67526994,enfj
19927576,enfj
348381197,enfj
173896188,enfj
48629821,enfj
606316647,enfj
36077433,enfj
53264053,enfj
1697288046,enfj
20137922,enfj
70672109,enfj
444336957,enfj
154037753,enfj
25829907,enfj
320403512,enfj
30624830,enfj
114101984,enfj
134805902,enfj
771859362,enfj
321143652,enfj
19887761,enfj
82230620,enfj
3198676787,enfj
170767617,enfj
79073687,enfj
945107628233027584,enfj
2750035174,enfj
42063805,enfj
1015845510,enfj
41558369,enfj
86337361,enfj
21141708,enfj
17425748,enfj
15209585,enfj
31049825,enfj
880246536,enfj
232325057,enfj
178520708,enfj
257998939,enfj
448377367,enfj
165592403,enfj
2582918372,enfj
721834190535131136,enfj
1850348190,enfj
2273416104,enfj
43635289,enfj
178990430,enfj
269230516,enfj
463391276,enfj
101594894,enfj
241322748,enfj
266632411,enfj
75636644,enfj
36339499,enfj
82116563,enfj
48116270,enfj
283221035,enfj
2475818562,enfj
1078036051,enfj
19168328,enfj
608543382,enfj
241779464,enfj
382149872,enfj
78747200,enfj
161532559,enfj
53837363,enfj
227172671,enfj
344468854,enfj
45227758,enfj
162307639,enfj
10209742,enfj
178205361,enfj
36360940,enfj
225553559,enfj
31221377,enfj
2284253372,enfj
2668147543,enfj
258765978,enfj
2872907280,enfj
207138200,enfj
794231888,enfj
219514126,enfj
33140285,enfj
352887742,enfj
63703494,enfj
335666572,enfj
957871795,enfj
2865935390,enfj
19777155,enfj
16955702,enfj
38744582,enfj
573794185,enfj
371916449,enfj
45389765,enfj
2685147635,enfj
60545517,enfj
589701358,enfj
256631640,enfj
117503511,enfj
90143174,enfj
112578055,enfj
51844385,enfj
134219318,enfj
31049418,enfj
36435154,enfj
2769025699,enfj
15246021,enfj
90850399,enfj
169336850,enfj
1016060366885879811,enfj
19881743,enfj
44251688,enfj
915421104,enfj
72193948,enfj
15987604,enfj
21112077,enfj
37894090,enfj
192850598,enfj
19758590,enfj
233417136,enfj
16872572,enfj
1711190616,enfj
532723136,enfj
32906952,enfj
2670449286,enfj
106578401,enfj
324758703,enfj
136403730,enfj
591454735,enfj
33020990,enfj
276341840,enfj
33061264,enfj
806532993808334848,enfj
877927859880329216,enfj
1309323792,enfj
956386348956569601,enfj
488967214,enfj
1066892593,enfj
377784179,enfj
79370742,enfj
218302794,enfj
41141668,enfj
819319,enfj
371417852,enfj
2220427769,enfj
553037046,enfj
98932861,enfj
775412262,enfj
2953974210,enfj
242998998,enfj
217159694,enfj
17010790,enfj
20986589,enfj
2752566374,enfj
30446626,enfj
25767031,enfj
82887750,enfj
12357792,enfj
405332063,enfj
56446932,enfj
43382186,enfj
1512396060,enfj
392952925,enfj
308721967,enfj
165498315,enfj
422272322,enfj
49068320,enfj
29502347,enfj
2827977678,enfj
17599968,enfj
322925261,enfj
36269069,enfj
474060574,enfj
707972898,enfj
24571033,enfj
10085102,enfj
182444278,enfj
251433024,enfj
794490172616437760,enfj
18710697,enfj
702183321179189248,enfj
2782758745,enfj
235414043,enfj
46374231,enfj
215868319,enfj
72043536,enfj
606970808,enfj
84151765,enfj
46595715,enfj
1041236514,enfj
400088882,enfj
36947145,enfj
1254109682,enfj
43556350,enfj
899444623,enfj
1023381184401813504,enfj
90743520,enfj
81026888,enfj
358438814,enfj
387241897,enfj
117501093,enfj
351697609,enfj
979604728895094784,enfj
724362205,enfj
122840125,enfj
4112350576,enfj
22824309,enfj
868367376,enfj
58612746,enfj
1014509204,enfj
21830352,enfj
20214956,enfj
29639414,enfj
764932764,enfj
1033820171167838209,enfj
124001588,enfj
13407132,enfj
2990394263,enfj
348846718,enfj
3258927901,enfj
1535675772,enfj
3140868280,enfj
844662169,enfj
64823822,enfj
1022007706117459968,enfj
5852472,enfj
247565705,enfj
2440257572,enfj
25921051,enfj
21198149,enfj
928757712761925632,enfj
165357124,enfj
2855951194,enfj
776525182710185984,enfj
31086538,enfj
16074916,enfj
180068283,enfj
25570737,enfj
41586325,enfj
24054697,enfj
45444693,enfj
24459918,enfj
15646926,enfj
432299523,enfj
32089349,enfj
429554335,enfj
315534322,enfj
48882533,enfj
846846219397873664,enfj
116975964,enfj
143806669,enfj
95564852,enfj
367414256,enfj
138617239,enfj
139221584,enfj
116131011,enfj
23296330,enfj
303424704,enfj
28156363,enfj
24985118,enfj
32643,enfj
211934253,enfj
