"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"서구","여자","20~24세","가구주의 배우자","","79","65","61","52","33",
"서구","여자","20~24세","자녀","","4302","3815","3523","3096","2697",
"서구","여자","20~24세","자녀의 배우자","","35","22","18","15","11",
"서구","여자","20~24세","가구주의 부모","","X","X","X","X","X",
"서구","여자","20~24세","배우자의 부모","","X","X","X","X","X",
"서구","여자","20~24세","손자녀, 그 배우자","","","","137","135","125",
"서구","여자","20~24세","친손자녀·그 배우자","","124","112","","","",
"서구","여자","20~24세","외손자녀·그 배우자","","33","30","","","",
"서구","여자","20~24세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","20~24세","조부모","","X","X","X","X","X",
"서구","여자","20~24세","형제자매·그 배우자","","128","122","115","103","88",
"서구","여자","20~24세","형제자매의 자녀·그 배우자","","67","46","41","41","39",
"서구","여자","20~24세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","20~24세","기타 친·인척","","10","12","X","5","6",
"서구","여자","20~24세","기타 동거인","","19","16","24","30","30",
"서구","여자","25~29세","일반가구원","","5360","5172","5060","4896","4681",
"서구","여자","25~29세","가구주","","925","978","1062","1211","1183",
"서구","여자","25~29세","가구주의 배우자","","492","428","373","312","258",
"서구","여자","25~29세","자녀","","3528","3376","3280","3006","2861",
"서구","여자","25~29세","자녀의 배우자","","71","65","30","24","20",
"서구","여자","25~29세","가구주의 부모","","X","X","X","X","X",
"서구","여자","25~29세","배우자의 부모","","X","X","X","X","X",
"서구","여자","25~29세","손자녀, 그 배우자","","","","68","73","74",
"서구","여자","25~29세","친손자녀·그 배우자","","57","57","","","",
"서구","여자","25~29세","외손자녀·그 배우자","","18","20","","","",
"서구","여자","25~29세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","25~29세","조부모","","X","X","X","X","X",
"서구","여자","25~29세","형제자매·그 배우자","","143","114","123","118","131",
"서구","여자","25~29세","형제자매의 자녀·그 배우자","","64","69","58","76","71",
"서구","여자","25~29세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","25~29세","기타 친·인척","","7","12","16","14","11",
"서구","여자","25~29세","기타 동거인","","55","53","50","62","72",
"서구","여자","30~34세","일반가구원","","3969","3606","3462","3501","3640",
"서구","여자","30~34세","가구주","","905","826","858","989","1012",
"서구","여자","30~34세","가구주의 배우자","","1144","968","868","763","771",
"서구","여자","30~34세","자녀","","1631","1528","1477","1502","1610",
"서구","여자","30~34세","자녀의 배우자","","110","90","85","58","42",
"서구","여자","30~34세","가구주의 부모","","X","X","X","X","X",
"서구","여자","30~34세","배우자의 부모","","X","X","X","X","X",
"서구","여자","30~34세","손자녀, 그 배우자","","","","20","16","18",
"서구","여자","30~34세","친손자녀·그 배우자","","17","14","","","",
"서구","여자","30~34세","외손자녀·그 배우자","","8","9","","","",
"서구","여자","30~34세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","30~34세","조부모","","X","X","X","X","X",
"서구","여자","30~34세","형제자매·그 배우자","","93","100","81","79","83",
"서구","여자","30~34세","형제자매의 자녀·그 배우자","","28","31","34","38","44",
"서구","여자","30~34세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","30~34세","기타 친·인척","","X","X","6","8","8",
"서구","여자","30~34세","기타 동거인","","29","36","33","47","52",
"서구","여자","35~39세","일반가구원","","5051","4482","4010","3619","3314",
"서구","여자","35~39세","가구주","","1334","1202","1164","1112","1036",
"서구","여자","35~39세","가구주의 배우자","","2243","1894","1610","1385","1236",
"서구","여자","35~39세","자녀","","1140","1081","979","890","826",
"서구","여자","35~39세","자녀의 배우자","","147","125","101","80","72",
"서구","여자","35~39세","가구주의 부모","","X","X","X","X","X",
"서구","여자","35~39세","배우자의 부모","","X","X","X","X","X",
"서구","여자","35~39세","손자녀, 그 배우자","","","","5","X","6",
"서구","여자","35~39세","친손자녀·그 배우자","","5","7","","","",
"서구","여자","35~39세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","35~39세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","35~39세","조부모","","X","X","X","X","X",
"서구","여자","35~39세","형제자매·그 배우자","","144","128","100","84","67",
"서구","여자","35~39세","형제자매의 자녀·그 배우자","","18","17","21","23","23",
"서구","여자","35~39세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","35~39세","기타 친·인척","","X","X","X","5","X",
"서구","여자","35~39세","기타 동거인","","17","23","27","37","44",
"서구","여자","40~44세","일반가구원","","4973","4587","4452","4291","4234",
"서구","여자","40~44세","가구주","","1489","1372","1376","1357","1356",
"서구","여자","40~44세","가구주의 배우자","","2535","2311","2183","2027","1957",
"서구","여자","40~44세","자녀","","650","632","648","649","665",
"서구","여자","40~44세","자녀의 배우자","","121","104","89","73","78",
"서구","여자","40~44세","가구주의 부모","","5","X","X","6","X",
"서구","여자","40~44세","배우자의 부모","","X","X","X","X","X",
"서구","여자","40~44세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","40~44세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","40~44세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","40~44세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","40~44세","조부모","","X","X","X","X","X",
"서구","여자","40~44세","형제자매·그 배우자","","131","131","118","124","118",
"서구","여자","40~44세","형제자매의 자녀·그 배우자","","7","5","6","8","10",
"서구","여자","40~44세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","40~44세","기타 친·인척","","6","X","X","X","X",
"서구","여자","40~44세","기타 동거인","","26","23","25","40","42",
"서구","여자","45~49세","일반가구원","","7095","6383","5905","5325","4892",
"서구","여자","45~49세","가구주","","2312","2114","1995","1846","1733",
"서구","여자","45~49세","가구주의 배우자","","4090","3567","3198","2781","2466",
"서구","여자","45~49세","자녀","","380","396","407","397","423",
"서구","여자","45~49세","자녀의 배우자","","89","95","76","74","59",
"서구","여자","45~49세","가구주의 부모","","43","29","36","34","27",
"서구","여자","45~49세","배우자의 부모","","X","X","X","X","X",
"서구","여자","45~49세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","45~49세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","45~49세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","45~49세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","45~49세","조부모","","X","X","X","X","X",
"서구","여자","45~49세","형제자매·그 배우자","","146","137","150","140","132",
"서구","여자","45~49세","형제자매의 자녀·그 배우자","","X","5","X","7","7",
"서구","여자","45~49세","부모의 형제자매·그 배우자","","X","X","X","X","5",
"서구","여자","45~49세","기타 친·인척","","X","8","X","X","X",
"서구","여자","45~49세","기타 동거인","","27","29","33","37","34",
"서구","여자","50~54세","일반가구원","","8575","8155","7753","7405","6937",
"서구","여자","50~54세","가구주","","2917","2824","2750","2692","2527",
"서구","여자","50~54세","가구주의 배우자","","5115","4779","4500","4182","3829",
"서구","여자","50~54세","자녀","","117","147","155","204","241",
"서구","여자","50~54세","자녀의 배우자","","71","58","47","42","40",
"서구","여자","50~54세","가구주의 부모","","179","165","138","121","114",
"서구","여자","50~54세","배우자의 부모","","5","X","6","X","X",
"서구","여자","50~54세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","50~54세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","50~54세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","50~54세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","50~54세","조부모","","X","X","X","X","X",
"서구","여자","50~54세","형제자매·그 배우자","","134","125","117","117","131",
"서구","여자","50~54세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","50~54세","부모의 형제자매·그 배우자","","X","X","X","X","6",
"서구","여자","50~54세","기타 친·인척","","X","X","5","X","X",
"서구","여자","50~54세","기타 동거인","","30","45","33","38","45",
"서구","여자","55~59세","일반가구원","","10016","9382","9002","8420","7961",
"서구","여자","55~59세","가구주","","3540","3411","3391","3215","3065",
"서구","여자","55~59세","가구주의 배우자","","5859","5404","5075","4682","4419",
"서구","여자","55~59세","자녀","","58","51","51","62","64",
"서구","여자","55~59세","자녀의 배우자","","40","37","39","33","29",
"서구","여자","55~59세","가구주의 부모","","328","295","280","262","227",
"서구","여자","55~59세","배우자의 부모","","31","22","21","18","14",
"서구","여자","55~59세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","55~59세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","55~59세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","55~59세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","55~59세","조부모","","X","X","X","X","X",
"서구","여자","55~59세","형제자매·그 배우자","","102","106","93","96","97",
"서구","여자","55~59세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","55~59세","부모의 형제자매·그 배우자","","11","9","8","6","5",
"서구","여자","55~59세","기타 친·인척","","5","7","5","5","X",
"서구","여자","55~59세","기타 동거인","","42","38","37","40","39",
"서구","여자","60~64세","일반가구원","","8431","8593","8818","9040","9126",
"서구","여자","60~64세","가구주","","3111","3206","3418","3585","3727",
"서구","여자","60~64세","가구주의 배우자","","4681","4758","4799","4801","4753",
"서구","여자","60~64세","자녀","","17","24","20","24","32",
"서구","여자","60~64세","자녀의 배우자","","12","16","10","15","17",
"서구","여자","60~64세","가구주의 부모","","432","412","403","426","420",
"서구","여자","60~64세","배우자의 부모","","50","49","39","47","42",
"서구","여자","60~64세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","60~64세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","60~64세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","60~64세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","60~64세","조부모","","X","X","X","X","X",
"서구","여자","60~64세","형제자매·그 배우자","","73","72","81","73","69",
"서구","여자","60~64세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","60~64세","부모의 형제자매·그 배우자","","10","9","14","17","17",
"서구","여자","60~64세","기타 친·인척","","6","6","6","5","X",
"서구","여자","60~64세","기타 동거인","","39","41","28","46","45",
"서구","여자","65~69세","일반가구원","","6694","6671","7248","7629","7558",
"서구","여자","65~69세","가구주","","2553","2626","2896","3080","3109",
"서구","여자","65~69세","가구주의 배우자","","3438","3395","3691","3816","3772",
"서구","여자","65~69세","자녀","","X","X","8","9","12",
"서구","여자","65~69세","자녀의 배우자","","X","X","X","X","X",
"서구","여자","65~69세","가구주의 부모","","517","473","465","509","450",
"서구","여자","65~69세","배우자의 부모","","62","64","53","52","49",
"서구","여자","65~69세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","65~69세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","65~69세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","65~69세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","65~69세","조부모","","X","X","X","X","X",
"서구","여자","65~69세","형제자매·그 배우자","","43","46","61","83","79",
"서구","여자","65~69세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","65~69세","부모의 형제자매·그 배우자","","9","10","7","10","9",
"서구","여자","65~69세","기타 친·인척","","7","5","8","X","5",
"서구","여자","65~69세","기타 동거인","","57","45","55","62","67",
"서구","여자","70~74세","일반가구원","","4818","4952","5162","5433","5814",
"서구","여자","70~74세","가구주","","2074","2101","2233","2427","2641",
"서구","여자","70~74세","가구주의 배우자","","2036","2141","2254","2368","2534",
"서구","여자","70~74세","자녀","","X","X","X","X","X",
"서구","여자","70~74세","자녀의 배우자","","X","X","X","X","X",
"서구","여자","70~74세","가구주의 부모","","566","546","533","491","475",
"서구","여자","70~74세","배우자의 부모","","62","70","63","63","65",
"서구","여자","70~74세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","70~74세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","70~74세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","70~74세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","70~74세","조부모","","15","16","10","10","12",
"서구","여자","70~74세","형제자매·그 배우자","","18","19","13","20","35",
"서구","여자","70~74세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","70~74세","부모의 형제자매·그 배우자","","X","X","5","X","7",
"서구","여자","70~74세","기타 친·인척","","X","X","X","X","X",
"서구","여자","70~74세","기타 동거인","","36","52","46","48","40",
"서구","여자","75~79세","일반가구원","","4219","4263","4154","3963","3986",
"서구","여자","75~79세","가구주","","2091","2131","2085","1972","2016",
"서구","여자","75~79세","가구주의 배우자","","1241","1281","1288","1279","1291",
"서구","여자","75~79세","자녀","","X","X","X","X","X",
"서구","여자","75~79세","자녀의 배우자","","X","X","X","X","X",
"서구","여자","75~79세","가구주의 부모","","684","654","599","551","535",
"서구","여자","75~79세","배우자의 부모","","104","95","86","72","59",
"서구","여자","75~79세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","75~79세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","75~79세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","75~79세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","75~79세","조부모","","37","31","41","43","33",
"서구","여자","75~79세","형제자매·그 배우자","","10","11","10","6","9",
"서구","여자","75~79세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","75~79세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","75~79세","기타 친·인척","","X","X","X","X","X",
"서구","여자","75~79세","기타 동거인","","46","53","39","35","36",
"서구","여자","80~84세","일반가구원","","2399","2570","2685","2836","3124",
"서구","여자","80~84세","가구주","","1278","1394","1496","1589","1774",
"서구","여자","80~84세","가구주의 배우자","","336","413","454","504","617",
"서구","여자","80~84세","자녀","","X","X","X","X","X",
"서구","여자","80~84세","자녀의 배우자","","X","X","X","X","X",
"서구","여자","80~84세","가구주의 부모","","620","573","555","547","537",
"서구","여자","80~84세","배우자의 부모","","80","85","84","89","87",
"서구","여자","80~84세","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","80~84세","친손자녀·그 배우자","","X","X","","","",
"서구","여자","80~84세","외손자녀·그 배우자","","X","X","","","",
"서구","여자","80~84세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","80~84세","조부모","","54","59","58","59","61",
"서구","여자","80~84세","형제자매·그 배우자","","X","X","X","5","X",
"서구","여자","80~84세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","80~84세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","80~84세","기타 친·인척","","X","X","X","X","X",
"서구","여자","80~84세","기타 동거인","","27","40","31","39","41",
"서구","여자","85세이상","일반가구원","","1301","1471","1571","1707","1854",
"서구","여자","85세이상","가구주","","673","763","844","930","1031",
"서구","여자","85세이상","가구주의 배우자","","41","50","72","91","105",
"서구","여자","85세이상","자녀","","X","X","X","X","X",
"서구","여자","85세이상","자녀의 배우자","","X","X","X","X","X",
"서구","여자","85세이상","가구주의 부모","","446","486","503","515","537",
"서구","여자","85세이상","배우자의 부모","","89","95","89","89","96",
"서구","여자","85세이상","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","85세이상","친손자녀·그 배우자","","X","X","","","",
"서구","여자","85세이상","외손자녀·그 배우자","","X","X","","","",
"서구","여자","85세이상","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","85세이상","조부모","","28","38","40","49","55",
"서구","여자","85세이상","형제자매·그 배우자","","X","X","X","X","X",
"서구","여자","85세이상","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","85세이상","부모의 형제자매·그 배우자","","X","5","X","X","X",
"서구","여자","85세이상","기타 친·인척","","X","X","X","X","X",
"서구","여자","85세이상","기타 동거인","","22","31","18","29","22",
"서구","여자","15~64세","일반가구원","","62256","58157","55651","52943","50561",
"서구","여자","15~64세","가구주","","17056","16520","16560","16558","16128",
"서구","여자","15~64세","가구주의 배우자","","26240","24176","22668","20985","19722",
"서구","여자","15~64세","자녀","","15045","13802","13074","12091","11536",
"서구","여자","15~64세","자녀의 배우자","","698","615","496","415","368",
"서구","여자","15~64세","가구주의 부모","","987","904","859","849","791",
"서구","여자","15~64세","배우자의 부모","","88","75","66","69","59",
"서구","여자","15~64세","손자녀, 그 배우자","","","","365","344","326",
"서구","여자","15~64세","친손자녀·그 배우자","","341","303","","","",
"서구","여자","15~64세","외손자녀·그 배우자","","113","99","","","",
"서구","여자","15~64세","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","15~64세","조부모","","X","X","X","X","X",
"서구","여자","15~64세","형제자매·그 배우자","","1118","1075","1006","960","942",
"서구","여자","15~64세","형제자매의 자녀·그 배우자","","209","198","185","208","202",
"서구","여자","15~64세","부모의 형제자매·그 배우자","","28","26","29","33","35",
"서구","여자","15~64세","기타 친·인척","","43","59","50","52","46",
"서구","여자","15~64세","기타 동거인","","290","305","292","378","406",
"서구","여자","65세이상","일반가구원","","19431","19927","20820","21568","22336",
"서구","여자","65세이상","가구주","","8669","9015","9554","9998","10571",
"서구","여자","65세이상","가구주의 배우자","","7092","7280","7759","8058","8319",
"서구","여자","65세이상","자녀","","6","6","10","10","13",
"서구","여자","65세이상","자녀의 배우자","","5","X","X","X","6",
"서구","여자","65세이상","가구주의 부모","","2833","2732","2655","2613","2534",
"서구","여자","65세이상","배우자의 부모","","397","409","375","365","356",
"서구","여자","65세이상","손자녀, 그 배우자","","","","X","X","X",
"서구","여자","65세이상","친손자녀·그 배우자","","X","X","","","",
"서구","여자","65세이상","외손자녀·그 배우자","","X","X","","","",
"서구","여자","65세이상","증손자녀·그 배우자","","X","X","X","X","X",
"서구","여자","65세이상","조부모","","137","145","151","163","163",
"서구","여자","65세이상","형제자매·그 배우자","","73","80","89","115","129",
"서구","여자","65세이상","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"서구","여자","65세이상","부모의 형제자매·그 배우자","","16","21","19","16","23",
"서구","여자","65세이상","기타 친·인척","","15","15","16","14","16",
"서구","여자","65세이상","기타 동거인","","188","221","189","213","206",
"남구","계","합계","일반가구원","","143860","141016","139098","138310","136066",
"남구","계","합계","가구주","","68263","68268","69120","70508","70698",
"남구","계","합계","가구주의 배우자","","27855","27045","26546","25988","25444",
"남구","계","합계","자녀","","35864","34030","32495","30756","29204",
"남구","계","합계","자녀의 배우자","","605","555","407","370","365",
"남구","계","합계","가구주의 부모","","4290","4219","4020","4003","3802",
"남구","계","합계","배우자의 부모","","571","549","502","494","497",
"남구","계","합계","손자녀, 그 배우자","","","","1311","1234","1131",
"남구","계","합계","친손자녀·그 배우자","","1157","1006","","","",
"남구","계","합계","외손자녀·그 배우자","","464","511","","","",
"남구","계","합계","증손자녀·그 배우자","","10","10","7","X","X",
"남구","계","합계","조부모","","167","158","172","185","178",
"남구","계","합계","형제자매·그 배우자","","2757","2641","2491","2457","2379",
"남구","계","합계","형제자매의 자녀·그 배우자","","488","469","459","478","458",
"남구","계","합계","부모의 형제자매·그 배우자","","80","77","84","123","104",
"남구","계","합계","기타 친·인척","","145","138","133","144","142",
"남구","계","합계","기타 동거인","","1144","1340","1351","1566","1661",
"남구","계","15세미만","일반가구원","","11604","10978","10437","10000","9458",
"남구","계","15세미만","가구주","","X","X","X","X","X",
"남구","계","15세미만","가구주의 배우자","","X","X","X","X","X",
"남구","계","15세미만","자녀","","10649","10067","9688","9323","8862",
"남구","계","15세미만","자녀의 배우자","","X","X","X","X","X",
"남구","계","15세미만","가구주의 부모","","X","X","X","X","X",
"남구","계","15세미만","배우자의 부모","","X","X","X","X","X",
"남구","계","15세미만","손자녀, 그 배우자","","","","617","568","499",
"남구","계","15세미만","친손자녀·그 배우자","","518","447","","","",
"남구","계","15세미만","외손자녀·그 배우자","","278","311","","","",
"남구","계","15세미만","증손자녀·그 배우자","","10","10","6","X","X",
"남구","계","15세미만","조부모","","X","X","X","X","X",
"남구","계","15세미만","형제자매·그 배우자","","15","19","14","15","7",
"남구","계","15세미만","형제자매의 자녀·그 배우자","","100","92","81","57","51",
"남구","계","15세미만","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","15세미만","기타 친·인척","","11","9","10","15","14",
"남구","계","15세미만","기타 동거인","","23","23","17","18","22",
"남구","계","15~19세","일반가구원","","5748","5294","4832","4517","4397",
"남구","계","15~19세","가구주","","424","440","271","257","285",
"남구","계","15~19세","가구주의 배우자","","5","X","X","X","X",
"남구","계","15~19세","자녀","","4887","4457","4202","3970","3827",
"남구","계","15~19세","자녀의 배우자","","X","X","X","X","X",
"남구","계","15~19세","가구주의 부모","","X","X","X","X","X",
"남구","계","15~19세","배우자의 부모","","X","X","X","X","X",
"남구","계","15~19세","손자녀, 그 배우자","","","","238","197","181",
"남구","계","15~19세","친손자녀·그 배우자","","230","194","","","",
"남구","계","15~19세","외손자녀·그 배우자","","63","72","","","",
"남구","계","15~19세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","15~19세","조부모","","X","X","X","X","X",
"남구","계","15~19세","형제자매·그 배우자","","70","74","65","51","60",
"남구","계","15~19세","형제자매의 자녀·그 배우자","","44","38","31","24","24",
"남구","계","15~19세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","15~19세","기타 친·인척","","5","X","X","5","8",
"남구","계","15~19세","기타 동거인","","20","14","18","11","12",
"남구","계","20~24세","일반가구원","","9392","9057","8871","8614","7718",
"남구","계","20~24세","가구주","","2912","3073","3174","3317","3202",
"남구","계","20~24세","가구주의 배우자","","76","61","63","56","33",
"남구","계","20~24세","자녀","","5739","5262","4980","4613","3948",
"남구","계","20~24세","자녀의 배우자","","14","12","10","5","X",
"남구","계","20~24세","가구주의 부모","","X","X","X","X","X",
"남구","계","20~24세","배우자의 부모","","X","X","X","X","X",
"남구","계","20~24세","손자녀, 그 배우자","","","","224","220","183",
"남구","계","20~24세","친손자녀·그 배우자","","199","177","","","",
"남구","계","20~24세","외손자녀·그 배우자","","61","63","","","",
"남구","계","20~24세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","20~24세","조부모","","X","X","X","X","X",
"남구","계","20~24세","형제자매·그 배우자","","247","259","259","218","190",
"남구","계","20~24세","형제자매의 자녀·그 배우자","","79","73","72","71","54",
"남구","계","20~24세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","20~24세","기타 친·인척","","10","10","10","10","7",
"남구","계","20~24세","기타 동거인","","55","67","79","104","97",
"남구","계","25~29세","일반가구원","","10065","10293","10770","10977","10657",
"남구","계","25~29세","가구주","","3460","3797","4399","4951","4977",
"남구","계","25~29세","가구주의 배우자","","455","429","401","369","324",
"남구","계","25~29세","자녀","","5334","5218","5112","4723","4447",
"남구","계","25~29세","자녀의 배우자","","39","40","21","14","15",
"남구","계","25~29세","가구주의 부모","","X","X","X","X","X",
"남구","계","25~29세","배우자의 부모","","X","X","X","X","X",
"남구","계","25~29세","손자녀, 그 배우자","","","","152","165","175",
"남구","계","25~29세","친손자녀·그 배우자","","140","127","","","",
"남구","계","25~29세","외손자녀·그 배우자","","40","42","","","",
"남구","계","25~29세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","25~29세","조부모","","X","X","X","X","X",
"남구","계","25~29세","형제자매·그 배우자","","341","351","377","391","350",
"남구","계","25~29세","형제자매의 자녀·그 배우자","","115","117","117","132","111",
"남구","계","25~29세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","25~29세","기타 친·인척","","24","21","14","21","23",
"남구","계","25~29세","기타 동거인","","117","151","177","211","235",
"남구","계","30~34세","일반가구원","","8193","8035","8059","8326","8643",
"남구","계","30~34세","가구주","","3482","3530","3755","4122","4333",
"남구","계","30~34세","가구주의 배우자","","1148","1070","1053","1041","999",
"남구","계","30~34세","자녀","","2984","2884","2716","2544","2642",
"남구","계","30~34세","자녀의 배우자","","63","55","39","35","39",
"남구","계","30~34세","가구주의 부모","","X","X","X","X","X",
"남구","계","30~34세","배우자의 부모","","X","X","X","X","X",
"남구","계","30~34세","손자녀, 그 배우자","","","","56","62","66",
"남구","계","30~34세","친손자녀·그 배우자","","43","37","","","",
"남구","계","30~34세","외손자녀·그 배우자","","18","18","","","",
"남구","계","30~34세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","30~34세","조부모","","X","X","X","X","X",
"남구","계","30~34세","형제자매·그 배우자","","269","235","228","228","237",
"남구","계","30~34세","형제자매의 자녀·그 배우자","","79","73","78","92","114",
"남구","계","30~34세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","30~34세","기타 친·인척","","10","13","16","15","15",
"남구","계","30~34세","기타 동거인","","97","120","118","186","198",
"남구","계","35~39세","일반가구원","","9633","9018","8428","8019","7563",
"남구","계","35~39세","가구주","","4608","4393","4259","4186","4047",
"남구","계","35~39세","가구주의 배우자","","2023","1888","1738","1596","1466",
"남구","계","35~39세","자녀","","2401","2223","1978","1780","1601",
"남구","계","35~39세","자녀의 배우자","","132","102","73","61","53",
"남구","계","35~39세","가구주의 부모","","X","X","X","X","X",
"남구","계","35~39세","배우자의 부모","","X","X","X","X","X",
"남구","계","35~39세","손자녀, 그 배우자","","","","23","20","22",
"남구","계","35~39세","친손자녀·그 배우자","","23","22","","","",
"남구","계","35~39세","외손자녀·그 배우자","","X","X","","","",
"남구","계","35~39세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","35~39세","조부모","","X","X","X","X","X",
"남구","계","35~39세","형제자매·그 배우자","","301","261","216","205","180",
"남구","계","35~39세","형제자매의 자녀·그 배우자","","33","34","41","52","50",
"남구","계","35~39세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","35~39세","기타 친·인척","","15","14","14","17","14",
"남구","계","35~39세","기타 동거인","","93","77","85","101","129",
"남구","계","40~44세","일반가구원","","9237","8705","8626","8703","8650",
"남구","계","40~44세","가구주","","4891","4630","4670","4738","4699",
"남구","계","40~44세","가구주의 배우자","","2220","2052","2016","2040","2010",
"남구","계","40~44세","자녀","","1622","1566","1523","1479","1478",
"남구","계","40~44세","자녀의 배우자","","119","96","73","70","61",
"남구","계","40~44세","가구주의 부모","","X","X","X","5","X",
"남구","계","40~44세","배우자의 부모","","X","X","X","X","X",
"남구","계","40~44세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","40~44세","친손자녀·그 배우자","","X","X","","","",
"남구","계","40~44세","외손자녀·그 배우자","","X","X","","","",
"남구","계","40~44세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","40~44세","조부모","","X","X","X","X","X",
"남구","계","40~44세","형제자매·그 배우자","","277","244","231","240","248",
"남구","계","40~44세","형제자매의 자녀·그 배우자","","19","18","17","23","30",
"남구","계","40~44세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","40~44세","기타 친·인척","","X","6","9","7","11",
"남구","계","40~44세","기타 동거인","","75","87","82","98","105",
"남구","계","45~49세","일반가구원","","11642","11143","10505","9864","9250",
"남구","계","45~49세","가구주","","6614","6299","6011","5741","5333",
"남구","계","45~49세","가구주의 배우자","","3176","2925","2731","2484","2305",
"남구","계","45~49세","자녀","","1225","1256","1211","1145","1141",
"남구","계","45~49세","자녀의 배우자","","87","101","80","67","65",
"남구","계","45~49세","가구주의 부모","","42","44","39","19","16",
"남구","계","45~49세","배우자의 부모","","X","X","X","X","X",
"남구","계","45~49세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","45~49세","친손자녀·그 배우자","","X","X","","","",
"남구","계","45~49세","외손자녀·그 배우자","","X","X","","","",
"남구","계","45~49세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","45~49세","조부모","","X","X","X","X","X",
"남구","계","45~49세","형제자매·그 배우자","","374","361","288","263","242",
