일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2023.8.17,안동(136),X,31.1,29.8,25.8,23,82.5,O,주의,X,보통
2023.8.17,상주(137),X,31.7,30,25.6,23.8,86.8,O,주의,X,보통
2023.8.17,포항(138),X,28.2,26.5,25.1,23.9,81.3,X,관심,X,높음
2023.8.17,군산(140),X,32,31.2,26.7,23,80.8,O,주의,X,매우높음
2023.8.17,대구(143),X,30,28.8,25.9,24,78.6,O,주의,X,보통
2023.8.17,전주(146),X,32,31.7,27.4,23.2,74.5,O,주의,X,매우높음
2023.8.17,울산(152),X,28.5,26.8,24.6,22.7,83.1,X,관심,X,보통
2023.8.17,창원(155),X,30.7,29.3,26.6,24.6,78.9,O,주의,X,보통
2023.8.17,광주(156),O,33.6,32.8,27.5,23.9,88.1,O,경고,X,높음
2023.8.17,부산(159),X,30.2,29,25.6,24.3,76.4,O,주의,X,보통
2023.8.17,통영(162),X,31,29.8,26.2,24.4,81.3,O,주의,X,높음
2023.8.17,목포(165),X,31.7,31.3,27.3,23.7,80.9,O,주의,X,매우높음
2023.8.17,여수(168),X,30.6,28.6,26.5,24.6,85.3,O,주의,X,높음
2023.8.17,흑산도(169),X,31.1,29.4,25.5,23.2,85.1,O,주의,X,매우높음
2023.8.17,완도(170),X,32.8,31,26.9,23.1,82.9,O,주의,X,높음
2023.8.17,고창(172),X,32.1,31.4,26.4,21.2,82.3,O,주의,X,매우높음
2023.8.17,제주(184),X,32.6,31.5,28.3,26.1,70.8,O,주의,O,높음
2023.8.17,진주(192),X,32.6,31.1,26.4,22.7,86.5,O,주의,X,보통
2023.8.17,양평(202),X,31.4,31.3,26.9,23.2,77,O,경고,X,높음
2023.8.17,이천(203),O,33.3,32.4,26.8,22.1,83.3,O,주의,X,매우높음
2023.8.17,인제(211),X,32.6,32.2,25.9,20.9,78.3,O,주의,X,낮음
2023.8.17,홍천(212),X,32.1,31.8,26.4,22.7,78.4,O,경고,X,낮음
2023.8.17,태백(216),X,29.6,28.9,22.3,19.5,87.8,X, ,X,낮음
2023.8.17,정선군(217),X,32.7,32.5,25.8,21.4,76.5,O,주의,X,낮음
2023.8.17,제천(221),X,31.2,30.3,25.6,22.3,85.6,O,주의,X,높음
2023.8.17,보은(226),X,30.4,29.2,25.5,22.1,84.6,O,주의,X,높음
2023.8.17,천안(232),X,31.8,31.4,26.1,21,83,O,주의,X,매우높음
2023.8.17,보령(235),X,31.2,30.6,26.1,22.1,78.6,O,주의,X,매우높음
2023.8.17,부여(236),X,32.2,32.6,26.6,21.3,79.4,O,경고,X,매우높음
2023.8.17,금산(238),X,32.1,31.2,25.8,21.4,84.4,O,주의,X,높음
2023.8.17,세종(239),O,33,32.7,26.7,21.5,78.5,O,주의,X,매우높음
2023.8.17,부안(243),X,32.1,31.4,26.8,22.5,79.9,O,주의,X,매우높음
2023.8.17,임실(244),X,31.9,31.3,25.6,21.5,83.4,O,주의,X,높음
2023.8.17,정읍(245),O,33.2,32.7,27,21.6,75.3,O,주의,X,매우높음
2023.8.17,남원(247),X,32.8,32.8,26.5,22.8,82.4,O,주의,X,높음
2023.8.17,장수(248),X,31.1,30.5,25.2,20.9,84.9,O,주의,X,높음
2023.8.17,영광군(252),O,33,32.2,26.8,22.1,79.8,O,주의,X,매우높음
2023.8.17,김해시(253),X,31.7,30.1,26.4,23.9,82.5,O,주의,X,보통
2023.8.17,순창군(254),O,33.2,33.3,26.3,21.7,83.1,O,주의,X,높음
2023.8.17,양산시(257),X,31.3,30.2,26.8,24.7,79.8,O,주의,X,높음
2023.8.17,강진군(259),O,33,32.3,27.2,22.8,82.3,O,주의,X,높음
2023.8.17,장흥(260),X,32.2,31,26,21.9,90,O,주의,X,높음
2023.8.17,해남(261),O,33.8,33.5,26.7,22.2,83.4,O,주의,X,높음
2023.8.17,고흥(262),X,30.9,29.4,25.3,22.1,87.8,O,주의,X,높음
2023.8.17,의령군(263),O,33.3,32.8,27.9,24.8,80.1,O,주의,X,높음
2023.8.17,함양군(264),O,33.3,32.2,27.1,23.5,86.6,O,주의,X,높음
2023.8.17,진도군ASOS(268),X,32.5,32.5,26.9,21.9,80.5,O,주의,X,매우높음
2023.8.17,봉화(271),X,29.6,28.6,24.5,21.7,85,O,주의,X,보통
2023.8.17,영주(272),X,30.2,28.9,24.9,22.3,88.6,O,주의,X,보통
2023.8.17,문경(273),X,30.8,29.1,25.2,23.5,88.5,O,주의,X,보통
2023.8.17,청송군(276),X,30.4,28.9,24.6,21.5,87.6,O,주의,X,보통
2023.8.17,영덕(277),X,29.8,28.2,24.1,21.7,87.6,X, ,X,높음
2023.8.17,의성(278),X,30.9,29.7,25.6,23.2,89.1,O,주의,X,보통
2023.8.17,구미(279),X,30.6,29.1,25.8,23.4,83.6,O,주의,X,보통
2023.8.17,영천(281),X,29.1,27.9,25,23.2,81.8,O,주의,X,높음
2023.8.17,경주시(283),X,29.6,28.4,25.1,22.9,82.8,X,관심,X,높음
2023.8.17,거창(284),X,31.1,29.7,25.4,22.7,86,X,관심,X,높음
2023.8.17,합천(285),X,31.7,30.6,26.3,23.2,83.8,O,주의,X,높음
2023.8.17,밀양(288),X,31.3,31.1,27.5,25.3,70,O,주의,X,높음
2023.8.17,산청(289),X,32.5,31.1,25.9,23,87.9,O,주의,X,높음
2023.8.17,거제(294),X,29.8,28.3,25.5,24.1,84.3,O,주의,X,높음
2023.8.17,남해(295),X,31.4,29.9,26.2,24.2,87.9,O,주의,X,높음
2023.8.17,부천(433),X,31.4,32.4,26.8,22.6,66,O,주의,X,매우높음
2023.8.17,안양(434),X,29.6,32.5,28.1,24,,O,주의,O,매우높음
2023.8.17,광명(437),O,33.4,34.5,29.1,24.6,64,O,주의,O,높음
2023.8.17,군포(438),X,32.8,33.4,28.1,23.5,66,O,주의,O,매우높음
2023.8.17,김포(441),X,,32.8,27.4,23.2,,O,주의,X,높음
2023.8.17,하남(444),X,32.8,32.8,26.3,21.9,73,O,주의,X,높음
2023.8.17,의왕(445),X,,,,,79,O,주의,X,매우높음
2023.8.17,포천(504),O,33.2,32.4,26.6,22.1,81,O,주의,X,높음
2023.8.17,가평조종(505),X,32.8,32.6,26.6,21.8,83,O,주의,X,높음
2023.8.17,안성(516),X,32.3,32.3,26.6,21.3,82,O,경고,X,매우높음
2023.8.17,간성(517),X,29.6,27.5,23.6,21,90,X, ,X,낮음
2023.8.17,평창(526),X,31.3,31.1,25.4,21.6,74,X, ,X,낮음
2023.8.17,의정부(532),X,32.8,32,26.5,22.5,89,O,주의,X,높음
2023.8.17,횡성(536),X,32.3,32.4,26.8,22.2,77,O,주의,X,낮음
2023.8.17,고양(540),X,,,,,,O,주의,X,높음
2023.8.17,남양주(541),X,32.8,33.9,27.8,22.8,72,O,주의,X,높음
2023.8.17,안산(545),X,32.5,32.4,26.2,20.4,81,O,주의,X,매우높음
2023.8.17,경기광주(546),X,31.7,32,26.1,21.9,75,O,경고,X,매우높음
2023.8.17,여주(548),X,31.5,30.8,26.5,22.4,81,O,주의,X,높음
2023.8.17,용인(549),X,31.2,31.3,25.8,20.7,77,O,주의,X,매우높음
2023.8.17,오산(550),X,32.7,32.4,26.4,21.2,81,O,주의,X,매우높음
2023.8.17,평택(551),O,33,32.9,27.1,22.2,80,O,주의,X,매우높음
2023.8.17,화천(555),O,33.3,32.3,26,21.9,89,O,주의,X,낮음
2023.8.17,양구(556),X,32.1,32.6,25.8,20.2,77,O,주의,X,낮음
2023.8.17,시흥(565),X,32.8,32.4,26.9,22.5,79,O,주의,X,매우높음
2023.8.17,구리(569),X,32.7,32.6,27.4,22.9,74,O,주의,X,높음
2023.8.17,화성(571),X,32.8,32.9,27,22.6,77,O,주의,X,매우높음
2023.8.17,성남(572),X,31.7,31.9,27.5,22.7,71,O,주의,X,매우높음
2023.8.17,과천(590),O,33.2,32.6,26.9,21.4,80,O,주의,X,높음
2023.8.17,양주(598),O,34.2,34,27.3,22.6,79,O,경고,X,높음
2023.8.17,단양(601),X,32.7,32.1,26.1,22.1,84,O,주의,X,보통
2023.8.17,진천(602),O,33,33,26.9,21.9,77,O,주의,X,매우높음
2023.8.17,괴산(603),X,32.1,31.7,25.9,21.9,85,O,주의,X,높음
2023.8.17,옥천(604),X,32.9,31.7,27.3,23.6,82,O,주의,X,높음
2023.8.17,홍북(608),X,32.8,32.1,24.9,20,83,O,주의,X,매우높음
2023.8.17,공주(612),X,32.5,32.2,26.7,20.7,79,O,주의,X,매우높음
2023.8.17,서천(614),X,31.7,30.6,25.6,21.6,86,O,주의,X,매우높음
2023.8.17,논산(615),O,33.1,33,27.4,21.8,78,O,주의,X,매우높음
2023.8.17,당진(616),O,33,32,26.1,21,84,O,주의,X,매우높음
2023.8.17,청양(618),X,32.5,32.1,25.5,19.9,81,O,주의,X,매우높음
2023.8.17,음성(619),X,31.2,30.5,25.2,20.9,83,O,주의,X,높음
2023.8.17,증평(623),X,32.7,31.6,26.4,22.6,85,O,주의,X,높음
2023.8.17,태안(627),X,32.5,31.9,26.2,22.6,80,O,주의,X,높음
2023.8.17,예산(628),X,32.3,32,26.6,21.4,80,O,주의,X,매우높음
2023.8.17,아산(634),O,33.3,32.7,26.6,21.3,80,O,주의,X,매우높음
2023.8.17,계룡(636),X,32.2,31.8,25.6,19.3,84,O,주의,X,매우높음
2023.8.17,연천청산(652),X,32.6,32.7,26.4,21.7,80,O,주의,X,높음
2023.8.17,양양(670),X,28.7,27.8,24,21.8,87,X, ,X,낮음
2023.8.17,무안(699),O,33,33,27,22.3,81,O,주의,X,매우높음
2023.8.17,무주(701),X,31.9,30.7,25.6,21.4,84,O,주의,X,높음
2023.8.17,익산(702),X,31.9,32.8,26.7,22.1,77,O,주의,X,매우높음
2023.8.17,진안(703),X,31.5,31.1,25.3,20.8,83,O,주의,X,높음
2023.8.17,담양(706),O,33.7,32.9,27.3,22.3,85,O,경고,X,높음
2023.8.17,구례(709),O,33.3,32.2,27,23.6,87,O,경고,X,높음
2023.8.17,나주(710),O,33,32.9,27,22.4,84,O,주의,X,매우높음
2023.8.17,순천시(712),O,33.2,31.4,27.6,24.6,88,O,경고,X,높음
2023.8.17,광양읍(713),X,32.7,31.6,27.6,24.7,84,O,주의,X,높음
2023.8.17,장성(730),O,33,32.6,26.6,21.4,83,O,주의,X,매우높음
2023.8.17,영암(731),O,33.6,32.9,27.4,22.3,84,O,경고,X,높음
2023.8.17,보성(732),X,31.6,30.3,25.2,20.9,87,O,주의,X,높음
2023.8.17,완주(734),X,32.8,32.1,26.5,20.8,82,O,주의,X,매우높음
2023.8.17,김제(737),X,32.7,32.1,26.9,22.1,83,O,주의,X,매우높음
2023.8.17,화순(741),O,33.5,33.5,26.3,22.1,83,O,경고,X,높음
2023.8.17,함평(754),X,32.9,32.8,27.4,22.2,78,O,주의,X,매우높음
2023.8.17,곡성(768),O,33.9,33,26.6,22,85,O,경고,O,높음
2023.8.17,압해도(789),O,33.4,32.4,27,23.3,88,O,주의,X,매우높음
2023.8.17,영양(801),X,30.8,29.3,24.5,21.1,89,O,주의,X,보통
2023.8.17,성주(810),X,30.7,29.8,26.2,23.7,81,O,주의,X,보통
2023.8.17,고령(812),X,32.4,30,25.8,23.5,93,O,주의,X,높음
2023.8.17,청도(813),X,30.4,29.1,25.4,23.6,83,O,주의,X,높음
2023.8.17,예천(815),X,30.7,29.4,25.4,22.9,86,O,주의,X,보통
2023.8.17,김천(822),X,32,30.1,25.7,23.3,91,O,주의,X,보통
2023.8.17,군위(823),X,31.7,30.1,25.8,23.5,88,O,주의,X,보통
2023.8.17,칠곡(825),X,31.8,29.9,26.2,24.1,92,O,주의,X,보통
2023.8.17,경산(827),X,29.9,28.5,25.5,23.9,83,O,주의,X,높음
2023.8.17,삼척(876),X,29.7,28.4,24.3,21.7,84,X,관심,X,낮음
2023.8.17,속초(90),X,29.5,27.4,24.1,21.9,88.1,X, ,X,낮음
2023.8.17,삼천포(907),X,32,29.7,26.2,24.5,88,O,주의,X,보통
2023.8.17,고성(918),X,31.5,29.7,26.2,24.5,86,O,주의,X,보통
2023.8.17,창녕(919),X,31.8,30.4,26.9,24.9,85,O,주의,X,높음
2023.8.17,함안(920),X,32.1,30.4,26.7,24.7,87,O,주의,X,보통
2023.8.17,북춘천(93),X,32.8,32.8,27.1,23,78.4,O,주의,X,낮음
2023.8.17,하동(932),X,32.7,31.4,27.1,24.2,85,O,주의,X,높음
2023.8.17,철원(95),X,32.5,32.3,26.3,21.5,83.3,O,주의,X,낮음
2023.8.17,동두천(98),O,33,32.5,26.5,22.5,82.9,O,주의,X,높음
2023.8.17,파주(99),O,33.1,32.2,26.3,22.1,85,O,주의,X,높음
2023.8.18,북강릉(104),X,29,27,23.4,21.3,91.8,X,관심,X,낮음
2023.8.18,동해(106),X,29.2,26.6,23.8,22.1,95.4,X,관심,X,낮음
2023.8.18,서울(108),O,33.8,33.3,29.1,25.5,72.1,O,주의,O,높음
2023.8.18,인천(112),X,32.2,31.1,27.9,25.3,74,O,주의,O,높음
2023.8.18,원주(114),X,32.9,32.9,28.4,24.2,72.3,O,주의,O,낮음
2023.8.18,울릉도(115),X,30.9,28.9,26.1,23.3,91.3,X, ,O,보통
2023.8.18,수원(119),O,33.7,32.9,28,24.1,73.3,O,주의,X,높음
2023.8.18,영월(121),O,33.7,34.1,26.9,22.6,75.8,O,주의,X,낮음
2023.8.18,충주(127),X,32.9,33.2,27.3,22.3,76.4,O,주의,X,매우높음
2023.8.18,서산(129),X,32.8,32.1,26.7,22.7,75.9,O,주의,X,높음
2023.8.18,울진(130),X,29.4,27.3,24.4,22.6,90.9,X,관심,X,보통
2023.8.18,청주(131),O,33,33,28.1,25.2,74.8,O,주의,O,높음
2023.8.18,대전(133),X,32.9,33,28.3,23.9,72.9,O,주의,X,높음
2023.8.18,추풍령(135),X,31.3,30.6,24.6,21.1,84.8,O,주의,X,높음
2023.8.18,안동(136),X,32.7,32.1,25.8,22.5,84.3,O,주의,X,보통
2023.8.18,상주(137),X,32.8,32.1,26.1,23.6,88,O,주의,X,높음
2023.8.18,포항(138),X,27.6,25.2,24.6,24,89.1,X,관심,X,낮음
2023.8.18,군산(140),X,32.6,31.7,27.3,23.9,76.5,O,주의,X,높음
2023.8.18,대구(143),X,30.2,28.8,25.7,23.6,84,O,주의,X,보통
2023.8.18,전주(146),O,33.6,32.5,27.2,24.5,78.1,O,주의,O,높음
2023.8.18,울산(152),X,29.3,26.9,24.7,23.2,91.8,X,관심,X,보통
2023.8.18,창원(155),X,31.5,30.5,27.3,24.7,78,O,주의,O,보통
2023.8.18,광주(156),O,34,33.5,27.3,24.2,90.1,O,경고,X,높음
2023.8.18,부산(159),X,31.6,30.6,27,24.2,76.9,O,주의,O,보통
2023.8.18,통영(162),X,32.3,30.9,27.1,24.4,81.8,O,주의,X,보통
2023.8.18,목포(165),X,32.2,31.7,27.9,24.7,75.3,O,주의,O,높음
2023.8.18,여수(168),X,30.7,28.9,26.6,24.7,83.8,O,주의,O,보통
2023.8.18,흑산도(169),X,30.7,29.1,25.8,23.1,83.6,O,주의,X,매우높음
2023.8.18,완도(170),O,33.2,31.9,27.2,24.4,83.1,O,주의,X,높음
2023.8.18,고창(172),O,33.5,32.9,26.9,22.8,80.5,O,주의,X,높음
2023.8.18,제주(184),X,32.2,31.2,28.3,26.1,77.5,O,주의,O,높음
2023.8.18,진주(192),X,32.9,31.5,26.9,23.7,85.6,O,주의,X,보통
2023.8.18,양평(202),O,33,33.2,28.4,23.7,73.1,O,경고,O,높음
2023.8.18,이천(203),O,33.9,33.6,28.3,23.3,79.6,O,주의,O,높음
2023.8.18,인제(211),O,34.1,35.2,27,21.6,72.5,O,주의,X,낮음
2023.8.18,홍천(212),O,33.7,33.7,27.2,23.2,78.5,O,경고,X,낮음
2023.8.18,태백(216),X,30.6,29.4,23.2,19.1,83.1,X,관심,X,낮음
2023.8.18,정선군(217),O,34.6,35.7,27.3,22.5,71.6,O,주의,X,낮음
2023.8.18,제천(221),X,32,31.9,25.9,21.4,84.4,O,주의,X,매우높음
2023.8.18,보은(226),X,31.8,31.6,25.7,21.8,84,O,주의,X,매우높음
2023.8.18,천안(232),X,32.7,33,27.1,23.2,80.4,O,주의,X,높음
2023.8.18,보령(235),X,32,31.2,26.8,23,78.5,O,주의,X,높음
2023.8.18,부여(236),O,33.7,33.5,28,23.3,78.9,O,주의,X,높음
2023.8.18,금산(238),X,32.5,32.5,26.7,22.9,80.5,O,주의,X,높음
2023.8.18,세종(239),O,33.5,33.4,28,24.6,74.6,O,주의,X,높음
2023.8.18,부안(243),X,32.6,31.8,27.4,23.8,76.6,O,주의,O,높음
2023.8.18,임실(244),X,31.8,31.1,25.6,22,86.9,O,주의,X,높음
2023.8.18,정읍(245),O,33.1,32.6,27.3,23.3,77,O,주의,X,높음
2023.8.18,남원(247),O,33.1,33.1,26.7,23.2,85.6,O,주의,X,높음
2023.8.18,장수(248),X,31.3,30.4,24.7,22.5,91.5,O,주의,X,높음
2023.8.18,영광군(252),O,33.1,32.7,27.6,23.5,76,O,주의,X,높음
2023.8.18,김해시(253),X,32.4,30.6,26.9,24.6,83.5,O,주의,X,낮음
2023.8.18,순창군(254),O,33.6,33.7,26.8,22.6,85.4,O,주의,X,높음
2023.8.18,양산시(257),X,32,30.6,26.8,24.4,86.3,O,주의,O,보통
2023.8.18,강진군(259),O,33.5,32.9,27.8,23.6,81.1,O,주의,X,높음
2023.8.18,장흥(260),X,32.3,31.5,27,23,85.6,O,주의,X,높음
2023.8.18,해남(261),O,33.1,32.4,26.1,22.7,89.1,O,주의,X,높음
2023.8.18,고흥(262),X,31,30.1,25.2,22.1,86.3,O,주의,X,높음
2023.8.18,의령군(263),X,32.6,31.8,27.2,23.6,81.4,O,주의,X,보통
2023.8.18,함양군(264),O,33.5,32.9,27.2,23.8,86.4,O,주의,X,높음
2023.8.18,진도군ASOS(268),X,32.5,31.6,27,22.7,80.1,O,주의,X,높음
2023.8.18,봉화(271),X,30.4,30.7,25.1,21.7,79.5,O,주의,X,높음
2023.8.18,영주(272),X,32.2,32.2,25.6,21.9,87.6,O,주의,X,높음
2023.8.18,문경(273),X,32.7,32.1,25.8,22.6,89.1,O,주의,X,높음
2023.8.18,청송군(276),X,31.5,30.5,24.1,21.7,92.5,O,주의,X,보통
2023.8.18,영덕(277),X,28.9,26.7,23.4,22.2,94.4,X,관심,X,보통
2023.8.18,의성(278),X,31.9,30.8,25.2,22.8,95.4,O,주의,X,보통
2023.8.18,구미(279),X,31.1,30.5,25.7,23.2,85.5,O,주의,X,보통
2023.8.18,영천(281),X,29.5,27.7,24.4,23,93.1,O,주의,X,보통
2023.8.18,경주시(283),X,28.6,25.7,24.7,24,92.4,X,관심,X,보통
2023.8.18,거창(284),X,31.4,30.7,25.3,21.9,85.3,X,관심,X,높음
2023.8.18,합천(285),X,31.1,30.3,25.7,23,85.6,O,주의,X,보통
2023.8.18,밀양(288),X,30.3,29.7,26.7,24.1,75.5,O,주의,X,보통
2023.8.18,산청(289),X,32.1,30.9,26.5,23.7,86.9,O,주의,X,높음
2023.8.18,거제(294),X,31.5,30.2,26.6,24.2,82.1,O,주의,X,보통
2023.8.18,남해(295),X,30.8,29.6,26.3,23.5,85.3,O,주의,X,보통
2023.8.18,부천(433),X,32.2,32.6,27.5,23.8,65,O,주의,X,높음
2023.8.18,안양(434),X,29.3,32.8,28.7,25.7,,O,주의,O,높음
2023.8.18,광명(437),O,34.5,34.8,29.7,26.2,65,O,주의,O,높음
2023.8.18,군포(438),O,33.8,33.8,28.9,25.1,67,O,주의,O,높음
2023.8.18,김포(441),X,,32.8,28,24.1,,O,주의,O,높음
2023.8.18,하남(444),O,33.9,33.8,27.9,23.3,73,O,주의,X,높음
2023.8.18,의왕(445),X,,,,,78,O,주의,X,높음
2023.8.18,포천(504),O,34.6,33.8,27.7,22.8,82,O,주의,X,높음
2023.8.18,가평조종(505),O,34.1,33.7,27.7,22,82,O,주의,X,높음
2023.8.18,안성(516),O,33.5,33.7,26.7,23.1,85,O,경고,X,높음
2023.8.18,간성(517),X,28.9,26.7,23.7,21.6,89,X,관심,X,낮음
2023.8.18,평창(526),X,31.7,32.2,26.3,21.7,73,X,관심,X,낮음
2023.8.18,의정부(532),O,34.5,33.3,28.2,23.4,87,O,주의,O,높음
2023.8.18,횡성(536),O,34.1,34.5,27.8,22.9,77,O,주의,X,낮음
2023.8.18,고양(540),X,,,,,,O,주의,X,높음
2023.8.18,남양주(541),O,34.8,35.2,28.9,23.6,73,O,주의,O,높음
2023.8.18,안산(545),O,33.2,32.1,26.4,22.2,83,O,주의,X,높음
2023.8.18,경기광주(546),O,33.8,33.8,27.8,23.2,73,O,경고,X,높음
2023.8.18,여주(548),X,32.7,32.3,27.3,23.1,81,O,주의,X,매우높음
2023.8.18,용인(549),X,31.9,32.2,26.9,22.8,77,O,주의,X,높음
2023.8.18,오산(550),O,34.4,34,27.4,23,81,O,주의,X,높음
2023.8.18,평택(551),O,34.7,34.2,27.8,24.1,86,O,주의,X,높음
2023.8.18,화천(555),O,34.2,33.5,27,22.4,88,O,주의,X,낮음
2023.8.18,양구(556),O,34.3,35.6,27.3,22.3,72,O,주의,X,낮음
2023.8.18,시흥(565),O,33.4,32.5,27.9,23.2,77,O,주의,X,높음
2023.8.18,구리(569),O,34.2,34.6,28.4,24,72,O,주의,X,높음
2023.8.18,화성(571),O,33.6,32.7,27.6,24.1,76,O,주의,X,높음
2023.8.18,성남(572),O,33.4,33.5,29.1,24.6,68,O,주의,O,높음
2023.8.18,과천(590),O,34.7,34.3,28.2,23.2,78,O,주의,X,높음
2023.8.18,양주(598),O,34.3,33.8,27.4,22.9,83,O,경고,X,높음
2023.8.18,단양(601),O,33.9,34.7,26.3,22,85,O,주의,X,매우높음
2023.8.18,진천(602),O,33.9,34.2,27.3,23.1,78,O,주의,X,높음
2023.8.18,괴산(603),O,34,34.4,27.1,22.1,79,O,주의,X,매우높음
2023.8.18,옥천(604),O,34,33.9,27.8,24.4,80,O,주의,X,높음
2023.8.18,홍북(608),O,34.6,34,26.5,21.6,78,O,주의,X,높음
2023.8.18,공주(612),O,33.8,33.8,27.5,24.2,79,O,주의,X,높음
2023.8.18,서천(614),X,32.2,31.1,26.4,22.2,82,O,주의,X,높음
2023.8.18,논산(615),O,34.5,34.6,28.5,24.5,79,O,주의,O,높음
2023.8.18,당진(616),O,33.3,31.9,26.7,22.4,81,O,주의,X,높음
2023.8.18,청양(618),O,33.6,33,26.7,22.1,82,O,주의,X,높음
2023.8.18,음성(619),O,33,32.7,26.3,20.9,80,O,주의,X,매우높음
2023.8.18,증평(623),O,33.5,32.5,27.1,22.7,84,O,주의,X,높음
2023.8.18,태안(627),O,33.7,32.6,26.9,22.3,77,O,주의,X,높음
2023.8.18,예산(628),O,33.7,33,27.3,24.1,81,O,주의,X,보통
2023.8.18,아산(634),O,34.1,33.3,27.7,23.7,78,O,주의,X,높음
2023.8.18,계룡(636),O,33,33,26.5,21.9,82,O,주의,X,높음
2023.8.18,연천청산(652),O,33.6,33.4,27.5,22.5,80,O,주의,X,높음
2023.8.18,양양(670),X,28.6,26.9,23.9,21.9,87,X,관심,X,낮음
2023.8.18,무안(699),O,33.5,33.4,27.7,23.7,76,O,주의,X,높음
2023.8.18,무주(701),X,32.5,32.1,26.4,21.9,80,O,주의,X,높음
2023.8.18,익산(702),O,33.1,32.8,27.4,23.8,78,O,주의,O,높음
2023.8.18,진안(703),X,31.2,30.3,25.1,22.3,90,O,주의,X,높음
2023.8.18,담양(706),O,35.2,,,,,O,경고,X,높음
2023.8.18,구례(709),O,33.5,32.3,27.1,23.9,87,O,경고,X,높음
2023.8.18,나주(710),O,33.8,33.3,27.1,23.4,86,O,주의,X,높음
2023.8.18,순천시(712),X,32.2,30.9,27.4,23.9,88,O,경고,O,높음
2023.8.18,광양읍(713),O,33,32.1,27.4,23.8,83,O,주의,O,높음
2023.8.18,장성(730),O,34.1,33.3,26.9,23.5,87,O,주의,X,높음
2023.8.18,영암(731),O,34.4,33.6,26.7,23.4,90,O,주의,X,높음
2023.8.18,보성(732),X,31.7,30.6,26.3,22.4,83,O,주의,X,높음
2023.8.18,완주(734),O,33.9,33.6,26.9,22.7,85,O,주의,X,높음
2023.8.18,김제(737),O,33.7,32.5,27.6,24,81,O,주의,O,높음
2023.8.18,화순(741),O,34.1,33.6,26.8,23.7,84,O,경고,X,높음
2023.8.18,함평(754),O,34.1,34,27.4,23.5,81,O,주의,X,높음
2023.8.18,곡성(768),O,33.9,,,,,O,경고,X,높음
2023.8.18,압해도(789),O,33.3,32.8,27.6,23.7,83,O,주의,X,높음
2023.8.18,영양(801),X,31.8,30.9,24.4,21.6,93,O,주의,X,보통
2023.8.18,성주(810),X,31.9,31.4,25.6,23.1,85,O,주의,X,보통
2023.8.18,고령(812),X,31.8,30.8,25.7,22.4,92,O,주의,X,보통
2023.8.18,청도(813),X,30.2,28.5,25.2,22.8,87,O,주의,X,보통
2023.8.18,예천(815),O,33.1,32.8,25.6,22.2,87,O,주의,X,높음
2023.8.18,김천(822),X,32.5,31.5,25.5,22.3,89,O,주의,X,보통
2023.8.18,군위(823),X,32.8,31.4,25.3,22.7,93,O,주의,X,보통
2023.8.18,칠곡(825),X,32.2,30.9,25.6,23.1,95,O,주의,X,보통
2023.8.18,경산(827),X,30.5,28.7,25.4,23.6,88,O,주의,X,보통
2023.8.18,삼척(876),X,29.8,28.4,24.7,22.4,85,X,관심,X,낮음
2023.8.18,속초(90),X,29.8,27.7,24.1,21.9,89.1,X,관심,X,낮음
2023.8.18,삼천포(907),X,32.8,31,26.1,23.4,87,O,주의,X,보통
2023.8.18,고성(918),X,32.9,31.5,26.9,23.4,86,O,주의,O,보통
2023.8.18,창녕(919),X,31.7,30.2,26.2,24,88,O,주의,X,보통
2023.8.18,함안(920),X,31.8,30.2,26.5,24.6,88,O,주의,X,보통
2023.8.18,북춘천(93),O,34,34.2,28.3,23,76.6,O,주의,O,낮음
2023.8.18,하동(932),O,33,31.5,26.8,23.9,85,O,주의,X,높음
2023.8.18,철원(95),O,34.2,33.4,27.3,21.7,82,O,주의,X,낮음
2023.8.18,동두천(98),O,34.3,33.2,27.3,22.7,85.8,O,주의,X,높음
2023.8.18,파주(99),O,34.1,32.7,26.9,22.4,86.3,O,주의,X,높음
2023.8.19,북강릉(104),X,29,27.1,24.7,22.3,88.1,X,관심,X,낮음
2023.8.19,동해(106),X,29.3,26.7,24.5,23.3,94.8,X,관심,X,낮음
2023.8.19,서울(108),O,33.7,33.6,29.1,26.4,68.9,O,주의,O,보통
2023.8.19,인천(112),X,31.7,30.8,27.5,25.5,75,O,주의,O,높음
2023.8.19,원주(114),O,33.2,33.6,28.8,25.4,72.4,O,주의,O,낮음
2023.8.19,울릉도(115),X,32.9,30.7,27.3,25.7,93,X,관심,O,보통
2023.8.19,수원(119),O,33,32.9,27.7,24.3,71.9,O,주의,X,보통
2023.8.19,영월(121),O,34.5,34.9,27.6,23.7,78.8,O,주의,X,낮음
2023.8.19,충주(127),O,33.7,33.1,28,23.7,78,O,경고,X,높음
2023.8.19,서산(129),X,32.6,32.3,27.3,23.2,74.8,O,주의,X,높음
2023.8.19,울진(130),X,29.8,27.2,24.9,23.4,91.3,X,관심,X,높음
2023.8.19,청주(131),O,34.2,34,29.3,25.1,68.1,O,주의,O,높음
2023.8.19,대전(133),O,33.6,33.4,28.2,24.1,72.4,O,주의,X,높음
2023.8.19,추풍령(135),X,32.5,31.7,26.3,22.8,82.1,O,주의,X,높음
