사용일자,노선명,역명,승차총승객수,하차총승객수,승하차객수
20240715,2호선,용답,3118,3024,6142
20240715,2호선,신답,1789,2030,3819
20240715,2호선,신설동,3588,3423,7011
20240715,2호선,도림천,1569,1634,3203
20240715,3호선,홍제,18943,18161,37104
20240715,3호선,무악재,4817,4713,9530
20240715,3호선,독립문,7921,7966,15887
20240715,3호선,경복궁(정부서울청사),24773,25187,49960
20240715,3호선,안국,27908,28228,56136
20240715,3호선,종로3가,12047,13373,25420
20240715,3호선,을지로3가,12903,12836,25739
20240715,3호선,충무로,5,0,5
20240715,3호선,동대입구,8470,9257,17727
20240715,3호선,약수,13835,13703,27538
20240715,3호선,금호,8602,8062,16664
20240715,3호선,옥수,9496,9711,19207
20240715,3호선,압구정,34865,36870,71735
20240715,3호선,신사,29840,30950,60790
20240715,3호선,잠원,5651,5412,11063
20240715,3호선,고속터미널,45685,42314,87999
20240715,3호선,교대(법원.검찰청),18951,11441,30392
20240715,3호선,남부터미널(예술의전당),31450,31967,63417
20240715,3호선,양재(서초구청),40855,43812,84667
20240715,3호선,매봉,14300,13683,27983
20240715,3호선,도곡,6674,6617,13291
20240715,3호선,대치,13607,13704,27311
20240715,3호선,학여울,2095,2104,4199
20240715,3호선,대청,12079,11449,23528
20240715,3호선,일원,12454,12217,24671
20240715,3호선,수서,19307,19610,38917
20240715,3호선,가락시장,10035,9710,19745
20240715,3호선,경찰병원,8741,8967,17708
20240715,3호선,오금,7280,6311,13591
20240715,4호선,당고개,10176,8626,18802
20240715,4호선,상계,20656,19322,39978
20240715,4호선,노원,29904,33039,62943
20240715,4호선,창동,27553,29062,56615
20240715,4호선,쌍문,31331,29132,60463
20240715,4호선,수유(강북구청),35599,35476,71075
20240715,4호선,미아(서울사이버대학),16498,16035,32533
20240715,4호선,미아사거리,28862,27860,56722
20240715,4호선,길음,22421,22036,44457
20240715,4호선,성신여대입구(돈암),22273,21014,43287
20240715,4호선,한성대입구(삼선교),13751,13098,26849
20240715,4호선,혜화,31531,31693,63224
20240715,4호선,동대문,22101,22827,44928
20240715,4호선,동대문역사문화공원(DDP),19478,16905,36383
20240715,4호선,충무로,32366,33189,65555
20240715,4호선,명동,34323,36080,70403
20240715,4호선,회현(남대문시장),29231,30102,59333
20240715,4호선,서울역,14298,22801,37099
20240715,5호선,목동,17774,19466,37240
20240715,5호선,오목교(목동운동장앞),22091,23680,45771
20240715,5호선,영등포구청,5192,5178,10370
20240715,5호선,영등포시장,12050,12366,24416
20240715,5호선,신길,5327,5459,10786
20240715,5호선,여의도,30537,32548,63085
20240715,5호선,여의나루,12090,12918,25008
20240715,5호선,마포,16363,16690,33053
20240715,5호선,공덕,16257,16931,33188
20240715,5호선,애오개,7621,7664,15285
20240715,5호선,충정로(경기대입구),5276,5345,10621
20240715,5호선,서대문,22430,22517,44947
20240715,5호선,광화문(세종문화회관),34864,36921,71785
20240715,5호선,종로3가,14849,14914,29763
20240715,5호선,을지로4가,7179,7034,14213
20240715,5호선,동대문역사문화공원(DDP),3278,3625,6903
20240715,5호선,청구,4165,3903,8068
20240715,5호선,신금호,7041,7486,14527
20240715,5호선,행당,8719,7800,16519
20240715,5호선,왕십리(성동구청),4709,5445,10154
20240715,5호선,마장,6160,5748,11908
20240715,5호선,답십리,17228,15873,33101
20240715,5호선,장한평,20839,20645,41484
20240715,5호선,군자(능동),11794,13077,24871
20240715,5호선,아차산(어린이대공원후문),15396,15005,30401
20240715,5호선,광나루(장신대),13912,12971,26883
20240715,5호선,하남검단산,6825,6545,13370
20240715,6호선,응암,18662,18607,37269
20240715,6호선,역촌,4245,4828,9073
20240715,6호선,불광,5067,4984,10051
20240715,6호선,독바위,3100,3175,6275
20240715,6호선,연신내,5,0,5
20240715,6호선,구산,9037,7203,16240
20240715,6호선,새절(신사),13752,12713,26465
20240715,6호선,증산(명지대앞),10386,10317,20703
20240715,6호선,디지털미디어시티,16125,17670,33795
20240715,6호선,월드컵경기장(성산),4275,4342,8617
20240715,6호선,마포구청,15476,14179,29655
20240715,6호선,망원,15262,16131,31393
20240715,6호선,합정,13714,13189,26903
20240715,6호선,상수,10451,10971,21422
20240715,6호선,광흥창(서강),10362,10013,20375
20240715,6호선,대흥(서강대앞),9600,10099,19699
20240715,6호선,공덕,21336,20672,42008
20240715,6호선,효창공원앞,7615,6789,14404
20240715,6호선,삼각지,7094,6548,13642
20240715,6호선,녹사평(용산구청),5064,4938,10002
20240715,6호선,이태원,10360,10427,20787
20240715,경부선,세마,3473,3264,6737
20240715,경부선,병점,15044,14827,29871
20240715,경부선,세류,3534,3247,6781
20240715,경부선,독산,19167,19792,38959
20240715,6호선,한강진,8055,9422,17477
20240715,8호선,산성,6765,6941,13706
20240715,8호선,복정,9804,8443,18247
20240715,6호선,버티고개,2277,2336,4613
20240716,서해선,김포공항,3055,4081,7136
20240716,서해선,원종,4805,5697,10502
20240716,서해선,부천종합운동장,2997,2332,5329
20240716,수인선,고색,5845,5423,11268
20240716,수인선,오목천,4206,3674,7880
20240716,수인선,어천,1262,1246,2508
20240716,수인선,야목,431,433,864
20240716,수인선,사리,5244,4504,9748
20240716,수인선,달월,127,69,196
20240716,수인선,월곶,2909,2599,5508
20240716,수인선,소래포구,4660,4307,8967
20240716,수인선,인천논현,5753,6000,11753
20240716,수인선,호구포,4054,4229,8283
20240716,수인선,남동인더스파크,2546,2962,5508
20240716,수인선,원인재,4544,4704,9248
20240716,수인선,연수,4835,4794,9629
20240716,수인선,송도,2520,2303,4823
20240716,수인선,인하대,6705,6314,13019
20240716,수인선,숭의,4401,4072,8473
20240716,수인선,신포,1880,1921,3801
20240716,수인선,인천,974,1612,2586
20240716,신림선,샛강,3291,3870,7161
20240716,신림선,대방,3126,2563,5689
20240716,신림선,서울지방병무청,3498,3922,7420
20240716,신림선,보라매,4887,4389,9276
20240716,2호선,잠실새내,25724,25041,50765
20240716,2호선,종합운동장,9203,10102,19305
20240716,2호선,삼성(무역센터),59732,61197,120929
20240716,2호선,선릉,67156,58941,126097
20240716,2호선,역삼,63008,70341,133349
20240716,2호선,강남,91782,88398,180180
20240716,2호선,교대(법원.검찰청),35504,41991,77495
20240716,2호선,서초,24165,23492,47657
20240716,2호선,방배,16815,17500,34315
20240716,2호선,사당,42284,45203,87487
20240716,2호선,낙성대(강감찬),29717,29057,58774
20240716,2호선,서울대입구(관악구청),48730,47487,96217
20240716,2호선,봉천,26080,24771,50851
20240716,경부선,수원,34265,36002,70267
20240716,경부선,화서,11628,11262,22890
20240716,경부선,성균관대,15302,15002,30304
20240716,경부선,의왕,9538,9638,19176
20240716,경부선,군포,7661,7607,15268
20240716,경부선,금정,29659,29991,59650
20240716,경부선,명학,9395,9339,18734
20240716,경부선,안양,21363,21330,42693
20240716,경부선,관악,7561,7468,15029
20240716,경부선,석수,9156,8395,17551
20240716,경부선,금천구청,11741,12014,23755
20240716,경부선,가산디지털단지,19364,22387,41751
20240716,경부선,구로,18353,18726,37079
20240716,경부선,신길,9185,7876,17061
20240716,경부선,신도림,3996,4235,8231
20240716,경부선,영등포,40442,40836,81278
20240716,경부선,대방,11265,12400,23665
20240716,경강선,여주,2643,2633,5276
20240716,경강선,성남,973,951,1924
20240716,신림선,보라매공원,2620,2759,5379
20240716,신림선,보라매병원,9168,9531,18699
20240716,신림선,당곡,5392,5359,10751
20240716,신림선,신림,2124,2764,4888
20240716,신림선,서원,3725,3511,7236
20240716,신림선,서울대벤처타운,9935,9399,19334
20240716,신림선,관악산(서울대),2967,3020,5987
20240716,안산선,산본,16943,17834,34777
20240716,안산선,대야미,5219,4672,9891
20240716,안산선,반월,4521,4377,8898
20240716,안산선,상록수,15113,15471,30584
20240716,안산선,한대앞,9129,9383,18512
20240716,안산선,중앙,18269,18942,37211
20240716,안산선,고잔,9257,8775,18032
20240716,안산선,초지,5271,5425,10696
20240716,안산선,안산,12186,11000,23186
20240716,안산선,신길온천,2115,1904,4019
20240716,안산선,정왕,9041,9321,18362
20240716,안산선,오이도,7872,7662,15534
20240716,안산선,수리산,4390,3647,8037
20240716,우이신설선,북한산우이,2821,2577,5398
20240716,우이신설선,솔밭공원,2845,2777,5622
20240716,우이신설선,4.19민주묘지,3174,2981,6155
20240716,우이신설선,가오리,4578,4847,9425
20240716,우이신설선,화계,3840,3750,7590
20240716,우이신설선,삼양,2112,2320,4432
20240716,우이신설선,삼양사거리,2686,2847,5533
20240716,5호선,왕십리(성동구청),4939,5546,10485
20240716,5호선,마장,6141,5779,11920
20240716,5호선,답십리,17406,15987,33393
20240716,5호선,장한평,20517,20716,41233
20240716,5호선,군자(능동),11941,13094,25035
20240716,5호선,아차산(어린이대공원후문),15288,15004,30292
20240716,경강선,부발,2231,2168,4399
20240716,경강선,세종대왕릉,351,330,681
20240716,9호선,공항시장,3316,3580,6896
20240716,9호선,신방화,7976,8068,16044
20240716,9호선,마곡나루(서울식물원),15374,14874,30248
20240716,9호선,양천향교,11235,11600,22835
20240716,9호선,가양,24305,23944,48249
20240716,9호선,증미,9300,9059,18359
20240716,9호선,등촌,13751,13505,27256
20240716,9호선,염창,19395,18735,38130
20240716,9호선,신목동,5102,4615,9717
20240716,9호선,선유도,10271,9749,20020
20240716,9호선,당산,21141,21300,42441
20240716,9호선,국회의사당,20017,20221,40238
20240716,9호선,여의도,35246,33232,68478
20240716,9호선,샛강,7656,7715,15371
20240716,9호선,노량진,27234,26209,53443
20240716,9호선,노들,5251,4521,9772
20240716,9호선,흑석(중앙대입구),9344,9696,19040
20240716,9호선,동작(현충원),1828,1478,3306
20240716,9호선,구반포,1446,1395,2841
20240716,9호선,신반포,4399,4260,8659
20240716,9호선,고속터미널,14608,19312,33920
20240716,9호선,사평,4528,4508,9036
20240716,9호선,신논현,33277,33207,66484
20240716,9호선2~3단계,언주,13810,13832,27642
20240716,9호선2~3단계,선정릉,11451,12254,23705
20240716,9호선2~3단계,삼성중앙,9418,9774,19192
20240716,9호선2~3단계,봉은사,21659,22097,43756
20240716,9호선2~3단계,종합운동장,5524,5440,10964
20240716,9호선2~3단계,삼전,8738,8492,17230
20240716,9호선2~3단계,석촌고분,7896,7934,15830
20240716,경원선,도봉산,7314,4505,11819
20240716,경원선,망월사,7407,7621,15028
20240716,경원선,회룡,13832,13379,27211
20240716,경원선,의정부,18603,18637,37240
20240716,경원선,가능,6913,6714,13627
20240716,경원선,녹양,4467,4251,8718
20240716,경원선,양주,7497,7108,14605
20240716,경원선,덕계,6383,5878,12261
20240716,경원선,덕정,6262,6002,12264
20240716,경원선,지행,6600,6711,13311
20240716,경원선,동두천중앙,3144,3014,6158
20240716,경원선,보산,1511,1439,2950
20240716,경원선,동두천,1824,1756,3580
20240716,경원선,소요산,1579,1536,3115
20240716,경원선,청산,176,147,323
20240716,경원선,전곡,1094,946,2040
20240716,경원선,연천,1149,1057,2206
20240716,경의선,서울역,4949,6334,11283
20240716,경의선,신촌,1154,1411,2565
20240716,경의선,효창공원앞,3478,4012,7490
20240716,경의선,공덕,4640,3713,8353
20240716,경의선,서강대,2277,2258,4535
20240716,경의선,홍대입구,1989,2433,4422
20240716,경의선,가좌,6288,6185,12473
20240716,경의선,디지털미디어시티,3005,2816,5821
20240716,우이신설선,솔샘,6252,6195,12447
20240716,경의선,계양,1,0,1
20240716,경부선,병점,14815,14568,29383
20240716,9호선,김포공항,7290,10700,17990
20240716,경부선,세마,3383,3268,6651
20240716,경부선,오산대,3664,3321,6985
20240716,9호선,개화,3241,2189,5430
20240716,8호선,남위례,8058,7950,16008
20240716,8호선,모란,4938,3767,8705
20240716,8호선,수진,5714,5362,11076
20240716,8호선,신흥,5340,5466,10806
20240716,8호선,단대오거리,12529,12349,24878
20240716,8호선,남한산성입구(성남법원.검찰청),13937,12622,26559
20240716,8호선,산성,6727,6902,13629
20240716,8호선,복정,10293,8826,19119
20240716,8호선,장지,18502,17148,35650
20240716,8호선,문정,25582,26495,52077
20240716,8호선,가락시장,8556,9315,17871
20240716,8호선,송파,10572,10765,21337
20240716,8호선,석촌,8683,9998,18681
20240716,8호선,잠실(송파구청),17364,19810,37174
20240716,8호선,몽촌토성(평화의문),7645,7979,15624
20240716,8호선,강동구청,11567,12067,23634
20240716,8호선,천호(풍납토성),16014,17965,33979
20240716,8호선,암사,20426,18063,38489
20240716,7호선,온수(성공회대입구),10688,9679,20367
20240716,7호선,천왕,13150,12692,25842
20240716,7호선,광명사거리,20958,20593,41551
20240716,7호선,철산,23055,23526,46581
20240716,7호선,가산디지털단지,51809,51724,103533
20240716,7호선,남구로,16327,17169,33496
20240716,7호선,대림(구로구청),9284,9534,18818
20240716,7호선,신풍,12574,11876,24450
20240716,7호선,보라매,7243,7718,14961
20240716,7호선,신대방삼거리,16259,15754,32013
20240716,7호선,장승배기,10238,10164,20402
20240716,7호선,상도,12198,12018,24216
20240716,7호선,숭실대입구(살피재),13290,13395,26685
20240716,7호선,남성,12494,12019,24513
20240716,7호선,이수,17802,17471,35273
20240716,7호선,내방,16521,16646,33167
20240716,7호선,고속터미널,16851,15081,31932
20240716,7호선,반포,6884,6643,13527
20240716,7호선,논현,20669,21379,42048
20240716,7호선,학동,27635,28642,56277
20240716,7호선,강남구청,18245,20035,38280
20240716,7호선,청담,21127,23049,44176
20240716,7호선,자양(뚝섬한강공원),8488,8458,16946
20240716,7호선,건대입구,13516,13743,27259
20240716,7호선,어린이대공원(세종대),14344,14131,28475
20240716,7호선,군자(능동),16315,13170,29485
20240716,7호선,중곡,12003,11455,23458
20240716,7호선,용마산(용마폭포공원),6146,6010,12156
20240716,7호선,사가정,17260,17323,34583
20240716,7호선,면목,15604,15523,31127
20240716,7호선,상봉,18375,17513,35888
20240716,7호선,중화,11045,10950,21995
20240716,7호선,먹골,11028,10906,21934
20240716,7호선,태릉입구,9213,8584,17797
20240716,7호선,공릉(서울과학기술대),12814,12554,25368
20240716,7호선,하계,19076,18094,37170
20240716,7호선,중계,15604,14667,30271
20240716,7호선,노원,25836,26262,52098
20240716,7호선,마들,14118,13634,27752
20240716,7호선,수락산,13116,13014,26130
20240716,7호선,도봉산,9350,10720,20070
20240716,7호선,장암,2987,1275,4262
20240716,6호선,봉화산(서울의료원),9717,9226,18943
20240716,6호선,화랑대(서울여대입구),12547,10020,22567
20240716,6호선,태릉입구,5934,6318,12252
20240716,6호선,석계,13237,13737,26974
20240716,6호선,돌곶이,10835,10101,20936
20240716,6호선,상월곡(한국과학기술연구원),6761,6175,12936
20240716,6호선,월곡(동덕여대),12462,12508,24970
20240716,6호선,고려대(종암),9086,8711,17797
20240716,6호선,안암(고대병원앞),12290,12345,24635
20240716,6호선,보문,8434,7941,16375
20240716,6호선,창신,3732,3189,6921
20240716,6호선,동묘앞,8358,8901,17259
20240716,6호선,신당,9745,10350,20095
20240716,6호선,청구,4353,4309,8662
20240716,6호선,약수,4415,3953,8368
20240716,6호선,버티고개,2319,2439,4758
20240716,6호선,한강진,9856,11340,21196
20240716,6호선,이태원,10042,10270,20312
20240716,6호선,녹사평(용산구청),5141,5042,10183
20240716,6호선,삼각지,7554,6827,14381
20240716,6호선,효창공원앞,7717,7073,14790
20240716,6호선,공덕,21595,20964,42559
20240716,6호선,대흥(서강대앞),9956,10486,20442
20240716,6호선,광흥창(서강),10495,10235,20730
20240716,6호선,상수,10060,10850,20910
20240716,6호선,합정,14091,13507,27598
20240716,6호선,망원,15733,16749,32482
20240716,6호선,마포구청,15940,14722,30662
20240716,6호선,월드컵경기장(성산),4294,4320,8614
20240716,6호선,디지털미디어시티,16445,18287,34732
20240716,6호선,증산(명지대앞),10533,10634,21167
20240716,6호선,새절(신사),13773,12836,26609
20240716,6호선,구산,9033,7221,16254
20240716,6호선,연신내,4,0,4
20240716,6호선,독바위,3105,3327,6432
20240716,6호선,불광,5257,5083,10340
20240716,6호선,역촌,4124,4739,8863
20240716,6호선,응암,18696,18691,37387
20240716,5호선,하남검단산,6856,6546,13402
20240716,5호선,하남시청(덕풍·신장),8921,8437,17358
20240716,5호선,하남풍산,4801,4869,9670
20240716,5호선,미사,18616,18963,37579
20240716,5호선,강일,6443,6083,12526
20240716,5호선,마천,8231,7428,15659
20240716,5호선,거여,11209,11126,22335
20240716,5호선,개롱,7357,7574,14931
20240716,5호선,오금,4078,4208,8286
20240716,5호선,방이,7726,8232,15958
20240716,5호선,올림픽공원(한국체대),6004,4777,10781
20240716,5호선,둔촌동,9522,9601,19123
20240716,5호선,상일동,16284,15690,31974
20240716,5호선,고덕,12067,11582,23649
20240716,5호선,명일,9606,9995,19601
20240716,5호선,굽은다리(강동구민회관앞),10319,10038,20357
20240716,5호선,길동,8798,9069,17867
20240716,5호선,강동,19729,19403,39132
20240716,5호선,천호(풍납토성),19819,19535,39354
20240716,5호선,광나루(장신대),14533,13525,28058
20240716,5호선,행당,8761,8035,16796
20240716,5호선,신금호,7209,7676,14885
20240716,5호선,청구,4307,4125,8432
20240716,5호선,동대문역사문화공원(DDP),3725,4138,7863
20240716,5호선,을지로4가,7186,7230,14416
20240716,5호선,종로3가,14990,14803,29793
20240716,5호선,광화문(세종문화회관),37538,38341,75879
20240716,5호선,서대문,23457,23174,46631
20240716,5호선,충정로(경기대입구),5556,5602,11158
20240716,5호선,애오개,7708,7853,15561
20240716,5호선,공덕,16462,17294,33756
20240716,5호선,마포,16588,17012,33600
20240716,5호선,여의나루,11345,13758,25103
20240716,5호선,여의도,35151,35081,70232
20240716,5호선,신길,5265,5711,10976
20240716,5호선,영등포시장,12058,12630,24688
20240716,5호선,영등포구청,5335,5193,10528
20240716,5호선,양평,8817,8718,17535
20240716,5호선,오목교(목동운동장앞),22770,24273,47043
20240716,5호선,목동,18178,19613,37791
20240716,5호선,신정(은행정),14590,12456,27046
20240716,5호선,까치산,29445,28671,58116
20240716,5호선,화곡,30440,28446,58886
20240716,5호선,우장산,16351,16398,32749
20240716,5호선,발산,24970,25439,50409
20240716,5호선,마곡,13885,14023,27908
20240716,5호선,송정,6779,6488,13267
20240716,5호선,김포공항,11339,8100,19439
20240716,5호선,개화산,6632,6374,13006
20240716,5호선,방화,7851,7423,15274
20240716,4호선,남태령,1455,1285,2740
20240716,4호선,사당,27053,23585,50638
20240716,4호선,총신대입구(이수),20791,22057,42848
20240716,4호선,동작(현충원),1317,1430,2747
20240716,4호선,이촌(국립중앙박물관),9053,10102,19155
20240716,4호선,신용산,21260,22474,43734
20240716,4호선,삼각지,6530,7157,13687
20240716,4호선,숙대입구(갈월),14984,14751,29735
20240716,4호선,서울역,14337,21817,36154
20240716,4호선,회현(남대문시장),30049,30419,60468
20240716,4호선,명동,31824,33731,65555
20240716,4호선,충무로,32709,33237,65946
20240716,4호선,동대문역사문화공원(DDP),19323,17156,36479
20240716,4호선,동대문,21858,22169,44027
20240716,4호선,혜화,35226,35182,70408
20240716,4호선,한성대입구(삼선교),14134,13714,27848
20240716,4호선,성신여대입구(돈암),21583,21187,42770
20240716,4호선,길음,22412,22318,44730
20240716,4호선,미아사거리,28286,27980,56266
20240716,4호선,미아(서울사이버대학),16589,15818,32407
20240716,4호선,수유(강북구청),34862,35231,70093
20240716,4호선,쌍문,31278,29261,60539
20240716,4호선,창동,27578,29351,56929
20240716,4호선,노원,29757,33111,62868
20240716,4호선,상계,20620,19211,39831
20240716,4호선,당고개,10085,8677,18762
20240716,3호선,오금,7458,6578,14036
20240716,3호선,경찰병원,8697,8826,17523
20240716,3호선,가락시장,9962,9522,19484
20240716,3호선,수서,19276,19400,38676
20240716,3호선,일원,12652,12372,25024
20240716,3호선,대청,12134,11346,23480
20240716,3호선,학여울,2126,2268,4394
20240716,3호선,대치,13840,13772,27612
20240716,3호선,도곡,6605,6564,13169
20240716,3호선,매봉,14369,13818,28187
20240716,3호선,양재(서초구청),42186,45126,87312
20240716,3호선,남부터미널(예술의전당),31944,32629,64573
20240716,3호선,교대(법원.검찰청),18939,11555,30494
20240716,3호선,고속터미널,46061,42585,88646
20240716,3호선,잠원,5711,5451,11162
20240716,3호선,신사,30552,31489,62041
20240716,3호선,압구정,35434,37557,72991
20240716,3호선,옥수,9367,9781,19148
20240716,3호선,금호,8590,8123,16713
20240716,3호선,약수,13496,13493,26989
20240716,3호선,동대입구,9572,10062,19634
20240716,3호선,충무로,10,0,10
20240716,2호선,양천구청,7330,8049,15379
20240716,2호선,도림천,1564,1669,3233
20240716,2호선,신설동,3596,3372,6968
20240716,2호선,신답,1795,2078,3873
20240716,2호선,용답,3077,3049,6126
20240716,2호선,충정로(경기대입구),11438,12013,23451
20240716,2호선,아현,12062,11444,23506
20240716,2호선,이대,16514,18126,34640
20240716,2호선,신촌,39500,39779,79279
20240716,2호선,홍대입구,68233,71457,139690
20240716,2호선,합정,32846,34687,67533
20240716,2호선,당산,19082,22152,41234
20240716,2호선,영등포구청,24854,25354,50208
20240716,2호선,문래,25989,26358,52347
20240716,2호선,신도림,53272,51326,104598
20240716,2호선,대림(구로구청),25335,25811,51146
20240716,2호선,구로디지털단지,62584,62126,124710
20240716,2호선,신대방,26637,26094,52731
20240716,2호선,신림,57108,55358,112466
20240716,2호선,잠실나루,17245,16837,34082
20240716,2호선,강변(동서울터미널),30477,28289,58766
20240716,2호선,구의(광진구청),27082,26378,53460
20240716,2호선,건대입구,34906,36015,70921
20240716,2호선,성수,47216,50851,98067
20240716,2호선,뚝섬,26200,27681,53881
20240716,2호선,한양대,9265,9781,19046
20240716,2호선,왕십리(성동구청),16344,14638,30982
20240716,2호선,상왕십리,15695,15800,31495
20240716,2호선,신당,15473,16200,31673
20240716,2호선,동대문역사문화공원(DDP),14752,16886,31638
20240716,2호선,을지로4가,15983,15653,31636
20240716,2호선,을지로3가,28194,27404,55598
20240716,2호선,을지로입구,53912,55554,109466
20240716,2호선,시청,31952,30179,62131
20240716,1호선,동묘앞,8257,8459,16716
20240716,1호선,청량리(서울시립대입구),22331,22014,44345
20240716,1호선,제기동,16714,16726,33440
20240716,1호선,신설동,15011,14678,29689
20240716,1호선,동대문,11469,11208,22677
20240716,1호선,종로5가,25402,24440,49842
20240716,1호선,종로3가,25483,23677,49160
20240716,우이신설선,북한산보국문,6257,6172,12429
20240716,우이신설선,정릉,4783,4615,9398
20240716,우이신설선,성신여대입구(돈암),3751,3911,7662
20240716,우이신설선,보문,1779,1818,3597
20240716,우이신설선,신설동,2537,2377,4914
20240716,일산선,원흥,12259,11729,23988
20240716,일산선,지축,2,0,2
20240716,일산선,삼송,20064,19307,39371
20240716,경부선,오산,9529,9709,19238
20240716,경부선,진위,1916,1760,3676
20240716,경부선,송탄,4212,4088,8300
20240716,경부선,서정리,7995,7441,15436
20240716,1호선,종각,44823,42980,87803
20240716,1호선,시청,29171,28838,58009
20240716,1호선,서울역,56435,53204,109639
20240716,일산선,원당,11642,11099,22741
20240716,일산선,화정,17765,18244,36009
20240716,일산선,대곡,3220,2394,5614
20240716,일산선,백석,10514,10824,21338
20240716,일산선,마두,8874,9222,18096
20240716,일산선,정발산,7243,7194,14437
20240716,일산선,주엽,10515,10620,21135
20240716,일산선,대화,14090,10895,24985
20240716,장항선,봉명,1492,1531,3023
20240716,장항선,쌍용(나사렛대),2226,2125,4351
20240716,장항선,아산,3395,3108,6503
20240716,장항선,탕정,1634,1521,3155
20240716,장항선,배방,1216,1118,2334
20240716,장항선,온양온천,4038,4033,8071
20240716,장항선,신창(순천향대),1248,1162,2410
20240716,중앙선,회기,25186,24197,49383
20240716,중앙선,중랑,6055,5860,11915
20240716,중앙선,상봉,5981,6020,12001
20240716,중앙선,망우,7798,7611,15409
20240716,중앙선,양원,3456,3486,6942
20240716,중앙선,구리,13757,14044,27801
20240716,중앙선,도농,11781,10941,22722
20240716,중앙선,양정,650,515,1165
20240716,중앙선,덕소,5529,5509,11038
20240716,중앙선,도심,2609,2111,4720
20240716,중앙선,팔당,784,798,1582
20240716,중앙선,운길산,685,626,1311
20240716,중앙선,양수,2371,2454,4825
20240716,중앙선,신원,246,234,480
20240716,중앙선,국수,727,677,1404
20240716,중앙선,아신,532,539,1071
20240716,중앙선,오빈,369,357,726
20240716,중앙선,양평,3163,3145,6308
20240716,중앙선,원덕,355,305,660
20240716,중앙선,용문,1970,1940,3910
20240716,중앙선,지평,76,79,155
20240716,3호선,녹번,16482,15377,31859
20240716,3호선,불광,17637,18787,36424
20240716,3호선,연신내,35829,34200,70029
20240716,3호선,구파발,23242,22697,45939
20240716,3호선,지축,8365,8152,16517
20240716,2호선,용두(동대문구청),2757,2806,5563
20240716,2호선,신정네거리,10888,11376,22264
20240716,분당선,모란,20600,20853,41453
20240716,분당선,야탑,27387,29068,56455
20240716,분당선,서현,25662,26196,51858
20240716,분당선,수내,15284,15823,31107
20240716,분당선,정자,20529,21585,42114
20240716,분당선,미금,16420,17068,33488
20240716,분당선,오리,12535,10657,23192
20240716,분당선,이매,6293,5897,12190
20240716,분당선,보정,2966,2675,5641
20240716,분당선,죽전,13210,14629,27839
20240716,분당선,구성,6812,6938,13750
20240716,분당선,신갈,5176,5015,10191
20240716,분당선,기흥,11041,10124,21165
20240716,분당선,상갈,5608,5491,11099
20240716,경강선,이매,1153,1045,2198
20240716,경강선,판교,6162,6126,12288
20240716,9호선2~3단계,중앙보훈병원,13896,12353,26249
20240716,9호선2~3단계,둔촌오륜,1632,1506,3138
20240716,9호선2~3단계,올림픽공원(한국체대),5542,5810,11352
20240716,9호선2~3단계,한성백제,3539,3180,6719
20240716,9호선2~3단계,송파나루,6078,6604,12682
20240716,9호선2~3단계,석촌,10420,9233,19653
20240716,2호선,잠실(송파구청),81552,80275,161827
20240716,경부선,노량진,7665,7780,15445
20240716,경부선,용산,38029,39026,77055
20240716,경부선,남영,10358,10910,21268
20240716,경부선,평택지제,4179,4048,8227
20240716,경부선,평택,11502,11422,22924
20240716,경부선,성환,3974,4010,7984
20240716,경부선,직산,1051,998,2049
20240716,경부선,두정,6250,6330,12580
20240716,경부선,천안,5407,5524,10931
20240716,경부선,당정,6295,6087,12382
20240716,경부선,서동탄,1653,1384,3037
20240716,경부선,광명,3692,3273,6965
20240716,경원선,이촌(국립중앙박물관),4313,3465,7778
20240716,경원선,서빙고,2368,2171,4539
20240716,경원선,한남,4113,3926,8039
20240716,경원선,옥수,52,43,95
20240716,경원선,응봉,1977,1677,3654
20240716,경원선,왕십리(성동구청),16897,17009,33906
20240716,경원선,청량리(서울시립대입구),15637,16552,32189
20240716,경원선,외대앞,8815,8729,17544
20240716,경원선,신이문,9080,8638,17718
20240716,경원선,석계,7496,8645,16141
20240716,경원선,광운대,8332,7764,16096
20240716,경원선,월계,7097,6684,13781
20240716,경원선,녹천,4909,4150,9059
20240716,경원선,창동,2,0,2
20240716,경원선,방학,10458,10106,20564
20240716,경원선,도봉,6558,6428,12986
20240716,경의선,수색,3711,3892,7603
20240716,경의선,한국항공대,2193,2101,4294
20240716,경의선,강매,3539,2994,6533
20240716,경의선,행신,8425,8304,16729
20240716,경의선,능곡,5001,4777,9778
20240716,경의선,곡산,728,759,1487
20240716,경의선,백마,7963,7672,15635
20240716,3호선,을지로3가,13461,13042,26503
20240716,경강선,이천,2789,2994,5783
20240716,경의선,풍산,6384,6079,12463
20240716,경의선,일산,11290,11275,22565
20240716,경의선,탄현,8346,8115,16461
20240716,경의선,야당,9074,8930,18004
20240716,경의선,운정,8310,7761,16071
20240716,경의선,금릉,5589,5299,10888
20240716,경의선,금촌,6786,6607,13393
20240716,경의선,월롱,2096,1955,4051
20240716,경의선,파주,1229,881,2110
20240716,경의선,문산,5570,5218,10788
20240716,경의선,임진강,15,13,28
20240716,경의선,운천,6,5,11
20240716,경인선,개봉,22522,22701,45223
20240716,경인선,오류동,12195,11490,23685
20240716,경인선,역곡,26579,26665,53244
20240716,경인선,부천,30903,30731,61634
20240716,경인선,송내,28050,27853,55903
