count,date,title,description,org_link,link
59,2024-08-13 13:28:00,"KT클라우드, 데이터센터 액침냉각 기술검증 완료",최근 <b>인공지능</b>(AI) 수요가 증가함에 따라 많은 열을 발생시키는 고집적·고성능 서버 이용이 증가했다. 이에 데이터센터의 효율적인 에너지 관리가 중요해지고 있다. KT클라우드는 데이터센터의 에너지 효율화를 위해... ,https://www.etoday.co.kr/news/view/2390169,https://www.etoday.co.kr/news/view/2390169
60,2024-08-13 13:28:00,"[ET라씨로] 카카오페이, 개인정보 유출 의혹에…주가 6%↓","ET라씨로는 <b>인공지능</b>(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서 'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장 현황, AI... ",https://www.etnews.com/20240813000179,https://n.news.naver.com/mnews/article/030/0003231308?sid=101
61,2024-08-13 13:28:00,"'아자르 신화' 안상일 전 하이퍼커넥트 대표, AI SNS 플랫폼으로 새 회사 차린...",이투데이=이은주 기자 | ﻿글로벌 영상 채팅 애플리케이션(앱) ‘아자르’의 스타트업 신화를 쓴 안상일 전 하이퍼커넥트 대표가 <b>인공지능</b>(AI) 사회 관계망 서비스(SNS)로 연쇄창업에 나선다. 13일 정보기술(IT) 업계에... ,https://www.etoday.co.kr/news/view/2390226,https://www.etoday.co.kr/news/view/2390226
62,2024-08-13 13:27:00,법무법인 원-한국푸드테크협의회 업무협약 체결,"법무법인 원은 ESG센터를 운영하고 있고, <b>인공지능</b>을 비롯한 테크 산업에 대한 이해도가 높다는 강점을 가지고 있어 푸드테크 기업들에게 차별화된 법률 서비스를 제공한다는 계획이다. 법무법인 원 이유정 대표변호사는... ",http://www.joseilbo.com/news/news_read.php?uid=523373&class=10&grp=,https://n.news.naver.com/mnews/article/123/0002340292?sid=101
63,2024-08-13 13:27:00,"'독립운동가처럼 찰칵' LGU+, 광복절 콘셉트 AI 포토부스 운영",LG유플러스(032640)가 광복절을 앞두고 서울 마포구 공덕역점에서 독립운동가처럼 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 ‘익시 포토부스’를 운영한다고 13일 밝혔다. 익시 포토부스는 현장에서 촬영한 단 한 장의... ,https://www.sedaily.com/NewsView/2DD02J03FZ,https://n.news.naver.com/mnews/article/011/0004379683?sid=105
64,2024-08-13 13:26:00,‘디스플레이 비즈니스 포럼 2024’ 개최…“디스플레이 미래 비전 제시”,"세계 디스플레이 제조사의 자동차·XR(확장현실)·<b>인공지능</b>(AI)등 OLED 융복합 비즈니스 전략, 마이크로LED 기술 현황. 디스플레이 소재 기술 현황 등을 공유하는 디스플레이 전문 포럼이다. 이날 개회식에는 이동욱... ",https://kidd.co.kr/news/237848,https://kidd.co.kr/news/237848
65,2024-08-13 13:26:00,"DB생명, 헬스케어 플랫폼 디에이블과 건강 관리 경험 제공",고객은 DB생명 다이렉트 홈페이지에서 해당 서비스를 통해 자가진단 설문 기반의 <b>인공지능</b>(AI) 건강 분석을 경험하고 그 결과에 따른 개인 맞춤형 건강정보 콘텐츠를 이용할 수 있다. DB생명 관계자는 “이번 협력으로... ,https://www.ekn.kr/web/view.php?key=20240813020162630,https://www.ekn.kr/web/view.php?key=20240813020162630
66,2024-08-13 13:26:00,"DB생명, 헬스케어 플랫폼 ‘디에이블’과 AI 건강 분석 콘텐츠 ‘맞손’",한국정경신문 우용하 기­자 wooyh1053@naver.com [한국정경신문=우용하 기자] DB생명은 헬스케어 플랫폼 기업 ‘디에이블’과 업무제휴 협약을 맺었다고 13일 밝혔다.디에이블은 개인 건강 증진을 위한 <b>인공지능</b>(AI) 건강... ,http://kpenews.com/View.aspx?No=3332561,http://kpenews.com/View.aspx?No=3332561
67,2024-08-13 13:26:00,"박민규 의원, '디지털포용법' 발의…“디지털 격차 해소”",<b>인공지능</b>(AI)·사물인터넷(IoT)·빅데이터·알고리즘 등 꾸준히 발전하는 디지털 기술이 끊임없이 발전하는 만큼 기존의 '<b>지능</b>정보화 기본법' 보다 더 체계적인 법안을 마련해야 할 필요가 있었다는 게 박 의원 측의 설명이다.... ,https://www.etnews.com/20240813000178,https://n.news.naver.com/mnews/article/030/0003231307?sid=100
68,2024-08-13 13:26:00,"디퍼아이, 美 국제발명전시회서 'IFIA 최고발명 메달' 수상",<b>인공지능</b>(AI) 반도체 팹리스(전문 설계) 기업 '디퍼아이'는 2024 미국 실리콘밸리 국제발명전시회(SVIIF)에 신경망 관련 특허를 출품해 'IFIA 최고발명 메달(IFIA Best Invention Medal)'을 수상하는 영예를 안았다고 13일... ,https://www.newstof.com/news/articleView.html?idxno=23596,https://www.newstof.com/news/articleView.html?idxno=23596
69,2024-08-13 13:26:00,[한 컷]8·15광복절 맞아 'AI 사진관' 연 LG유플러스,LG유플러스가 13일 오전 서울 마포구 LG유플러스 마포직영점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시(ixi) 포토부스'를 소개하며 출력된 사진을 들어보이고 있다. 이번에는 광복절을 맞아... ,https://www.newsway.co.kr/news/view?ud=2024081313114641072,https://www.newsway.co.kr/news/view?ud=2024081313114641072
70,2024-08-13 13:26:00,D램 공급 부족 전망에…삼성·SK 생산설비 투자 확대,"AI 거품론 확산에도 반도체기업 증설 속도 내년 D램 수요, 공급량 13.46% 웃돌 전망 25년 영업익 추정치 삼성 63조•SK하닉 36조 [아시아타임즈=조광현 기자] <b>인공지능</b>(AI) 거품론 확산에도 내년 메모리반도체 시장이 큰... ",https://www.asiatime.co.kr/article/20240813500248,https://www.asiatime.co.kr/article/20240813500248
71,2024-08-13 13:26:00,국립창원대 &quot;경남 고교생 AI로봇 해커톤 대회 성료···확대 운영할 터&quot;,"최근 세계 최대 IT 박람회인 'CES 2024'의 주제로 선정될 만큼 화두가 된 <b>인공지능</b> 기술을 활용한 지구적 문제 해결과 관련해 참가자들이 <b>인공지능</b> 기술이 지역 문제 해결의 핵심기술이라는 점을 인식·경험하고, 나아가... ",http://www.kyosu.net/news/articleView.html?idxno=123319,http://www.kyosu.net/news/articleView.html?idxno=123319
72,2024-08-13 13:26:00,화성시 스마트도시 농촌 리빙랩 시민참여단 모집,"스마트도시 리빙랩(Living-Lab)이란 시민들이 자신이 거주하고 있는 지역의 문제를 발굴하고 <b>인공지능</b>(AI), 빅데이터, 사물인터넷 등 새로운 정보통신 기술을 활용한 해결방안을 도출해 화성시와 함께 해결해나가는... ",https://www.ekn.kr/web/view.php?key=20240813024022732,https://www.ekn.kr/web/view.php?key=20240813024022732
73,2024-08-13 13:26:00,"미래에셋증권, '마스터스 아카데미 1기' 출범 기념 행사",이번 행사에서는 '마스터스 아카데미' 출범을 기념해 권영우 한국<b>인공지능</b>협회 부회장의 '챗GPT를 활용한 기업 경영계획 수립 및 산업 분석'을 주제로 세미나를 실시한다. 또 2023년 2월부터 진행된 '금융&amp;아트 세미나... ,http://www.goodkyung.com/news/articleView.html?idxno=244306,http://www.goodkyung.com/news/articleView.html?idxno=244306
74,2024-08-13 13:26:00,"가평군, '<b>인공지능</b>' 투명페인트 무인회수기 운영",가평군은 투명페트병 분리배출 및 재활용을 높이기 위해 <b>인공지능</b>형 사물인터넷(AIoT) 기술이 도입된 '투명페트병 무인회수기'를 지난 8일부터 시범 운영하고 있다고 밝혔다.(사진=가평군) 가평군은 투명페트병 분리배출... ,https://www.kmaeil.com/news/articleView.html?idxno=467769,https://www.kmaeil.com/news/articleView.html?idxno=467769
75,2024-08-13 13:25:00,"부산정보산업진흥원, AI 융합 신규사업 유치…140억원 확보","부산에 <b>인공지능</b>(AI) 산업 기반을 조성하고, <b>인공지능</b>과 제조 기술 등의 융합을 활용해 지역 주력산업의 경쟁력을 강화하는 사업이 추진된다. 부산시와 부산정보산업진흥원은 과학기술정보통신부의 AI분야 신규사업... ",https://www.seoul.co.kr/news/society/2024/08/13/20240813500093?wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003471996?sid=102
76,2024-08-13 13:25:00,"아이텍, 상반기 매출액 457억…전년比 52.4%↑",아이텍은 AI(<b>인공지능</b>)와 차량용 5나노 이하 반도체를 테스트할 수 있는 고사양의 장비를 확보하고 있으며 프로그래밍 기술력을 기반으로 국내외 반도체 테스트 시장 점유율을 확대해나가고 있다. 삼성메디코스는 주요... ,https://www.newsis.com/view/NISX20240813_0002848305,https://n.news.naver.com/mnews/article/003/0012726125?sid=101
77,2024-08-13 13:25:00,"일론 머스크, 생성형 AI로 美 대선 가짜뉴스 퍼트려",일론 머스크가 생성형 <b>인공지능</b>(AI)으로 미국 대선 관련 허위 정보를 퍼뜨리고 선거 과정 신뢰성을 위협한다는 지적이 나왔다. 13일 가디언에 따르면 머스크는 자신이 소유한 소셜 미디어 엑스(옛 트위터)에서 AI 챗봇 그록... ,https://zdnet.co.kr/view/?no=20240813090645,https://n.news.naver.com/mnews/article/092/0002341925?sid=105
78,2024-08-13 13:24:00,"수원시, ‘<b>인공지능</b> 리터러시 특강’ 수강생 모집",수원시가 시민들을 대상으로 디지털 시대의 핵심 역량을 높이기 위해 준비한 ‘<b>인공지능</b>(AI) 리터러시 교육(대면·비대면)’의 수강생을 모집한다.수원시와 경기도가 협력해 준비한 ‘<b>인공지능</b>(AI) 리터러시... ,http://www.boannews.com/media/view.asp?idx=131998&kind=,http://www.boannews.com/media/view.asp?idx=131998&kind=
79,2024-08-13 13:24:00,‘상상 속 로봇’ 충남도서관에서 만난다,"충남도서관은 <b>인공지능</b> 로봇 ‘리쿠’ 체험을 비롯해 다양한 로봇 15점을 전시하며, 로봇의 기원이라고 알려진 오토마타 만들기 프로그램도 오는 21일 1∼3학년 초등생을 대상으로 진행할 예정이다. 전시는 운영 기간 내... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1916922,http://www.shinailbo.co.kr/news/articleView.html?idxno=1916922
80,2024-08-13 13:24:00,"한투운용, 'ACE 미국WideMoat동일가중'으로 ETF명 변경",또한 최근 <b>인공지능</b>(AI) 관련주 등 시가총액 상위 종목 위주로 나타난 쏠림 현상과 조정 과정에서 주가 변동폭이 크게 발생하며 시가총액 가중방식에 비해 상대적으로 주가 변동폭이 작은 동일가중방식... ,http://www.biztribune.co.kr/news/articleView.html?idxno=318735,http://www.biztribune.co.kr/news/articleView.html?idxno=318735
81,2024-08-13 13:24:00,"ETRI, 단일 다중감각 인식 장치로 &quot;폐질환 조기 선별&quot;",이 장치는 폐 상태에 대한 정보를 복합적으로 획득한 뒤 <b>인공지능</b> 기술을 통해 다중감각 측정정보와 상호 연관시켜 다각적으로 분석해 다양한 종류의 폐질환을 동시에 선별한다. 연구진은 어려운 폐질환 검사를 사용자의... ,https://www.widedaily.com/news/articleView.html?idxno=242371,https://www.widedaily.com/news/articleView.html?idxno=242371
82,2024-08-13 13:24:00,"[한 컷]LG유플러스, 광복절 기념해 '익시 포토부스' 무료 운영",LG유플러스가 13일 오전 서울 마포구 LG유플러스 마포직영점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시(ixi) 포토부스'를 소개하고 있다. 이번에는 광복절을 맞아 국가등록문화재 제389호로... ,https://www.newsway.co.kr/news/view?ud=2024081313095662477,https://www.newsway.co.kr/news/view?ud=2024081313095662477
83,2024-08-13 13:24:00,"가평군, '<b>인공지능</b>' 투명페인트 무인회수기 공공시설 4곳에 설치","기호일보 - 아침을 여는 신문, KIHOILBO 가평군은 투명페트병 분리배출 및 재활용을 높이기 위해 <b>인공지능</b>형 사물인터넷(AIoT) 기술이 도입된 '투명페트병 무인회수기'를 지난 8일부터 시범 운영하고 있다. 군은 투명페인트... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1104573,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1104573
84,2024-08-13 13:24:00,"경산시, 공무원 AI 역량 강화 교육 성료",AI 기술의 활용 방법을 체계적으로 학습하고 업무에 적용하는 능력 향상에 중점[보안뉴스 박미영 기자] 경산시는 최근 공무원들의 정보화 역량을 강화하기 위해 <b>인공지능</b>(AI) 활용 교육을 실시했다.이번 교육은... ,http://www.boannews.com/media/view.asp?idx=131999&kind=,http://www.boannews.com/media/view.asp?idx=131999&kind=
85,2024-08-13 13:23:00,"아마존베드록, 생성형 AI 답변에 정확도 점수 매긴다",&quot;전 세계가 생성형 <b>인공지능</b>(AI) 보안과 안전에 주목하고 있습니다. 생성형 AI를 이용하는 개인·기업이 늘면서 AI 취약점인 환각현상 해결책 마련이 시급해졌습니다. 이에 발맞춰 아마존웹서비스(AWS)는 아마존베드록이... ,https://zdnet.co.kr/view/?no=20240813130623,https://n.news.naver.com/mnews/article/092/0002341924?sid=105
86,2024-08-13 13:22:00,"콘진원, '파리올림픽 K-콘텐츠존' 운영… 2만7000여 명 몰려","첫 번째 테마 K-팝은 전 세계적 주목을 받고 있는 <b>인공지능</b>(AI), 확장현실(XR) 기술과 미디어아트를 활용한 SM엔터테인먼트와 앰버린의 '에스파(aespa) MY DRAMA'를 선보였다. 두 번째 테마 K-헤리티지는 한국의 전통과 역사... ",https://www.s-journal.co.kr/news/articleView.html?idxno=23491,https://www.s-journal.co.kr/news/articleView.html?idxno=23491
87,2024-08-13 13:22:00,[한 컷]LG유플러스 &quot;AI 익시 포토부스를 통해 광복절 잊지마세요&quot;,LG유플러스가 13일 오전 서울 마포구 LG유플러스 마포직영점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시(ixi) 포토부스'를 소개하고 있다. 이번에는 광복절을 맞아 국가등록문화재 제389호로... ,https://www.newsway.co.kr/news/view?ud=2024081313074501775,https://www.newsway.co.kr/news/view?ud=2024081313074501775
88,2024-08-13 13:22:00,&quot;AI 사진으로 광복절 기억&quot;...LGU+ '익시 포토부스' 무료 운영,/사진=LG유플러스  광복절의 의미를 되새기기 위해 AI(<b>인공지능</b>) 기술을 활용한 포토부스가 마련됐다. LG유플러스는 서울 마포구에 위치한 LG유플러스 도화동 공덕역점에서 광복절 콘셉트의 AI 프로필 사진을 제작해주는... ,http://www.4th.kr/news/articleView.html?idxno=2067676,http://www.4th.kr/news/articleView.html?idxno=2067676
