customer_id,month,total_month_price,rank
15550,12,248827,Silver
15551,11,762232,Platinum
15552,5,157529,Silver
15553,10,749769,Platinum
15554,3,379665,Gold
15555,4,491992,Gold
15555,5,663208,Platinum
15555,6,807995,Platinum
15555,7,755083,Platinum
15555,8,462748,Gold
15555,9,617393,Platinum
15555,10,749175,Platinum
15555,11,2103613,Vip
15556,11,489037,Gold
15557,11,819654,Platinum
15561,5,464530,Gold
15561,7,321492,Gold
15561,11,613408,Platinum
15563,5,813571,Platinum
15563,11,1162105,Vip
15565,9,155222,Silver
15565,10,147461,Silver
15567,11,325145,Gold
15568,9,399085,Gold
15568,10,339479,Gold
15568,12,586925,Gold
15569,1,504298,Gold
15569,7,1044622,Vip
15569,8,855820,Platinum
15570,1,852499,Platinum
15570,2,754699,Platinum
15570,4,513981,Gold
15570,5,432262,Gold
15570,7,526602,Gold
15570,11,2278413,Vip
15570,12,61879,Silver
15571,9,353707,Gold
15571,11,783243,Platinum
15572,3,779450,Platinum
15572,4,747497,Platinum
15572,8,1187329,Vip
15572,11,1373316,Vip
15572,12,340825,Gold
15573,9,706349,Platinum
15573,11,327050,Gold
15574,6,195950,Silver
15576,11,1610554,Vip
15577,2,51828,Silver
15577,7,400694,Gold
15578,6,222170,Silver
15579,1,341471,Gold
15579,10,231173,Silver
15581,3,160011,Silver
15581,4,376449,Gold
15581,6,33002,Silver
15581,7,118496,Silver
15581,8,5171178,SVip
15582,5,530710,Gold
15582,8,415849,Gold
15582,11,247167,Silver
15584,6,262899,Silver
15584,9,241276,Silver
15584,10,504070,Gold
15584,11,251816,Silver
15585,6,795864,Platinum
15587,7,195706,Silver
15587,9,602850,Platinum
15587,10,195706,Silver
15589,2,323292,Gold
15589,3,513177,Gold
15592,10,679237,Platinum
15593,9,349250,Gold
15594,4,468306,Gold
15594,9,2164932,Vip
15594,11,463831,Gold
15596,1,655762,Platinum
15596,3,529696,Gold
15596,5,540464,Gold
15596,8,29541,Silver
15597,11,567348,Gold
15598,10,420708,Gold
15599,5,784554,Platinum
15599,11,546966,Gold
15601,1,2506334,Vip
15601,2,1957620,Vip
15601,4,466453,Gold
15601,5,1208811,Vip
15601,6,655167,Platinum
15601,8,807680,Platinum
15601,9,404766,Gold
15601,10,1365432,Vip
15601,11,311843,Gold
15602,1,440845,Gold
15602,5,241573,Silver
15602,9,703115,Platinum
15602,11,300376,Gold
15602,12,316108,Gold
15603,9,84743,Silver
15604,10,378249,Gold
15605,2,319447,Gold
15605,4,546389,Gold
15605,9,357640,Gold
15605,11,530430,Gold
15606,1,534188,Gold
15606,2,1065003,Vip
15606,3,1032368,Vip
15606,5,560898,Gold
15606,6,541547,Gold
15606,8,530028,Gold
15606,10,840403,Platinum
15607,1,183120,Silver
15608,8,499368,Gold
15608,10,1198428,Vip
15608,11,213955,Silver
15609,6,521743,Gold
15610,10,196580,Silver
15611,1,182229,Silver
15611,3,397233,Gold
15611,6,376117,Gold
15611,8,700021,Platinum
15611,9,259927,Silver
15611,10,427386,Gold
15611,11,438940,Gold
15612,10,121748,Silver
15612,11,219374,Silver
15615,1,1125012,Vip
15615,2,1241621,Vip
15615,3,938291,Platinum
15615,4,1483912,Vip
15615,5,1605118,Vip
15615,6,2031385,Vip
15615,8,2563739,Vip
15615,10,2107231,Vip
15615,11,3192512,SVip
15618,7,389508,Gold
15618,9,342975,Gold
15618,11,625451,Platinum
15619,11,588027,Gold
15620,5,787508,Platinum
15620,10,1185441,Vip
15621,11,1826590,Vip
15621,12,433626,Gold
15622,3,1006848,Vip
15622,4,2824418,Vip
15622,5,717029,Platinum
15622,9,1268366,Vip
15622,10,667648,Platinum
15623,7,526200,Gold
15624,3,321457,Gold
15624,5,222870,Silver
15624,7,364685,Gold
15624,8,119038,Silver
15625,4,1215436,Vip
15625,6,436895,Gold
15625,8,1029554,Vip
15626,1,492726,Gold
15626,9,688572,Platinum
15628,3,649958,Platinum
15628,6,549064,Gold
15628,8,539135,Gold
15628,9,545113,Gold
15628,10,1289954,Vip
15628,11,531269,Gold
15628,12,354756,Gold
15630,5,693711,Platinum
15630,10,1380028,Vip
15632,3,1215262,Vip
15632,4,956627,Platinum
15632,6,549151,Gold
15632,7,673976,Platinum
15632,8,715998,Platinum
15632,10,1096205,Vip
15632,11,535499,Gold
15634,11,425725,Gold
15636,3,536111,Gold
15636,9,730768,Platinum
15637,10,390433,Gold
15639,7,743459,Platinum
15640,1,1053065,Vip
15640,2,1685421,Vip
15640,4,2483173,Vip
15640,6,1763050,Vip
15640,7,1135256,Vip
15640,8,2586533,Vip
15640,9,916406,Platinum
15640,11,3266365,SVip
15640,12,2073967,Vip
15641,3,1742773,Vip
15641,8,1017021,Vip
15643,3,589250,Gold
15643,6,571421,Gold
15644,3,739736,Platinum
15644,6,664851,Platinum
15645,11,1069793,Vip
15646,4,262619,Silver
15646,7,188084,Silver
15648,3,522652,Gold
15648,5,595194,Gold
15649,1,534888,Gold
15651,3,397355,Gold
15651,11,732377,Platinum
15652,9,590369,Gold
15653,8,83904,Silver
15653,9,1449861,Vip
15654,11,1612582,Vip
15655,4,980051,Platinum
15656,2,424676,Gold
15656,5,111714,Silver
15656,6,448833,Gold
15656,10,323152,Gold
15657,11,52440,Silver
15658,2,472309,Gold
15658,3,37145,Silver
15658,5,732324,Platinum
15658,6,13110,Silver
15659,10,535674,Gold
15660,3,270940,Silver
15660,5,655010,Platinum
15660,7,254019,Silver
15660,9,650535,Platinum
15660,11,601941,Platinum
15661,1,541530,Gold
15663,8,241468,Silver
15664,10,675479,Platinum
15665,4,2545822,Vip
15665,6,1338600,Vip
15667,10,526707,Gold
15668,5,133407,Silver
15669,3,347502,Gold
15669,6,412423,Gold
15669,8,228638,Silver
15669,10,207662,Silver
15670,2,302491,Gold
15671,3,1148733,Vip
15671,4,657178,Platinum
15671,8,526777,Gold
15671,9,1115923,Vip
15671,11,1196051,Vip
15673,1,1538694,Vip
15673,5,1425983,Vip
15673,7,557017,Gold
15673,9,1243754,Vip
15674,3,620749,Platinum
15674,4,620749,Platinum
15674,5,1170146,Vip
15674,9,1865011,Vip
15675,3,78660,Silver
15675,7,315321,Gold
15675,9,171828,Silver
15676,3,1569354,Vip
15676,11,4436354,SVip
15677,10,1148838,Vip
15678,10,616519,Platinum
15679,6,311528,Gold
15679,7,143405,Silver
15679,11,910742,Platinum
15680,10,948849,Platinum
15680,11,545323,Gold
15681,3,604248,Platinum
15681,6,624979,Platinum
15681,11,1263699,Vip
15683,8,338675,Gold
15687,1,617918,Platinum
15687,2,1186979,Vip
15687,3,646585,Platinum
15687,6,484196,Gold
15687,10,981904,Platinum
15687,11,874576,Platinum
15687,12,439779,Gold
15689,8,263248,Silver
15690,8,194028,Silver
15690,12,225072,Silver
15691,4,239126,Silver
15692,11,333937,Gold
15694,1,695336,Platinum
15694,3,1022160,Vip
15694,4,638719,Platinum
15694,5,842011,Platinum
15694,6,1099142,Vip
15694,10,2465134,Vip
15694,11,1558656,Vip
15694,12,1523696,Vip
15695,3,716645,Platinum
15696,1,1359087,Vip
15696,3,943832,Platinum
15696,5,546232,Gold
15696,9,662404,Platinum
15696,11,1227463,Vip
15699,11,541268,Gold
15700,6,1217796,Vip
15701,8,1492617,Vip
15701,9,194150,Silver
15701,10,428417,Gold
15701,12,557507,Gold
15703,3,369702,Gold
15704,5,1641109,Vip
15704,6,993685,Platinum
15704,7,1374452,Vip
15705,5,250138,Silver
15706,8,786687,Platinum
15706,9,749385,Platinum
15706,10,317786,Gold
15707,9,277722,Silver
15707,10,813606,Platinum
15707,11,511552,Gold
15708,1,1054952,Vip
15708,2,1035777,Vip
15708,5,775849,Platinum
15708,7,1104963,Vip
15708,10,1129050,Vip
15709,3,232921,Silver
15712,2,524050,Gold
15712,6,277669,Silver
15712,8,537789,Gold
15712,9,174100,Silver
15712,11,360874,Gold
15713,7,324341,Gold
15714,9,231575,Silver
15714,11,345317,Gold
15716,3,201474,Silver
15716,5,419659,Gold
15716,7,378214,Gold
15717,4,262724,Silver
15719,1,756953,Platinum
15719,2,744665,Platinum
15719,3,892266,Platinum
15719,4,587992,Gold
15719,5,1263786,Vip
15719,6,598078,Gold
15719,7,757321,Platinum
15719,8,598742,Gold
15719,9,900517,Platinum
15719,10,619071,Platinum
15719,11,1073167,Vip
15720,11,1046580,Vip
15721,11,824007,Platinum
15722,2,566439,Gold
15722,6,760817,Platinum
15722,8,1143454,Vip
15722,11,1394484,Vip
15724,2,181180,Silver
15724,5,200320,Silver
15725,11,725857,Platinum
15727,1,969703,Platinum
15727,4,1371218,Vip
15727,5,655185,Platinum
15727,7,823220,Platinum
15727,8,1551297,Vip
15727,11,995783,Platinum
15729,5,148580,Silver
15730,5,817067,Platinum
15730,9,541512,Gold
15730,10,600717,Platinum
15732,5,272722,Silver
15733,3,283700,Silver
15734,5,1011480,Vip
15734,8,1329878,Vip
15737,4,831838,Platinum
15737,6,414013,Gold
15737,7,294013,Silver
15737,9,320897,Gold
15737,11,216070,Silver
15738,1,1086504,Vip
15738,2,583692,Gold
15738,3,1258472,Vip
15738,4,510241,Gold
15738,5,552455,Gold
15738,6,552402,Gold
15738,7,528245,Gold
15738,8,571858,Gold
15738,9,515729,Gold
15738,10,1122338,Vip
15738,11,553941,Gold
15739,10,785061,Platinum
15740,10,270730,Silver
15743,6,563817,Gold
15743,8,194902,Silver
15743,11,597658,Gold
15744,9,60830,Silver
15745,4,529381,Gold
15745,9,532965,Gold
15745,11,850996,Platinum
15746,7,344146,Gold
15747,6,424152,Gold
15747,8,494194,Gold
15747,11,736379,Platinum
15748,10,252341,Silver
15749,1,40201203,SVip
15749,4,37644753,SVip
15750,3,472659,Gold
15750,6,869210,Platinum
15750,9,886742,Platinum
15750,11,886568,Platinum
15750,12,595001,Gold
15752,3,662928,Platinum
15752,4,705807,Platinum
15752,7,419694,Gold
15752,8,576962,Gold
15752,9,839948,Platinum
15752,10,932086,Platinum
15753,2,138441,Silver
15754,4,160466,Silver
15754,9,369911,Gold
15754,10,271202,Silver
15755,2,550060,Gold
15755,4,534975,Gold
15755,8,916126,Platinum
15755,9,1628978,Vip
15755,11,502567,Gold
15756,4,216035,Silver
15756,5,210773,Silver
15756,7,202278,Silver
15756,10,293873,Silver
15757,5,456857,Gold
15757,10,791948,Platinum
15758,11,358777,Gold
15759,2,153474,Silver
15759,5,118864,Silver
15762,9,551161,Gold
15762,10,469233,Gold
15763,9,913312,Platinum
15763,11,986623,Platinum
15764,3,1959385,Vip
15764,6,1002635,Vip
15764,8,2765510,Vip
15764,9,5855,Silver
15766,10,550724,Gold
15768,4,619403,Platinum
15768,5,218150,Silver
15768,8,249404,Silver
15769,1,9691751,SVip
15769,2,7958294,SVip
15769,3,22710715,SVip
15769,4,2346585,Vip
15769,5,5883418,SVip
15769,6,5027248,SVip
15769,7,4560532,SVip
15769,8,14838772,SVip
15769,9,2190244,Vip
15769,10,13559236,SVip
15769,11,3452300,SVip
15769,12,5950192,SVip
15773,12,1111168,Vip
15774,10,473358,Gold
15775,4,183365,Silver
15776,7,422351,Gold
15777,1,677524,Platinum
15777,4,513842,Gold
15780,4,394366,Gold
15780,6,126764,Silver
15781,2,145695,Silver
15781,7,223656,Silver
15781,11,234511,Silver
15782,9,2863818,Vip
15782,10,919447,Platinum
15782,11,787299,Platinum
15783,11,430532,Gold
15785,2,1623157,Vip
15785,5,702381,Platinum
15785,7,586331,Gold
15785,11,1159168,Vip
15786,8,5502074,SVip
15786,10,3096337,SVip
15787,10,837466,Platinum
15787,11,793871,Platinum
15790,11,382375,Gold
15791,5,2138223,Vip
15791,10,680758,Platinum
15793,3,536006,Gold
15793,10,533769,Gold
15793,11,618110,Platinum
15795,7,1066297,Vip
15796,2,601172,Platinum
15796,5,1101100,Vip
15796,6,477431,Gold
15796,8,569498,Gold
15796,9,545358,Gold
15796,11,657597,Platinum
15796,12,782492,Platinum
15797,1,26220,Silver
15797,2,2613609,Vip
15797,5,576840,Gold
15797,8,641865,Platinum
15799,1,559744,Gold
15799,6,281462,Silver
15799,9,704269,Platinum
15800,4,427386,Gold
15800,8,790777,Platinum
15801,8,239860,Silver
15801,10,1619924,Vip
15802,7,789082,Platinum
15803,10,726853,Platinum
15804,5,918329,Platinum
15804,6,1048852,Vip
15804,7,907281,Platinum
15804,8,755975,Platinum
15804,9,1526685,Vip
15804,10,390188,Gold
15804,11,1230277,Vip
15804,12,575179,Gold
15805,2,967972,Platinum
15805,4,2086080,Vip
15805,5,674395,Platinum
15805,6,863459,Platinum
15805,8,962711,Platinum
15805,10,2409023,Vip
15805,11,981536,Platinum
15806,3,525029,Gold
15806,7,387216,Gold
15806,10,459199,Gold
15807,9,1111028,Vip
15807,10,468988,Gold
15808,1,1282892,Vip
15808,2,1286353,Vip
15809,2,347502,Gold
15809,3,110858,Silver
15809,5,211665,Silver
15809,6,27793,Silver
15809,11,203746,Silver
15810,2,659555,Platinum
15810,4,833446,Platinum
15810,6,886358,Platinum
15810,9,53820,Silver
15811,2,801510,Platinum
15811,5,694847,Platinum
15811,8,837222,Platinum
15811,11,777545,Platinum
15812,1,427910,Gold
15812,3,908890,Platinum
15812,6,505976,Gold
15812,7,931718,Platinum
15812,8,373897,Gold
15813,4,1347096,Vip
15813,5,932138,Platinum
15814,10,1959420,Vip
15814,11,1441016,Vip
15815,3,746396,Platinum
15815,4,791844,Platinum
15815,5,898611,Platinum
15815,7,840123,Platinum
15815,10,394873,Gold
15819,3,1118090,Vip
15819,5,939550,Platinum
15819,7,713760,Platinum
15819,10,559325,Gold
15820,1,361801,Gold
15821,10,998038,Platinum
15822,12,778331,Platinum
15825,6,931579,Platinum
15826,5,1258560,Vip
15826,10,1633173,Vip
15827,1,310007,Gold
15827,2,307473,Gold
15827,3,332294,Gold
15827,4,110753,Silver
15827,5,199359,Silver
15827,6,356557,Gold
15827,7,454549,Gold
15827,8,388842,Gold
15827,9,415901,Gold
15829,7,568869,Gold
15829,9,543103,Gold
15830,11,1006847,Vip
15831,1,541775,Gold
15831,8,246765,Silver
15831,10,600490,Platinum
15832,3,1462708,Vip
15834,3,2224801,Vip
15834,6,892266,Platinum
15834,9,772493,Platinum
15835,1,526340,Gold
15835,3,327225,Gold
15835,7,327225,Gold
15835,10,486957,Gold
15836,10,240122,Silver
15837,10,685181,Platinum
15838,2,485070,Gold
15838,3,5728615,SVip
15838,4,1915738,Vip
15838,5,864735,Platinum
15838,6,6056225,SVip
15838,8,8016223,SVip
15838,9,5571085,SVip
15838,10,19215694,SVip
15838,11,9281006,SVip
15839,7,522966,Gold
15839,9,858582,Platinum
15839,11,451211,Gold
15840,6,422561,Gold
15840,10,198957,Silver
15841,1,579636,Gold
15841,5,492341,Gold
15841,9,1067678,Vip
15843,2,207924,Silver
15844,10,228533,Silver
15845,1,530273,Gold
15845,2,1624276,Vip
15845,5,532405,Gold
15845,6,744962,Platinum
15845,7,984858,Platinum
15845,9,949583,Platinum
15845,11,1121813,Vip
15847,2,315828,Gold
15847,11,364615,Gold
15850,6,203047,Silver
15850,11,207522,Silver
15852,5,180411,Silver
15852,6,100510,Silver
15853,10,193678,Silver
15854,1,374421,Gold
15854,2,529644,Gold
15854,3,540831,Gold
15854,5,922402,Platinum
15854,6,792368,Platinum
15854,7,622288,Platinum
15854,9,780045,Platinum
15854,12,225806,Silver
15855,3,167458,Silver
15855,4,185987,Silver
15855,5,245261,Silver
15855,6,231050,Silver
15855,7,415237,Gold
15856,2,1885917,Vip
15856,3,902474,Platinum
15856,4,2255619,Vip
15856,5,1134976,Vip
15856,6,1283801,Vip
15856,7,1417103,Vip
15856,8,2758588,Vip
15856,9,2287170,Vip
15856,10,3207457,SVip
15856,12,5350243,SVip
15857,11,519155,Gold
15858,2,755642,Platinum
15858,9,269017,Silver
15858,10,472344,Gold
15858,11,327278,Gold
15860,4,555164,Gold
15860,7,210162,Silver
15860,8,198904,Silver
15860,9,365104,Gold
15860,10,178313,Silver
15861,3,1251987,Vip
15861,7,712344,Platinum
15861,10,982445,Platinum
15861,11,2554037,Vip
15862,5,239091,Silver
15862,8,294922,Silver
15862,12,302666,Gold
15863,5,16081,Silver
15863,11,104250,Silver
15864,1,423750,Gold
15864,6,300376,Gold
15864,9,950212,Platinum
15864,10,909903,Platinum
15864,11,800444,Platinum
15865,5,548749,Gold
15865,9,506780,Gold
15865,10,509157,Gold
15866,8,370383,Gold
15867,1,664065,Platinum
15867,2,232484,Silver
15867,3,376676,Gold
15867,4,379560,Gold
15867,5,438835,Gold
15867,6,529154,Gold
15867,7,989595,Platinum
15867,8,569865,Gold
15867,9,625277,Platinum
15867,11,383581,Gold
15867,12,499193,Gold
15869,3,261570,Silver
15870,11,614317,Platinum
15872,11,552805,Gold
15874,2,1021443,Vip
15874,3,518107,Gold
15874,4,2034234,Vip
15874,5,206788,Silver
15874,6,78572,Silver
15874,10,3842331,SVip
15877,11,418313,Gold
15877,12,438782,Gold
15881,1,605052,Platinum
15882,5,253529,Silver
15883,11,251292,Silver
15883,12,441754,Gold
15885,2,26220,Silver
15885,9,636883,Platinum
15886,10,316545,Gold
15888,9,294205,Silver
15889,7,258704,Silver
15891,4,894416,Platinum
15894,3,186703,Silver
15895,7,313189,Gold
15897,5,364615,Gold
15898,3,294887,Silver
15898,4,546424,Gold
15898,12,674535,Platinum
15900,11,589565,Gold
15901,7,193136,Silver
15901,9,207505,Silver
15901,11,214182,Silver
15903,2,281917,Silver
15903,4,839669,Platinum
15903,9,3284002,SVip
15903,11,4555987,SVip
15904,12,287860,Silver
15906,3,719004,Platinum
15906,5,475158,Gold
15906,7,200233,Silver
15906,10,1032176,Vip
15906,11,313748,Gold
15907,5,389926,Gold
15907,6,444900,Gold
15907,12,708167,Platinum
15909,6,335511,Gold
15910,1,261308,Silver
15910,2,282144,Silver
15910,4,207819,Silver
15910,5,211193,Silver
15910,9,197087,Silver
15910,10,329340,Gold
15910,11,426092,Gold
15910,12,233095,Silver
15912,4,247324,Silver
15912,6,215231,Silver
15916,1,598882,Gold
15916,4,277127,Silver
15916,6,198135,Silver
15916,9,207837,Silver
15916,11,938693,Platinum
15917,4,215178,Silver
15918,3,248216,Silver
15918,6,336018,Gold
15919,11,544694,Gold
15920,7,292790,Silver
15921,6,564656,Gold
15925,5,362098,Gold
15930,10,745749,Platinum
15932,2,555392,Gold
15932,3,593166,Gold
15932,4,543907,Gold
15932,5,533174,Gold
15932,6,542089,Gold
15932,8,528909,Gold
15932,9,541355,Gold
15932,12,524784,Gold
15933,9,1273015,Vip
15933,11,662824,Platinum
15935,4,728671,Platinum
15937,10,254071,Silver
15938,1,130925,Silver
15938,3,109599,Silver
15938,4,183540,Silver
15938,5,162039,Silver
15938,8,121101,Silver
15939,1,1332080,Vip
15939,2,1052365,Vip
15939,3,1186280,Vip
15939,4,4086124,SVip
15939,5,440496,Gold
15939,6,1026984,Vip
15939,7,683433,Platinum
15939,8,435951,Gold
15939,9,445320,Gold
15940,2,62578,Silver
15942,7,589845,Gold
15944,3,568274,Gold
15947,9,2986003,Vip
15948,10,1126131,Vip
15948,12,543628,Gold
15949,9,414345,Gold
15949,11,223184,Silver
15950,8,1158154,Vip
15950,9,410849,Gold
15950,11,731170,Platinum
15951,2,655797,Platinum
15951,12,582171,Gold
15952,4,406672,Gold
15952,7,133809,Silver
15952,10,436021,Gold
15952,11,390275,Gold
15953,1,353707,Gold
15953,3,423068,Gold
15953,5,300516,Gold
15953,10,722798,Platinum
15953,11,733705,Platinum
15955,4,859648,Platinum
15955,5,666774,Platinum
15955,8,1779516,Vip
15955,9,878090,Platinum
15955,10,1536998,Vip
15955,11,998073,Platinum
15957,11,749699,Platinum
15958,9,182403,Silver
15963,10,489509,Gold
15963,11,333378,Gold
15965,11,1140884,Vip
15967,1,283001,Silver
15967,11,412143,Gold
15969,6,539607,Gold
15969,10,388755,Gold
15969,12,235980,Silver
15970,2,549046,Gold
15971,2,1331976,Vip
15971,3,527022,Gold
15971,4,39592,Silver
15971,7,1279361,Vip
15971,8,509367,Gold
15971,9,379840,Gold
15971,10,2917586,Vip
15971,11,356592,Gold
15974,2,1344631,Vip
15974,3,258616,Silver
15974,5,1147212,Vip
15974,6,841417,Platinum
15974,7,860505,Platinum
15974,9,608094,Platinum
15974,10,956400,Platinum
15975,9,648525,Platinum
15976,5,367062,Gold
15976,6,380452,Gold
15977,10,621641,Platinum
15977,11,1222026,Vip
15978,9,1920667,Vip
15980,3,1328794,Vip
15980,9,2864412,Vip
15981,2,471960,Gold
15981,3,1048800,Vip
15981,4,910358,Platinum
15981,5,404487,Gold
15981,6,767022,Platinum
15981,7,694305,Platinum
15981,9,684656,Platinum
15981,11,976432,Platinum
15983,11,571159,Gold
15984,1,188591,Silver
15984,2,183452,Silver
15984,3,397844,Gold
15984,4,370908,Gold
15984,8,1804250,Vip
15984,9,425113,Gold
15984,12,1275900,Vip
15985,4,1572465,Vip
15985,8,424484,Gold
15986,11,293873,Silver
15987,5,703744,Platinum
15987,7,479826,Gold
15987,8,704531,Platinum
15987,11,418016,Gold
15988,11,274051,Silver
15990,2,701594,Platinum
15990,10,683013,Platinum
15992,12,73398,Silver
15993,10,2233646,Vip
15993,11,2210171,Vip
15993,12,411549,Gold
15994,10,724143,Platinum
15996,2,367237,Gold
15996,3,268894,Silver
15996,6,246520,Silver
15996,8,195006,Silver
15996,9,267129,Silver
15998,3,1594228,Vip
15998,6,576560,Gold
15998,9,696927,Platinum
15998,11,1007302,Vip
16000,12,21664187,SVip
16003,6,1002827,Vip
16003,7,68521,Silver
16003,11,1645689,Vip
16005,3,270800,Silver
16005,6,210616,Silver
16005,11,530168,Gold
16006,5,177247,Silver
16007,5,636219,Platinum
16007,6,635747,Platinum
16007,10,1688812,Vip
16008,5,243234,Silver
16008,9,334846,Gold
16008,11,258826,Silver
16009,7,771899,Platinum
16009,10,679552,Platinum
16009,11,247796,Silver
16010,4,493460,Gold
16011,2,606713,Platinum
16011,3,207225,Silver
16011,4,208186,Silver
16011,6,658331,Platinum
16011,7,257270,Silver
16011,8,364265,Gold
16011,9,1297033,Vip
16011,10,428784,Gold
16011,11,447837,Gold
16011,12,688572,Platinum
16012,7,638107,Platinum
16012,8,1340838,Vip
16012,11,494981,Gold
16013,1,2508554,Vip
16013,2,5179498,SVip
16013,3,3189086,SVip
16013,4,957554,Platinum
16013,5,4676249,SVip
16013,6,5073919,SVip
16013,7,3922931,SVip
16013,8,7030770,SVip
16013,9,4354617,SVip
16013,10,12191985,SVip
16013,11,6001093,SVip
16013,12,4621222,SVip
16014,2,443345,Gold
16014,7,455791,Gold
16014,11,231522,Silver
16015,10,525745,Gold
16015,11,350788,Gold
16015,12,355018,Gold
16016,4,525903,Gold
16016,5,222328,Silver
16016,9,190392,Silver
16016,11,742760,Platinum
16016,12,245768,Silver
16017,10,370366,Gold
16018,6,283001,Silver
16018,10,431756,Gold
16019,1,1057627,Vip
16019,2,1974103,Vip
16019,3,530203,Gold
16019,4,406724,Gold
16019,7,808887,Platinum
16019,10,1457814,Vip
16020,10,906862,Platinum
16020,11,580703,Gold
16022,3,1053397,Vip
16023,3,310864,Gold
16023,5,564341,Gold
16023,10,383021,Gold
16024,11,438800,Gold
16025,11,768525,Platinum
16026,10,412685,Gold
16027,2,698710,Platinum
16027,5,204428,Silver
16027,6,190007,Silver
16027,7,263685,Silver
16027,9,276883,Silver
16029,1,3739653,SVip
16029,2,7342229,SVip
16029,3,6095415,SVip
16029,4,2343019,Vip
16029,5,20095899,SVip
16029,6,6938860,SVip
16029,7,3793299,SVip
16029,8,17999680,SVip
16029,9,5545530,SVip
16029,10,43407734,SVip
16029,11,1105260,Vip
16030,2,579007,Gold
16031,4,534241,Gold
16031,9,423487,Gold
16033,1,1300686,Vip
16033,2,364912,Gold
16033,3,1101624,Vip
16033,4,790498,Platinum
16033,5,1612215,Vip
16033,6,1094964,Vip
16033,7,1145621,Vip
16033,8,2302780,Vip
16033,9,1668483,Vip
16033,10,640292,Platinum
16033,11,2047939,Vip
16033,12,737428,Platinum
16034,1,268492,Silver
16034,5,496606,Gold
16036,3,329900,Gold
16036,9,996692,Platinum
16037,2,529644,Gold
16037,3,439726,Gold
16038,5,554028,Gold
16038,6,133512,Silver
16038,12,137130,Silver
16040,3,738407,Platinum
16040,7,793155,Platinum
16040,10,764522,Platinum
16041,7,4789170,SVip
16041,11,745696,Platinum
16042,1,43612,Silver
16042,8,726346,Platinum
16042,10,756044,Platinum
16042,11,532213,Gold
16043,1,538121,Gold
16043,4,251886,Silver
16043,5,392495,Gold
16043,11,170430,Silver
16045,2,1161458,Vip
16045,4,344006,Gold
16045,6,470911,Gold
16045,8,367167,Gold
16049,9,846224,Platinum
16049,10,1032543,Vip
16050,6,241049,Silver
16052,10,632880,Platinum
16053,8,1965084,Vip
16053,11,677804,Platinum
16054,7,1370257,Vip
16055,5,235630,Silver
16056,10,1137511,Vip
16057,2,1195597,Vip
16057,5,656478,Platinum
16057,9,847238,Platinum
16057,11,1256619,Vip
16059,1,246905,Silver
16059,3,666862,Platinum
16059,6,530692,Gold
16059,9,704898,Platinum
16059,10,184064,Silver
16062,4,577923,Gold
16062,7,349530,Gold
16062,11,656339,Platinum
16063,3,586139,Gold
16066,8,553032,Gold
16066,10,944724,Platinum
16066,11,1161021,Vip
16070,11,1489558,Vip
16071,10,570267,Gold
16072,2,1021391,Vip
16073,2,213955,Silver
16076,5,533926,Gold
16076,7,568921,Gold
16076,8,449026,Gold
16076,9,992881,Platinum
16076,10,754716,Platinum
16076,11,325442,Gold
16076,12,281393,Silver
16078,3,138441,Silver
16079,10,888368,Platinum
16079,11,1474927,Vip
16080,3,227694,Silver
16080,9,151901,Silver
16081,3,717606,Platinum
16081,6,741571,Platinum
16081,9,2796013,Vip
16081,10,362709,Gold
16083,8,1712410,Vip
16084,2,762442,Platinum
16085,1,316999,Gold
16085,4,251170,Silver
16085,9,514978,Gold
16085,10,210336,Silver
16085,11,422194,Gold
16086,2,176880,Silver
16086,5,539450,Gold
16086,9,546494,Gold
16086,10,387514,Gold
16091,5,274873,Silver
16091,7,275851,Silver
16092,3,543400,Gold
16092,5,494439,Gold
16092,8,391779,Gold
16093,8,29716,Silver
16094,5,440670,Gold
16094,11,1444075,Vip
16096,3,560443,Gold
16097,4,323467,Gold
16098,2,737306,Platinum
16098,4,276009,Silver
16098,6,370436,Gold
16098,7,506832,Gold
16098,8,350159,Gold
16098,9,512408,Gold
16099,4,556388,Gold
16099,7,478602,Gold
16099,10,244370,Silver
16101,9,2256143,Vip
16102,8,1467900,Vip
16102,9,966783,Platinum
16102,10,785376,Platinum
16103,4,934236,Platinum
16103,6,473358,Gold
16103,7,613792,Platinum
16103,9,448781,Gold
16103,12,28842,Silver
16104,10,521271,Gold
16105,4,589006,Gold
16106,10,189448,Silver
16107,6,931509,Platinum
16107,7,557262,Gold
16107,8,1122950,Vip
16107,9,553416,Gold
16107,10,868406,Platinum
16107,11,1567326,Vip
16108,9,1472690,Vip
16109,2,550619,Gold
16109,5,518946,Gold
16110,2,706192,Platinum
16110,3,479266,Gold
16110,10,1123561,Vip
16112,1,237972,Silver
16112,7,104180,Silver
16113,6,282092,Silver
16114,6,237291,Silver
16115,2,242674,Silver
16115,3,350526,Gold
16115,5,291811,Silver
16115,6,253931,Silver
16115,8,477238,Gold
16115,9,631622,Platinum
16115,10,394943,Gold
16115,11,260469,Silver
16116,5,1071139,Vip
16117,6,405903,Gold
16119,9,540971,Gold
16119,12,199062,Silver
16120,10,2288376,Vip
16121,5,499823,Gold
16121,10,994122,Platinum
16122,1,251921,Silver
16122,8,525134,Gold
16122,9,234511,Silver
16123,10,537999,Gold
16124,1,435252,Gold
16126,2,1558079,Vip
16126,6,1665232,Vip
16126,8,3255999,SVip
